fiscal_year,Customer,SubCustomer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2002,Defense,DLA,M,Medium Vendor,PDuns,1,1,1,139,141,725,604620762.4
2002,Defense,DLA,M,Medium Vendor,PID,0,0,1,2,2,4,118445
2002,Defense,DLA,M,Medium Vendor,PID,0,1,1,36,36,1153,495692835
2002,Defense,DLA,M,Medium Vendor,PID,1,1,1,8,8,560,305333615
2002,Defense,DLA,N,Sometimes Small Vendor,Duns,0,1,1,2,2,4,1020000
2002,Defense,DLA,N,Sometimes Small Vendor,PDuns,NULL,1,1,4,4,0,0
2002,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,1,11,11,17,461084
2002,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,1,1,1103,1438,18327,2078732624
2002,Defense,DLA,N,Sometimes Small Vendor,PID,0,1,1,197,197,4328,1040552408
2002,Defense,DLA,N,Sometimes Small Vendor,PID,1,1,1,1,1,1,68815
2002,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,0,40,40,0,0
2002,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,1,1,1,0,0
2002,Defense,DLA,S,Always Small Vendor,PDuns,NULL,1,1,8,8,0,0
2002,Defense,DLA,S,Always Small Vendor,PDuns,0,0,0,15,15,24,-897211
2002,Defense,DLA,S,Always Small Vendor,PDuns,0,0,1,312,313,397,10753263
2002,Defense,DLA,S,Always Small Vendor,PDuns,0,1,1,2930,2969,15688,1867987930
2002,Defense,DLA,S,Always Small Vendor,PID,0,0,1,2,2,2,53570
2002,Defense,DLA,S,Always Small Vendor,PID,0,1,1,37,37,715,198838924
2002,Defense,DLA,U,Unlabeled Vendor,Duns,NULL,0,0,1,1,0,0
2002,Defense,MDA,B,Big Five,PID,0,1,1,4,4,50,2083489130
2002,Defense,MDA,L,Large Vendor,PDuns,0,1,1,2,2,2,7384069
2002,Defense,MDA,L,Large Vendor,PID,0,1,1,12,12,351,270387140.6
2002,Defense,MDA,M,Medium Vendor,PDuns,0,1,1,3,3,11,3515121
2002,Defense,MDA,M,Medium Vendor,PDuns,1,1,1,1,1,1,1510670
2002,Defense,MDA,M,Medium Vendor,PID,1,1,1,1,1,9,7542790
2002,Defense,MDA,N,Sometimes Small Vendor,PDuns,0,1,1,11,11,48,10109098
2002,Defense,MDA,N,Sometimes Small Vendor,PID,0,1,1,16,16,106,74800621
2002,Defense,MDA,S,Always Small Vendor,PDuns,0,1,1,33,33,141,27074491.2
2002,Defense,MDA,S,Always Small Vendor,PID,0,1,1,1,1,1,151740
2002,Defense,MilitaryHealth,L,Large Vendor,PID,0,0,0,2,2,3,-64126
2002,Defense,MilitaryHealth,L,Large Vendor,PID,0,1,1,6,6,214,2998452191
2002,Defense,MilitaryHealth,M,Medium Vendor,PDuns,0,1,1,1,1,2,-40468
2002,Defense,MilitaryHealth,M,Medium Vendor,PID,0,1,1,5,5,142,1182371340
2002,Defense,MilitaryHealth,N,Sometimes Small Vendor,PDuns,0,1,1,2,2,3,89272
2002,Defense,MilitaryHealth,N,Sometimes Small Vendor,PID,0,1,1,1,1,1,31500
2002,Defense,MilitaryHealth,S,Always Small Vendor,PDuns,0,1,1,3,3,12,2876078
2002,Defense,Navy,NULL,NULL,PID,NULL,NULL,NULL,7,7,57,4924478
2002,Defense,Navy,B,Big Five,PDuns,0,1,1,1,7,37,14140150
2002,Defense,Navy,B,Big Five,PID,0,1,1,5,5,12330,20962876443
2002,Defense,Navy,L,Large Vendor,PDuns,NULL,1,1,1,1,92,9147823
2002,Defense,Navy,L,Large Vendor,PDuns,0,1,1,24,95,817,313882508.5
2002,Defense,Navy,L,Large Vendor,PDuns,1,1,1,2,13,191,26579148
2002,Defense,Navy,L,Large Vendor,PID,0,1,1,145,145,22226,9907689066
2002,Defense,Navy,L,Large Vendor,PID,1,1,1,4,4,247,254292988
2002,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,0,11,11,2,0
2002,Defense,Navy,M,Medium Vendor,PDuns,NULL,1,1,3,11,329,71781265
2002,Defense,Navy,M,Medium Vendor,PDuns,0,0,0,56,56,138,-1048343
2002,Defense,Navy,M,Medium Vendor,PDuns,0,0,1,171,171,628,3863651
2002,Defense,Navy,M,Medium Vendor,PDuns,0,1,1,1131,1196,7621,1773703855
2002,Defense,Navy,M,Medium Vendor,PDuns,1,0,0,92,92,577,-589915
2002,Defense,Navy,M,Medium Vendor,PDuns,1,0,1,206,206,1431,7596560
2002,Defense,Navy,M,Medium Vendor,PDuns,1,1,1,1031,1035,11128,891044374.3
2002,Defense,Navy,M,Medium Vendor,PID,0,0,1,3,3,3,85207
2002,Defense,Navy,M,Medium Vendor,PID,0,1,1,125,125,3051,1198651925
2002,Defense,Navy,M,Medium Vendor,PID,1,1,1,8,8,247,25946472
2002,Defense,Navy,N,Sometimes Small Vendor,Duns,0,1,1,2,2,4,22841
2002,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,0,4,4,5,5836
2002,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,1,54,55,1223,2064750
2002,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,1,1,2044,2516,27443,3989679027
2002,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,1,1,3,3,27,3839043
2002,Defense,Navy,N,Sometimes Small Vendor,PID,0,0,1,1,1,1,28672
2002,Defense,Navy,N,Sometimes Small Vendor,PID,0,1,1,502,502,20252,4157010393
2002,Defense,Navy,S,Always Small Vendor,PDuns,NULL,0,0,17,17,0,0
2002,Defense,Navy,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,0
2002,Defense,Navy,S,Always Small Vendor,PDuns,0,0,0,347,347,1019,-3498145.8
2002,Defense,Navy,S,Always Small Vendor,PDuns,0,0,1,1335,1335,3864,29709607.28
2002,Defense,Navy,S,Always Small Vendor,PDuns,0,1,1,6033,6098,34404,3842706943
2002,Defense,Navy,S,Always Small Vendor,PID,0,0,0,1,1,1,-48517
2002,Defense,Navy,S,Always Small Vendor,PID,0,0,1,2,2,3,20075
2002,Defense,Navy,S,Always Small Vendor,PID,0,1,1,157,157,2085,307878713.9
2002,Defense,Navy,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,8,369059
2002,Defense,Other DoD,NULL,NULL,PID,NULL,NULL,NULL,3,3,75,15816726
2002,Defense,Other DoD,B,Big Five,PDuns,0,1,1,1,2,14,899676
2002,Defense,Other DoD,B,Big Five,PID,0,1,1,5,5,1600,1398590012
2002,Defense,Other DoD,J,Large: Big 5 JV,PID,0,1,1,1,1,5,3301607
2002,Defense,Other DoD,L,Large Vendor,PDuns,0,1,1,9,16,151,22361232
2002,Defense,Other DoD,L,Large Vendor,PID,0,1,1,98,98,8584,2870206357
2002,Defense,Other DoD,L,Large Vendor,PID,1,1,1,1,1,11,17254664
2002,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,0,1,1,1,1,10496
2002,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,1,1,2,3,5,3047461.42
2002,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,0,4,4,10,6504
2002,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,1,29,29,39,639201
2002,Defense,Other DoD,M,Medium Vendor,PDuns,0,1,1,218,219,653,235210496.6
2002,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,1,6,6,17,244536
2002,Defense,Other DoD,M,Medium Vendor,PDuns,1,1,1,82,82,203,86420187.25
2002,Defense,Other DoD,M,Medium Vendor,PID,0,0,1,2,2,2,29090
2002,Defense,Other DoD,M,Medium Vendor,PID,0,1,1,42,42,471,170881695.2
2002,Defense,Other DoD,M,Medium Vendor,PID,1,1,1,1,1,2,310000
2002,Defense,Other DoD,N,Sometimes Small Vendor,Duns,0,1,1,1,1,656,223848878
2002,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,0,1,1,1,2779
2002,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,1,14,14,29,297215
2002,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,1,1,494,543,2280,551069459.3
2002,Defense,Other DoD,N,Sometimes Small Vendor,PID,0,1,1,226,226,2684,997096336.8
2002,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,0,0,2,2,0,0
2002,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,1,1,1,1,1,20000
2002,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,0,68,68,94,-7442
2002,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,1,157,157,405,3571316
2002,Defense,Other DoD,S,Always Small Vendor,PDuns,0,1,1,899,904,2627,461712511.5
2002,Defense,Other DoD,S,Always Small Vendor,PID,0,0,0,1,1,1,2999
2002,Defense,Other DoD,S,Always Small Vendor,PID,0,0,1,1,1,5,19782
2002,Defense,Other DoD,S,Always Small Vendor,PID,0,1,1,43,43,250,96877042
2002,Defense,Other DoD,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,34,2554435
2003,Defense,NULL,N,Sometimes Small Vendor,PID,0,1,1,1,1,0,0
2003,Defense,Air Force,NULL,NULL,PID,NULL,NULL,NULL,6,6,37,14135759
2003,Defense,Air Force,B,Big Five,PDuns,0,1,1,2,2,4,9771353
2003,Defense,Air Force,B,Big Five,PID,0,1,1,5,5,11322,29191437659
2003,Defense,Air Force,J,Large: Big 5 JV,PDuns,0,1,1,1,1,1,99902
2003,Defense,Air Force,J,Large: Big 5 JV,PID,1,1,1,2,2,43,56198416
2003,Defense,Air Force,L,Large Vendor,PDuns,0,0,1,1,1,10,329367
2003,Defense,Air Force,L,Large Vendor,PDuns,0,1,1,24,54,387,237594925
2003,Defense,Air Force,L,Large Vendor,PID,0,0,0,1,1,2,-6206984
2003,Defense,Air Force,L,Large Vendor,PID,0,1,1,131,131,16718,12186604905
2003,Defense,Air Force,L,Large Vendor,PID,1,1,1,2,2,33,5781415
2003,Defense,Air Force,M,Medium Vendor,PDuns,NULL,0,0,30,30,3,6610
2003,Defense,Air Force,M,Medium Vendor,PDuns,NULL,0,1,5,5,5,50179
2003,Defense,Air Force,M,Medium Vendor,PDuns,NULL,1,1,4,4,1,15300
2003,Defense,Air Force,M,Medium Vendor,PDuns,0,0,0,20,20,21,-151128
2003,Defense,Air Force,M,Medium Vendor,PDuns,0,0,1,99,99,146,2908585
2003,Defense,Air Force,M,Medium Vendor,PDuns,0,1,1,773,829,3014,997579636
2003,Defense,Air Force,M,Medium Vendor,PDuns,1,0,0,4,4,7,-3896786
2003,Defense,Air Force,M,Medium Vendor,PDuns,1,0,1,110,110,119,2971189
2003,Defense,Air Force,M,Medium Vendor,PDuns,1,1,1,711,716,2606,632660033.6
2003,Defense,Air Force,M,Medium Vendor,PID,0,0,0,2,2,2,-1217451
2003,Defense,Air Force,M,Medium Vendor,PID,0,1,1,123,123,2210,1708912459
2003,Defense,Air Force,M,Medium Vendor,PID,1,1,1,8,8,73,50796441
2003,Defense,Air Force,N,Sometimes Small Vendor,Duns,0,1,1,2,2,71,22697776.37
2003,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,0,10,10,21,74313
2003,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,1,63,63,95,1633782
2003,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,1,1,1571,1904,10579,2088890971
2003,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,1,25225
2003,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,1,1,2,2,2,165252
2003,Defense,Air Force,N,Sometimes Small Vendor,PID,0,1,1,464,464,10250,4693865067
2003,Defense,Air Force,S,Always Small Vendor,Name,0,1,1,1,1,1,47756
2003,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,0,38,38,2,12853
2003,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,1,1,1,0,0
2003,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,1,1,5,5,0,0
2003,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,0,157,157,196,12533.2292
2003,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,1,899,899,1279,19960902
2003,Defense,Air Force,S,Always Small Vendor,PDuns,0,1,1,5021,5053,18204,3333627030
2003,Defense,Air Force,S,Always Small Vendor,PID,0,0,0,1,1,1,3570
2003,Defense,Air Force,S,Always Small Vendor,PID,0,0,1,4,4,5,45375
2003,Defense,Air Force,S,Always Small Vendor,PID,0,1,1,145,145,1740,319626029
2003,Defense,Air Force,U,Unlabeled Vendor,Duns,1,1,1,1,1,14,2295587
2003,Defense,Army,NULL,NULL,PID,NULL,NULL,NULL,7,7,99,80524365
2003,Defense,Army,B,Big Five,PDuns,0,1,1,2,5,8,1765863
2003,Defense,Army,B,Big Five,PID,0,1,1,5,5,9896,10899323098
2003,Defense,Army,J,Large: Big 5 JV,PDuns,0,1,1,1,2,3,108666
2003,Defense,Army,J,Large: Big 5 JV,PID,0,1,1,4,4,162,1356953385
2003,Defense,Army,L,Large Vendor,Duns,0,1,1,1,1,205,172703748
2003,Defense,Army,L,Large Vendor,PDuns,0,0,0,2,2,5,4544
2003,Defense,Army,L,Large Vendor,PDuns,0,0,1,2,8,50,1670527
2003,Defense,Army,L,Large Vendor,PDuns,0,1,1,45,134,946,275656951
2003,Defense,Army,L,Large Vendor,PDuns,1,1,1,2,5,8,436707
2003,Defense,Army,L,Large Vendor,PID,0,0,0,1,1,2,-1556
2003,Defense,Army,L,Large Vendor,PID,0,1,1,168,168,36539,17832158249
2003,Defense,Army,L,Large Vendor,PID,1,1,1,6,6,734,313627540
2003,Defense,Army,M,Medium Vendor,PDuns,NULL,0,0,31,31,12,35843.6599
2003,Defense,Army,M,Medium Vendor,PDuns,NULL,0,1,9,9,24,147076.9002
2003,Defense,Army,M,Medium Vendor,PDuns,NULL,1,1,9,9,9,86956.2
2003,Defense,Army,M,Medium Vendor,PDuns,0,0,0,520,522,883,785125.8
2003,Defense,Army,M,Medium Vendor,PDuns,0,0,1,1002,1016,1932,21866255
2003,Defense,Army,M,Medium Vendor,PDuns,0,1,1,2050,2214,16542,3203247486
2003,Defense,Army,M,Medium Vendor,PDuns,1,0,0,81,81,122,-549557.1397
2003,Defense,Army,M,Medium Vendor,PDuns,1,0,1,267,267,367,7055088
2003,Defense,Army,M,Medium Vendor,PDuns,1,1,1,1504,1511,7721,1772519310
2003,Defense,Army,M,Medium Vendor,PID,0,0,0,4,4,7,6975
2003,Defense,Army,M,Medium Vendor,PID,0,0,1,12,12,19,161687
2003,Defense,Army,M,Medium Vendor,PID,0,1,1,196,196,4771,2419034971
2003,Defense,Army,M,Medium Vendor,PID,1,1,1,14,14,405,598741063.1
2003,Defense,Army,N,Sometimes Small Vendor,Duns,0,1,1,2,2,320,389100000.4
2003,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,0,84,87,263,363216
2003,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,1,494,533,1788,12301511
2003,Defense,Army,N,Sometimes Small Vendor,PDuns,0,1,1,3326,4707,42918,5225773592
2003,Defense,Army,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,2,9600
2003,Defense,Army,N,Sometimes Small Vendor,PDuns,1,1,1,3,3,5,175345
2003,Defense,Army,N,Sometimes Small Vendor,PID,0,0,0,1,1,2,5182
2003,Defense,Army,N,Sometimes Small Vendor,PID,0,0,1,11,11,61,441409
2003,Defense,Army,N,Sometimes Small Vendor,PID,0,1,1,687,687,35278,12304830977
2003,Defense,Army,N,Sometimes Small Vendor,PID,1,1,1,1,1,6,1327619
2003,Defense,Army,S,Always Small Vendor,Name,0,0,1,1,1,1,5892
2003,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,0,26,26,7,9070
2003,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,1,1,1,1,5200
2003,Defense,Army,S,Always Small Vendor,PDuns,NULL,1,1,5,5,0,0
2003,Defense,Army,S,Always Small Vendor,PDuns,0,0,0,4072,4074,6573,9593502
2003,Defense,Army,S,Always Small Vendor,PDuns,0,0,1,9461,9488,21309,154300299.9
2003,Defense,Army,S,Always Small Vendor,PDuns,0,1,1,11513,11628,58915,6459899885
2003,Defense,Army,S,Always Small Vendor,PDuns,1,0,0,3,3,3,6150
2003,Defense,Army,S,Always Small Vendor,PDuns,1,1,1,5,5,8,2485977
2003,Defense,Army,S,Always Small Vendor,PID,0,0,0,9,9,12,19024
2003,Defense,Army,S,Always Small Vendor,PID,0,0,1,14,14,34,246955
2003,Defense,Army,S,Always Small Vendor,PID,0,1,1,242,242,3092,585529552.1
2003,Defense,Army,U,Unlabeled Vendor,Duns,1,1,1,1,1,7,7402304
2003,Defense,Army,U,Unlabeled Vendor,Name,1,1,1,1,1,1,107200
2003,Defense,DLA,NULL,NULL,PID,NULL,NULL,NULL,5,5,31,8414716
2003,Defense,DLA,B,Big Five,PDuns,0,1,1,2,3,42,3517313
2003,Defense,DLA,B,Big Five,PID,0,1,1,5,5,2558,288427396
2003,Defense,DLA,J,Large: Big 5 JV,PID,0,1,1,1,1,1,55232
2003,Defense,DLA,L,Large Vendor,Duns,0,1,1,1,1,2,100800
2003,Defense,DLA,L,Large Vendor,PDuns,0,0,0,1,4,51,2258023
2003,Defense,DLA,L,Large Vendor,PDuns,0,0,1,3,7,89,4421142
2003,Defense,DLA,L,Large Vendor,PDuns,0,1,1,21,52,1140,178308825
2003,Defense,DLA,L,Large Vendor,PDuns,1,1,1,2,2,11,15885247
2003,Defense,DLA,L,Large Vendor,PID,0,0,0,1,1,1,-1918656
2003,Defense,DLA,L,Large Vendor,PID,0,1,1,112,112,31929,6241324386
2003,Defense,DLA,L,Large Vendor,PID,1,1,1,11,11,63,1137984445
2003,Defense,DLA,M,Medium Vendor,PDuns,NULL,0,0,12,12,0,0
2003,Defense,DLA,M,Medium Vendor,PDuns,NULL,1,1,3,3,0,0
2003,Defense,DLA,M,Medium Vendor,PDuns,0,0,0,4,4,2,-843740
2003,Defense,DLA,M,Medium Vendor,PDuns,0,0,1,28,29,32,1019623
2003,Defense,DLA,M,Medium Vendor,PDuns,0,1,1,367,393,2969,1166432630
2003,Defense,DLA,M,Medium Vendor,PDuns,1,0,1,7,7,7,209510
2003,Defense,DLA,M,Medium Vendor,PDuns,1,1,1,150,150,1134,642952319.4
2003,Defense,DLA,M,Medium Vendor,PID,0,1,1,32,32,4197,689138522
2003,Defense,DLA,M,Medium Vendor,PID,1,1,1,11,11,941,472769847
2003,Defense,DLA,N,Sometimes Small Vendor,Duns,0,1,1,3,3,7,7885823
2003,Defense,DLA,N,Sometimes Small Vendor,PDuns,NULL,0,0,5,5,0,0
2003,Defense,DLA,N,Sometimes Small Vendor,PDuns,NULL,1,1,3,3,0,0
2003,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,0,1,1,1,-370080
2003,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,1,20,20,26,774787
2003,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,1,1,1156,1475,18372,2152495668
2003,Defense,DLA,N,Sometimes Small Vendor,PDuns,1,1,1,2,2,12,2308799
2003,Defense,DLA,N,Sometimes Small Vendor,PID,0,1,1,231,231,5498,1546345198
2003,Defense,DLA,N,Sometimes Small Vendor,PID,1,1,1,1,1,1,814525
2003,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,0,121,121,0,0
2003,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,1,2,2,0,0
2003,Defense,DLA,S,Always Small Vendor,PDuns,NULL,1,1,17,17,0,0
2003,Defense,DLA,S,Always Small Vendor,PDuns,0,0,0,14,14,12,-1980809
2003,Defense,DLA,S,Always Small Vendor,PDuns,0,0,1,368,368,507,14456409
2003,Defense,DLA,S,Always Small Vendor,PDuns,0,1,1,3201,3245,20101,2608885470
2003,Defense,DLA,S,Always Small Vendor,PID,0,0,0,1,1,0,0
2003,Defense,DLA,S,Always Small Vendor,PID,0,1,1,39,39,1068,496919321
2003,Defense,MDA,B,Big Five,PID,0,1,1,5,5,359,2233539110
2003,Defense,MDA,L,Large Vendor,PDuns,0,1,1,1,1,1,221975
2003,Defense,MDA,L,Large Vendor,PID,0,1,1,11,11,137,223417134.5
2003,Defense,MDA,M,Medium Vendor,PDuns,0,1,1,3,3,10,5557637
2003,Defense,MDA,M,Medium Vendor,PDuns,1,1,1,1,1,2,2030641
2003,Defense,MDA,M,Medium Vendor,PID,1,1,1,1,1,6,4183237
2003,Defense,MDA,N,Sometimes Small Vendor,PDuns,0,1,1,18,18,46,13410303
2003,Defense,MDA,N,Sometimes Small Vendor,PID,0,1,1,19,19,139,137180412
2003,Defense,MDA,S,Always Small Vendor,PDuns,0,0,1,2,2,2,29371
2003,Defense,MDA,S,Always Small Vendor,PDuns,0,1,1,92,92,175,26073147
2003,Defense,MDA,S,Always Small Vendor,PID,0,1,1,7,7,19,25852138
2003,Defense,MilitaryHealth,B,Big Five,PID,0,1,1,1,1,2,212043
2003,Defense,MilitaryHealth,L,Large Vendor,PID,0,0,0,1,1,1,-26485
2003,Defense,MilitaryHealth,L,Large Vendor,PID,0,1,1,9,9,372,4392411753
2003,Defense,MilitaryHealth,M,Medium Vendor,PDuns,0,0,0,1,1,1,0
2003,Defense,MilitaryHealth,M,Medium Vendor,PID,0,1,1,10,10,231,1491036783
2003,Defense,MilitaryHealth,N,Sometimes Small Vendor,PDuns,0,1,1,2,2,4,-14305
2003,Defense,MilitaryHealth,N,Sometimes Small Vendor,PID,0,1,1,1,1,1,38546
2003,Defense,MilitaryHealth,S,Always Small Vendor,PDuns,0,1,1,4,4,15,-150575
2003,Defense,Navy,NULL,NULL,PID,NULL,NULL,NULL,7,7,66,8083748
2003,Defense,Navy,B,Big Five,PDuns,0,0,1,1,1,1,3595
2003,Defense,Navy,B,Big Five,PDuns,0,1,1,1,2,3,618639
2003,Defense,Navy,B,Big Five,PID,0,1,1,5,5,13258,24147140794
2003,Defense,Navy,J,Large: Big 5 JV,PDuns,0,1,1,1,1,4,357280
2003,Defense,Navy,J,Large: Big 5 JV,PID,0,1,1,2,2,77,845397711
2003,Defense,Navy,L,Large Vendor,PDuns,0,0,0,1,1,2,76573
2003,Defense,Navy,L,Large Vendor,PDuns,0,0,1,1,9,33,2282248.78
2003,Defense,Navy,L,Large Vendor,PDuns,0,1,1,36,89,723,168000136.3
2003,Defense,Navy,L,Large Vendor,PDuns,1,1,1,1,2,64,3826390
2003,Defense,Navy,L,Large Vendor,PID,0,1,1,157,157,31150,13466125602
2003,Defense,Navy,L,Large Vendor,PID,1,1,1,4,4,413,84645529
2003,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,0,13,13,0,0
2003,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,1,4,4,4,43203
2003,Defense,Navy,M,Medium Vendor,PDuns,NULL,1,1,3,3,1,0
2003,Defense,Navy,M,Medium Vendor,PDuns,0,0,0,89,89,172,-504946.0999
2003,Defense,Navy,M,Medium Vendor,PDuns,0,0,1,206,208,437,4170740
2003,Defense,Navy,M,Medium Vendor,PDuns,0,1,1,1016,1075,7768,1699883291
2003,Defense,Navy,M,Medium Vendor,PDuns,1,0,0,71,71,472,210344
2003,Defense,Navy,M,Medium Vendor,PDuns,1,0,1,271,273,1393,8760410
2003,Defense,Navy,M,Medium Vendor,PDuns,1,1,1,1161,1176,12578,1174478970
2003,Defense,Navy,M,Medium Vendor,PID,0,0,1,3,3,3,76534
2003,Defense,Navy,M,Medium Vendor,PID,0,1,1,130,130,1964,716885118
2003,Defense,Navy,M,Medium Vendor,PID,1,1,1,7,7,299,35632526
2003,Defense,Navy,N,Sometimes Small Vendor,Duns,0,1,1,3,3,6,2929780
2003,Defense,Navy,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,1,17625
2003,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,0,22,22,71,182708
2003,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,1,136,138,353,2983564.02
2003,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,1,1,2330,2926,27166,3996526498
2003,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,1,1,5,5,12,523636
2003,Defense,Navy,N,Sometimes Small Vendor,PID,0,0,1,7,7,47,200776
2003,Defense,Navy,N,Sometimes Small Vendor,PID,0,1,1,601,601,21753,5363330376
2003,Defense,Navy,N,Sometimes Small Vendor,PID,1,1,1,1,1,342,29845146
2003,Defense,Navy,S,Always Small Vendor,PDuns,NULL,0,0,24,24,1,2318
2003,Defense,Navy,S,Always Small Vendor,PDuns,NULL,0,1,2,2,2,13300
2003,Defense,Navy,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,0
2003,Defense,Navy,S,Always Small Vendor,PDuns,0,0,0,600,600,1110,501586.1001
2003,Defense,Navy,S,Always Small Vendor,PDuns,0,0,1,2122,2124,4783,41126322.23
2003,Defense,Navy,S,Always Small Vendor,PDuns,0,1,1,6813,6876,37440,4529187111
2003,Defense,Navy,S,Always Small Vendor,PDuns,1,0,0,1,1,2,0
2003,Defense,Navy,S,Always Small Vendor,PDuns,1,1,1,4,4,12,416786
2003,Defense,Navy,S,Always Small Vendor,PID,0,0,0,1,1,1,-167273
2003,Defense,Navy,S,Always Small Vendor,PID,0,0,1,7,7,20,172656
2003,Defense,Navy,S,Always Small Vendor,PID,0,1,1,182,182,2321,606759551.7
2003,Defense,Navy,U,Unlabeled Vendor,Duns,0,0,0,1,1,1,-905967
2003,Defense,Navy,U,Unlabeled Vendor,Duns,1,1,1,1,1,5,202285
2003,Defense,Other DoD,NULL,NULL,PID,NULL,NULL,NULL,3,3,69,41570447
2003,Defense,Other DoD,B,Big Five,PID,0,1,1,5,5,1446,1095720804
2003,Defense,Other DoD,J,Large: Big 5 JV,PID,0,1,1,1,1,13,25379588
2003,Defense,Other DoD,L,Large Vendor,PDuns,0,0,1,1,3,20,1526114
2003,Defense,Other DoD,L,Large Vendor,PDuns,0,1,1,13,20,72,21337429
2003,Defense,Other DoD,L,Large Vendor,PID,0,1,1,96,96,10010,3941802322
2003,Defense,Other DoD,L,Large Vendor,PID,1,1,1,1,1,33,8885893
2003,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,0,0,3,3,1,4992
2003,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,1,1,1,1,1,0
2003,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,0,8,8,10,16002
2003,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,1,22,22,26,411910
2003,Defense,Other DoD,M,Medium Vendor,PDuns,0,1,1,186,190,581,177161226.4
2003,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,0,4,4,5,8891
2003,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,1,12,12,16,295355
2003,Defense,Other DoD,M,Medium Vendor,PDuns,1,1,1,123,123,410,161903706
2003,Defense,Other DoD,M,Medium Vendor,PID,0,0,1,1,1,3,15878
2003,Defense,Other DoD,M,Medium Vendor,PID,0,1,1,43,43,287,168752688
2003,Defense,Other DoD,M,Medium Vendor,PID,1,1,1,1,1,5,1582748
2003,Defense,Other DoD,N,Sometimes Small Vendor,Duns,0,1,1,1,1,939,386310334
2003,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,0,3,3,3,8075
2003,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,1,23,23,114,434646
2003,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,1,1,604,648,2248,512360194.1
2003,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,1,1,1,1,1,3,187128
