fiscal_year	Customer	SubCustomer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2002	Defense	DLA	Aircraft	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	68815.0000
2002	Defense	DLA	Aircraft	S	Always Small Vendor	PDuns	0	0	1	72	72	78	2149565.0000
2002	Defense	DLA	Electronics, Comms, & Sensors	M	Medium Vendor	PID	0	0	1	2	2	4	118445.0000
2002	Defense	DLA	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	0	1	1	110	110	725	94292390.0000
2002	Defense	DLA	Facilities and Construction	N	Sometimes Small Vendor	PID	0	1	1	53	53	768	89320884.0000
2002	Defense	DLA	Land Vehicles	B	Big Five	PID	0	1	1	4	4	24	4799367.0000
2002	Defense	DLA	Land Vehicles	S	Always Small Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2002	Defense	DLA	Ordnance and Missiles	M	Medium Vendor	PDuns	0	1	1	8	8	10	1011993.0000
2002	Defense	DLA	Ordnance and Missiles	M	Medium Vendor	PDuns	1	1	1	1	1	1	83880.0000
2002	Defense	DLA	Ordnance and Missiles	M	Medium Vendor	PID	1	1	1	1	1	1	47272.0000
2002	Defense	DLA	Space Systems	N	Sometimes Small Vendor	PDuns	0	1	1	1	1	4	2616567.0000
2002	Defense	MDA	Ordnance and Missiles	B	Big Five	PID	0	1	1	4	4	23	14134061.0000
2002	Defense	Navy	NULL	M	Medium Vendor	PDuns	0	1	1	1	1	1	0.0000
2002	Defense	Navy	NULL	M	Medium Vendor	PID	0	1	1	1	1	0	0.0000
2002	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	1	1	1	1	5	1589153.0000
2002	Defense	Navy	Facilities and Construction	N	Sometimes Small Vendor	Duns	0	1	1	1	1	4	22841.0000
2002	Defense	Navy	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	0	0	7	7	1	62806.0000
2002	Defense	Navy	Facilities and Construction	S	Always Small Vendor	PDuns	0	1	1	2271	2280	16273	1404094435.5938
2002	Defense	Navy	Facilities and Construction	S	Always Small Vendor	PID	0	0	1	2	2	3	20075.0000
1997	Defense	DLA	Other Products	N	Sometimes Small Vendor	PID	NULL	1	1	43	43	1913	345744272.0000
1997	Defense	DLA	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	1	1	14	14	24	4333292.0000
1997	Defense	MilitaryHealth	Electronics, Comms, & Sensors	L	Large Vendor	PID	NULL	1	1	4	4	5	627509.0000
1997	Defense	Navy	Aircraft	N	Sometimes Small Vendor	PID	NULL	1	1	52	52	481	204828869.0000
1997	Defense	Navy	Facilities and Construction	NULL	NULL	PID	NULL	NULL	NULL	3	3	69	5966561.0000
1997	Defense	Navy	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	1	51	51	54	748577.0000
1997	Defense	Navy	Land Vehicles	S	Always Small Vendor	PDuns	NULL	1	1	68	68	115	23158000.0000
1997	Defense	Navy	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	NULL	1	1	76	83	240	97858868.0000
1997	Defense	Navy	Other R&D and Knowledge Based	L	Large Vendor	PID	NULL	1	1	60	60	2301	761400897.0000
1997	Defense	Navy	Other Services	S	Always Small Vendor	PDuns	NULL	0	1	21	21	22	569716.0000
1997	Defense	Navy	Ships & Submarines	M	Medium Vendor	PDuns	NULL	1	1	191	194	780	134182555.0000
1997	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	0	0	5	5	6	-269589.0000
1997	Defense	Other DoD	Land Vehicles	B	Big Five	PID	NULL	1	1	1	1	1	465852.0000
1997	Defense	Other DoD	Ordnance and Missiles	L	Large Vendor	PID	NULL	1	1	3	3	3	1361358.0000
1997	Defense	Other DoD	Other Services	M	Medium Vendor	PDuns	NULL	0	0	1	1	2	0.0000
1997	Defense	Other DoD	Ships & Submarines	N	Sometimes Small Vendor	PID	NULL	1	1	1	1	3	77482.0000
1997	Defense	Other DoD	Space Systems	S	Always Small Vendor	PDuns	NULL	1	1	1	1	2	87250.0000
1998	Defense	Air Force	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	1	1	339	360	645	130258954.0000
1998	Defense	Air Force	Electronics, Comms, & Sensors	M	Medium Vendor	PID	NULL	1	1	49	49	356	104294333.0000
1998	Defense	Air Force	Land Vehicles	M	Medium Vendor	PDuns	NULL	0	1	6	6	6	164585.0000
1998	Defense	Air Force	Ordnance and Missiles	M	Medium Vendor	PDuns	NULL	0	1	1	1	1	30724.0000
1998	Defense	Air Force	Ordnance and Missiles	S	Always Small Vendor	PID	NULL	1	1	12	12	26	6731110.0000
1998	Defense	Air Force	Other Products	M	Medium Vendor	PDuns	NULL	0	1	4	4	5	138622.0000
1998	Defense	Air Force	Other Products	S	Always Small Vendor	PID	NULL	0	1	1	1	1	28725.0000
1998	Defense	Air Force	Other Products	U	Unlabeled Vendor	Duns	NULL	1	1	1	1	5	1625817.0000
1998	Defense	Air Force	Other R&D and Knowledge Based	NULL	NULL	PID	NULL	NULL	NULL	3	3	7	761035.0000
1998	Defense	Air Force	Space Systems	S	Always Small Vendor	PDuns	NULL	0	1	1	1	1	749184.0000
1998	Defense	Army	Aircraft	N	Sometimes Small Vendor	PDuns	NULL	1	1	108	137	349	102446919.0000
1998	Defense	Army	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	NULL	0	1	2	2	3	82685.0000
1998	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	NULL	0	1	9	9	9	254433.0000
1998	Defense	Army	Land Vehicles	M	Medium Vendor	PID	NULL	1	1	10	10	199	413710902.0000
1998	Defense	Army	Other Products	N	Sometimes Small Vendor	PDuns	NULL	0	1	2	2	2	57658.0000
1998	Defense	DLA	Aircraft	M	Medium Vendor	PID	NULL	1	1	11	11	85	9020699.0000
1998	Defense	DLA	Electronics, Comms, & Sensors	B	Big Five	PID	NULL	1	1	5	5	353	65623219.0000
1998	Defense	DLA	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	1	1	594	602	1564	108342284.0000
1998	Defense	DLA	Facilities and Construction	N	Sometimes Small Vendor	PID	NULL	1	1	33	33	126	30380618.0000
1998	Defense	DLA	Land Vehicles	N	Sometimes Small Vendor	PDuns	NULL	1	1	102	115	373	27674448.0000
1998	Defense	DLA	Other Services	M	Medium Vendor	PID	NULL	1	1	2	2	2	159218.0000
1998	Defense	Navy	Aircraft	M	Medium Vendor	PDuns	NULL	0	1	3	3	3	-161922.0000
1998	Defense	Navy	Electronics, Comms, & Sensors	NULL	NULL	PID	NULL	NULL	NULL	10	10	120	39626642.0000
1998	Defense	Navy	Missile Defense	L	Large Vendor	PID	NULL	1	1	5	5	61	68404203.0000
1998	Defense	Navy	Missile Defense	M	Medium Vendor	PDuns	NULL	1	1	3	3	4	287728.0000
1998	Defense	Navy	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	NULL	1	1	58	62	224	86315126.0000
1998	Defense	Navy	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	1	1	108	110	248	61275113.0000
1998	Defense	Navy	Other Products	S	Always Small Vendor	PDuns	NULL	0	1	29	29	29	862973.0000
1998	Defense	Navy	Other Products	S	Always Small Vendor	PID	NULL	1	1	3	3	3	2345350.0000
1998	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	0	0	2	2	3	-31500.0000
1998	Defense	Navy	Other Services	NULL	NULL	PID	NULL	NULL	NULL	1	1	14	4726136.0000
1998	Defense	Navy	Other Services	S	Always Small Vendor	PDuns	NULL	0	0	1	1	2	0.0000
1998	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	1	1	546	555	2067	329012716.0000
1998	Defense	Other DoD	Aircraft	S	Always Small Vendor	PDuns	NULL	1	1	15	15	18	1189083.0000
1998	Defense	Other DoD	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	1	1	208	208	550	108306072.0000
1998	Defense	Other DoD	Ordnance and Missiles	N	Sometimes Small Vendor	PID	NULL	1	1	1	1	1	1563169.0000
1998	Defense	Other DoD	Other Products	S	Always Small Vendor	PDuns	NULL	1	1	37	37	54	7069800.0000
1998	Defense	Other DoD	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	1	1	125	131	275	84045718.0000
1999	Defense	Air Force	Aircraft	M	Medium Vendor	PID	0	1	1	1	1	1	200000.0000
1999	Defense	Air Force	Electronics, Comms, & Sensors	J	Large: Big 5 JV	PID	NULL	1	1	1	1	41	176407523.0000
1999	Defense	Air Force	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	0	1	1	2	0.0000
1999	Defense	Air Force	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	NULL	1	1	182	182	2614	727865022.0000
1999	Defense	Air Force	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	0	3	3	6	-40841.0000
1999	Defense	Air Force	Land Vehicles	M	Medium Vendor	PID	NULL	1	1	4	4	11	7809131.0000
1999	Defense	Air Force	Ordnance and Missiles	M	Medium Vendor	PDuns	NULL	1	1	19	20	56	182006147.0000
1999	Defense	Air Force	Other Products	N	Sometimes Small Vendor	PID	NULL	1	1	14	14	72	15329888.0000
1999	Defense	Air Force	Other R&D and Knowledge Based	B	Big Five	PID	NULL	1	1	5	5	562	392143489.0000
1999	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	1	1	227	240	596	254683261.0000
1999	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PID	NULL	1	1	43	43	122	400009302.0000
1999	Defense	Air Force	Space Systems	S	Always Small Vendor	PDuns	NULL	0	1	1	1	1	-748184.0000
1999	Defense	Army	Aircraft	NULL	NULL	PID	NULL	NULL	NULL	1	1	2	1818950.0000
1999	Defense	Army	Aircraft	N	Sometimes Small Vendor	PID	NULL	1	1	29	29	114	41806144.0000
1999	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	1	26	26	26	732694.0000
1999	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PID	NULL	1	1	56	56	341	269224984.0000
1999	Defense	Army	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	NULL	1	1	190	190	3938	1034756881.0000
1999	Defense	Army	Facilities and Construction	M	Medium Vendor	PDuns	NULL	1	1	1828	1915	8350	2488089184.0000
1999	Defense	Army	Facilities and Construction	M	Medium Vendor	PID	NULL	0	1	1	1	1	27684.0000
1999	Defense	Army	Facilities and Construction	N	Sometimes Small Vendor	PDuns	NULL	1	1	720	947	4808	1226569806.0000
1999	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	NULL	0	1	12	12	16	400472.0000
1999	Defense	Army	Ordnance and Missiles	L	Large Vendor	PID	NULL	1	1	28	28	718	714325409.0000
1999	Defense	Army	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	1	1	382	386	779	223443738.0000
1999	Defense	Army	Other Products	N	Sometimes Small Vendor	PID	NULL	1	1	59	59	164	55279554.0000
1999	Defense	Army	Other Services	M	Medium Vendor	PID	NULL	0	1	2	2	2	58215.0000
1999	Defense	Army	Other Services	N	Sometimes Small Vendor	PID	NULL	1	1	49	49	182	51544679.0000
1999	Defense	DLA	Aircraft	S	Always Small Vendor	PDuns	NULL	0	0	8	8	9	-312845.0000
1999	Defense	DLA	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	0	0	5	5	9	68417.0000
1999	Defense	DLA	Land Vehicles	S	Always Small Vendor	PDuns	NULL	1	1	327	328	908	68435722.0000
1999	Defense	DLA	Other Products	S	Always Small Vendor	PID	NULL	1	1	15	15	112	188685437.0000
1999	Defense	DLA	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	1	1	14	14	31	5335027.0000
1999	Defense	DLA	Other Services	L	Large Vendor	PID	NULL	1	1	9	9	11	7020172.0000
1999	Defense	MDA	Ordnance and Missiles	L	Large Vendor	PID	NULL	1	1	6	6	203	219552423.0000
1999	Defense	MDA	Ordnance and Missiles	N	Sometimes Small Vendor	PID	NULL	1	1	15	15	141	49440224.0000
1999	Defense	MDA	Ordnance and Missiles	S	Always Small Vendor	PID	NULL	1	1	1	1	5	2316700.0000
1999	Defense	Navy	Aircraft	M	Medium Vendor	PDuns	NULL	1	1	80	86	309	143992854.0000
1999	Defense	Navy	Aircraft	S	Always Small Vendor	PDuns	NULL	1	1	281	283	608	128768420.0000
1999	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	1	65	65	65	1729938.0000
1999	Defense	Navy	Ordnance and Missiles	N	Sometimes Small Vendor	PID	NULL	1	1	43	43	342	341398941.0000
1999	Defense	Navy	Other Products	B	Big Five	PID	NULL	1	1	5	5	90	103359117.0000
1999	Defense	Navy	Other Products	S	Always Small Vendor	PID	NULL	1	1	6	6	12	905712.0000
1999	Defense	Navy	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	NULL	0	1	2	2	2	61779.0000
1999	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	0	1	27	27	27	686890.0000
1999	Defense	Navy	Other Services	M	Medium Vendor	PDuns	NULL	0	1	14	14	18	477368.0000
1999	Defense	Navy	Other Services	S	Always Small Vendor	PDuns	NULL	0	1	30	30	32	814654.0000
1999	Defense	Navy	Ships & Submarines	B	Big Five	PID	NULL	1	1	5	5	1372	3085870856.0000
1999	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	0	1	47	47	51	1326979.0000
1999	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PID	NULL	1	1	27	27	584	187952955.0000
1999	Defense	Navy	Space Systems	L	Large Vendor	PID	NULL	1	1	9	9	50	54621808.0000
1999	Defense	Other DoD	Aircraft	J	Large: Big 5 JV	PID	NULL	1	1	1	1	11	20565656.0000
1999	Defense	Other DoD	Aircraft	M	Medium Vendor	PDuns	NULL	1	1	2	2	6	2628930.0000
1999	Defense	Other DoD	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	1	1	329	333	904	210090700.0000
2000	Defense	Air Force	NULL	L	Large Vendor	PID	0	1	1	1	1	0	0.0000
2000	Defense	Air Force	NULL	N	Sometimes Small Vendor	Duns	0	1	1	1	1	1	0.0000
2000	Defense	Air Force	Aircraft	N	Sometimes Small Vendor	PDuns	0	1	1	248	314	1375	483470611.0000
2000	Defense	Air Force	Electronics, Comms, & Sensors	B	Big Five	PID	0	1	1	5	5	2965	2905430626.0000
2000	Defense	Air Force	Land Vehicles	S	Always Small Vendor	PDuns	0	0	1	8	8	8	201489.0000
2000	Defense	Air Force	Ordnance and Missiles	B	Big Five	PID	0	1	1	5	5	416	1268746043.0000
2000	Defense	Air Force	Other Products	L	Large Vendor	PID	0	1	1	15	15	56	21767258.0000
2000	Defense	Air Force	Other Products	M	Medium Vendor	PDuns	1	0	1	6	6	6	173410.0000
2000	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	Duns	0	1	1	1	1	1	322549.0000
2000	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	1	1	427	428	973	205665730.0000
2000	Defense	Air Force	Other Services	M	Medium Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2000	Defense	Air Force	Other Services	M	Medium Vendor	PDuns	0	0	0	1	1	1	-33500.0000
2000	Defense	Air Force	Other Services	M	Medium Vendor	PDuns	1	1	1	66	66	102	12690121.0000
2000	Defense	Air Force	Space Systems	S	Always Small Vendor	PID	0	1	1	8	8	25	7666391.0000
2000	Defense	Army	NULL	M	Medium Vendor	PDuns	0	1	1	6	6	21	-411032.2000
2000	Defense	Army	Aircraft	M	Medium Vendor	Duns	0	1	1	1	1	11	2805537.0000
2000	Defense	Army	Aircraft	S	Always Small Vendor	PDuns	0	1	1	726	733	1723	444462380.0000
2000	Defense	Army	Aircraft	S	Always Small Vendor	PID	0	1	1	32	32	138	36307193.0000
2000	Defense	Army	Aircraft	U	Unlabeled Vendor	Duns	NULL	1	1	1	1	4	6683350.0000
2000	Defense	Army	Electronics, Comms, & Sensors	B	Big Five	PID	0	1	1	5	5	1375	917840416.1941
2000	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	1	1	201	202	506	138436350.2467
2000	Defense	Army	Facilities and Construction	L	Large Vendor	PID	0	1	1	86	86	2470	905894302.9492
2000	Defense	Army	Facilities and Construction	M	Medium Vendor	Duns	0	1	1	4	4	9	712573.0000
2000	Defense	Army	Facilities and Construction	M	Medium Vendor	PDuns	0	0	1	50	50	59	1361369.0000
2000	Defense	Army	Land Vehicles	NULL	NULL	PID	NULL	NULL	NULL	1	1	19	4372277.4375
2000	Defense	Army	Land Vehicles	L	Large Vendor	PID	0	1	1	32	32	309	932565998.0000
2000	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	1	1	1	97	98	249	68693226.0000
2000	Defense	Army	Land Vehicles	N	Sometimes Small Vendor	PID	0	1	1	29	29	140	574345708.0000
2000	Defense	Army	Other Products	S	Always Small Vendor	PDuns	1	0	1	1	1	1	30239.0000
2000	Defense	Army	Other Products	S	Always Small Vendor	PID	0	1	1	8	8	18	2528360.0000
2000	Defense	Army	Other Services	B	Big Five	PID	0	1	1	4	4	65	46908808.0000
2000	Defense	Army	Other Services	S	Always Small Vendor	PID	0	1	1	10	10	129	44168550.8008
2000	Defense	Army	Space Systems	B	Big Five	PID	0	1	1	4	4	17	71054638.0000
2000	Defense	DLA	Aircraft	S	Always Small Vendor	PDuns	0	1	1	744	752	2513	212399661.0000
2000	Defense	DLA	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	0	0	1	1	1	-52707.0000
2000	Defense	DLA	Electronics, Comms, & Sensors	M	Medium Vendor	PID	0	1	1	12	12	30	2280812.0000
2000	Defense	DLA	Land Vehicles	L	Large Vendor	PID	0	1	1	20	20	155	16403477.0000
2000	Defense	DLA	Ordnance and Missiles	B	Big Five	PID	0	1	1	4	4	22	5410400.0000
2000	Defense	DLA	Other Products	L	Large Vendor	PID	1	1	1	5	5	10	286075510.0000
2000	Defense	DLA	Other Products	M	Medium Vendor	PDuns	1	0	1	3	3	4	106761.0000
1993	Defense	Other DoD	Ships & Submarines	M	Medium Vendor	PID	NULL	1	1	1	1	NULL	9436812.0000
1994	Defense	Air Force	Aircraft	M	Medium Vendor	PDuns	NULL	1	1	183	241	1270	1000712314.0000
1994	Defense	Air Force	Other Products	S	Always Small Vendor	PDuns	NULL	0	1	9	9	9	241392.0000
1994	Defense	Air Force	Other Products	S	Always Small Vendor	PID	NULL	1	1	1	1	1	106833.0000
1994	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	0	1	1	1	1	28020.0000
1994	Defense	Air Force	Other Services	N	Sometimes Small Vendor	PDuns	NULL	1	1	46	49	209	53383173.0000
1994	Defense	Air Force	Space Systems	M	Medium Vendor	PID	NULL	1	1	9	9	38	114504641.0000
1994	Defense	Army	Aircraft	M	Medium Vendor	PDuns	NULL	0	0	1	1	1	-78263.0000
1994	Defense	Army	Aircraft	S	Always Small Vendor	PID	NULL	1	1	6	6	17	3558067.0000
1994	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	1	7	7	7	191299.0000
1994	Defense	Army	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	0	1	10	10	10	-267324.0000
1994	Defense	Army	Other Products	L	Large Vendor	PID	NULL	1	1	16	16	76	22229319.0000
1994	Defense	Army	Other Products	S	Always Small Vendor	PDuns	NULL	0	0	4	4	8	-159423.0000
1994	Defense	Army	Other Services	M	Medium Vendor	PDuns	NULL	0	1	4	4	4	227772.0000
1994	Defense	DLA	Aircraft	M	Medium Vendor	PDuns	NULL	1	1	77	94	265	31362451.0000
1994	Defense	DLA	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	1	1	1	1	223667.0000
1994	Defense	DLA	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	NULL	1	1	202	244	676	60302829.0000
1994	Defense	DLA	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	1	1	348	352	645	52129006.0000
1994	Defense	DLA	Land Vehicles	M	Medium Vendor	PID	NULL	1	1	4	4	73	8053497.0000
1994	Defense	DLA	Other R&D and Knowledge Based	L	Large Vendor	PID	NULL	1	1	3	3	111	17279497.0000
1994	Defense	DLA	Other Services	S	Always Small Vendor	PDuns	NULL	1	1	10	10	10	612941.0000
1994	Defense	MDA	Ordnance and Missiles	M	Medium Vendor	PDuns	NULL	1	1	7	7	93	49669783.0000
1994	Defense	MDA	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	1	1	20	21	80	48743521.0000
1994	Defense	Navy	Aircraft	S	Always Small Vendor	PDuns	NULL	0	0	10	10	12	-836783.0000
1994	Defense	Navy	Land Vehicles	M	Medium Vendor	PDuns	NULL	1	1	131	141	268	76837997.0000
1994	Defense	Navy	Land Vehicles	S	Always Small Vendor	PDuns	NULL	0	1	12	12	13	-291572.0000
1994	Defense	Navy	Other R&D and Knowledge Based	M	Medium Vendor	PID	NULL	1	1	47	47	664	236376653.0000
1994	Defense	Navy	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PID	NULL	1	1	46	46	735	245716517.0000
1994	Defense	Navy	Ships & Submarines	M	Medium Vendor	PDuns	NULL	0	0	1	1	1	59940.0000
1994	Defense	Other DoD	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	1	1	1	1	27076.0000
1994	Defense	Other DoD	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	0	0	1	1	1	-107198.0000
1994	Defense	Other DoD	Ordnance and Missiles	M	Medium Vendor	PDuns	NULL	0	0	1	1	2	-1432690.0000
1994	Defense	Other DoD	Other Products	S	Always Small Vendor	PDuns	NULL	1	1	344	345	722	314851583.0000
1994	Defense	Other DoD	Other Services	S	Always Small Vendor	PDuns	NULL	1	1	10	10	24	3803194.0000
1994	Defense	Other DoD	Space Systems	N	Sometimes Small Vendor	PID	NULL	1	1	1	1	1	344275.0000
1995	Defense	Air Force	Electronics, Comms, & Sensors	L	Large Vendor	PID	NULL	1	1	70	70	3761	1881591842.0000
1995	Defense	Air Force	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	0	3	3	4	-315268.0000
1995	Defense	Air Force	Land Vehicles	S	Always Small Vendor	PDuns	NULL	1	1	69	69	121	17400237.0000
1995	Defense	Air Force	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	1	1	188	188	447	96842139.0000
1995	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	0	1	3	3	3	77433.0000
1995	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	0	1	3	3	3	129350.0000
1995	Defense	Air Force	Other Services	NULL	NULL	PID	NULL	NULL	NULL	1	1	1	33144.0000
1995	Defense	Air Force	Other Services	L	Large Vendor	PID	NULL	1	1	12	12	573	395887612.0000
1995	Defense	Air Force	Space Systems	S	Always Small Vendor	PDuns	NULL	1	1	79	79	142	27827407.0000
1995	Defense	Army	Facilities and Construction	L	Large Vendor	PID	NULL	1	1	62	62	2182	571833912.0000
1995	Defense	Army	Facilities and Construction	M	Medium Vendor	PID	NULL	1	1	74	74	902	388738399.0000
1995	Defense	Army	Facilities and Construction	N	Sometimes Small Vendor	PDuns	NULL	0	1	1	1	1	26760.0000
1995	Defense	Army	Facilities and Construction	N	Sometimes Small Vendor	PID	NULL	1	1	67	67	1187	379507645.0000
1995	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	NULL	0	1	3	3	3	78721.0000
1995	Defense	Army	Land Vehicles	M	Medium Vendor	PID	NULL	1	1	11	11	146	866350705.0000
1995	Defense	Army	Missile Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	10	11	22	14699752.0000
1995	Defense	Army	Missile Defense	N	Sometimes Small Vendor	PID	NULL	1	1	2	2	12	26762775.0000
1995	Defense	Army	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PID	NULL	1	1	45	45	701	192958432.0000
1995	Defense	Army	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	0	1	3	3	3	82155.0000
1995	Defense	DLA	Aircraft	N	Sometimes Small Vendor	PDuns	NULL	1	1	205	260	863	90117719.0000
1995	Defense	DLA	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	1	1	135	153	351	29263145.0000
1995	Defense	DLA	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	NULL	0	1	1	1	2	0.0000
1995	Defense	DLA	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	1	5	5	6	164925.0000
1995	Defense	DLA	Ordnance and Missiles	B	Big Five	PID	NULL	1	1	2	2	4	532436.0000
1995	Defense	DLA	Other Products	M	Medium Vendor	PDuns	NULL	1	1	506	573	3983	1472442526.0000
1995	Defense	DLA	Other Products	M	Medium Vendor	PID	NULL	1	1	16	16	230	436408999.0000
1995	Defense	DLA	Other Products	S	Always Small Vendor	PDuns	NULL	1	1	1046	1056	3791	1114994553.0000
1995	Defense	MDA	Ordnance and Missiles	M	Medium Vendor	PID	NULL	1	1	1	1	21	18995332.0000
1995	Defense	Navy	Aircraft	B	Big Five	PID	NULL	1	1	5	5	865	1098683120.0000
1995	Defense	Navy	Electronics, Comms, & Sensors	L	Large Vendor	PID	NULL	1	1	63	63	3337	1677680808.0000
1995	Defense	Navy	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	NULL	0	1	1	1	1	29066.0000
1995	Defense	Navy	Facilities and Construction	L	Large Vendor	PID	NULL	1	1	55	55	1700	701075286.0000
1995	Defense	Navy	Missile Defense	S	Always Small Vendor	PDuns	NULL	1	1	8	8	14	9891215.0000
1995	Defense	Navy	Ordnance and Missiles	L	Large Vendor	PID	NULL	1	1	26	26	562	1477039974.0000
