fiscal_year,Customer,SubCustomer,PlatformPortfolio,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2016,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,1,1,1,63,63,1915,86123378.53
2016,Defense,DLA,Facilities and Construction,N,Sometimes Small Vendor,PDuns,1,0,1,2,2,3,28114
2016,Defense,DLA,Facilities and Construction,S,Always Small Vendor,PDuns,1,1,1,7,7,11,2758522.75
2016,Defense,DLA,Facilities and Construction,S,Always Small Vendor,PID,0,0,1,1,1,2,12314.1201
2016,Defense,DLA,Land Vehicles,M,Medium Vendor,PID,0,1,1,8,8,852,72854468.68
2016,Defense,DLA,Land Vehicles,S,Always Small Vendor,PDuns,1,1,1,1,1,1,1700
2016,Defense,DLA,Missile and Space Systems,S,Always Small Vendor,PDuns,0,0,0,1,1,1,2883.9199
2016,Defense,DLA,Other Products,B,Big Five,PID,0,1,1,5,5,4642,64936491.39
2016,Defense,DLA,Other Products,L,Large Vendor,PID,0,1,1,62,62,874707,8381602062
2016,Defense,DLA,Other Products,N,Sometimes Small Vendor,PDuns,1,1,1,22,22,998,26603508.83
2016,Defense,DLA,Other Products,S,Always Small Vendor,PDuns,1,0,1,2,2,4,-20020.04
2016,Defense,DLA,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,0,0,2,2,6,1611195.594
2016,Defense,DLA,Ships & Submarines,B,Big Five,PDuns,0,1,1,3,7,25,536422.679
2016,Defense,DLA,Ships & Submarines,B,Big Five,PID,0,1,1,5,5,2877,85733379.03
2016,Defense,DLA,Ships & Submarines,J,Large: Big 5 JV,PID,0,1,1,2,2,20,131167.0905
2016,Defense,DLA,Ships & Submarines,M,Medium Vendor,PDuns,1,0,1,5,5,8,21245.9401
2016,Defense,DLA,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,0,1,54,54,317,406161.1287
2016,Defense,DLA,Ships & Submarines,N,Sometimes Small Vendor,PID,0,0,1,1,1,3,5741.11
2016,Defense,DLA,Weapons and Ammunition,M,Medium Vendor,PID,0,1,1,5,5,15,435063.9071
2016,Defense,DLA,Weapons and Ammunition,N,Sometimes Small Vendor,PDuns,0,0,1,7,7,25,22281.1798
2016,Defense,MDA,Facilities and Construction,S,Always Small Vendor,PDuns,0,1,1,14,14,57,9952086.839
2016,Defense,MDA,Other R&D and Knowledge Based,L,Large Vendor,PDuns,0,1,1,2,2,85,6375665.047
2016,Defense,MDA,Other R&D and Knowledge Based,L,Large Vendor,PID,0,1,1,6,6,152,67410890.45
2016,Defense,MDA,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,1,1,10,10,47,18163141.66
2016,Defense,MilitaryHealth,Electronics and Communications,S,Always Small Vendor,PDuns,0,1,1,78,78,178,115302970.6
2016,Defense,MilitaryHealth,Facilities and Construction,L,Large Vendor,PID,0,1,1,13,13,34,1205502.512
2016,Defense,MilitaryHealth,Other Products,S,Always Small Vendor,PDuns,NULL,1,1,3,3,0,0
2016,Defense,MilitaryHealth,Other Products,S,Always Small Vendor,PDuns,0,0,1,22,22,26,137000.4302
2016,Defense,MilitaryHealth,Other Services,N,Sometimes Small Vendor,PID,0,1,1,7,7,51,14910558.08
2016,Defense,MilitaryHealth,Other Services,S,Always Small Vendor,PDuns,0,1,1,67,67,255,75032131.16
2016,Defense,Navy,Aircraft and Drones,B,Big Five,PID,0,1,1,5,5,3613,17739091970
2016,Defense,Navy,Aircraft and Drones,M,Medium Vendor,PDuns,0,0,0,4,15,65,38549521.27
2016,Defense,Navy,Aircraft and Drones,M,Medium Vendor,PDuns,1,0,1,1,1,1,9800.9199
2016,Defense,Navy,Aircraft and Drones,S,Always Small Vendor,PID,0,1,1,2,2,8,140090
2016,Defense,Navy,Electronics and Communications,M,Medium Vendor,PDuns,0,0,0,9,19,87,11242654.61
2016,Defense,Navy,Facilities and Construction,M,Medium Vendor,PID,0,1,1,64,64,1546,477381124.2
2016,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,0,3,3,23,4796
2016,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PID,0,1,1,188,188,2275,408873092.6
2016,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PDuns,0,0,0,80,80,102,-348147.6798
2016,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PID,0,0,1,3,3,5,2971.4199
2016,Defense,Navy,Land Vehicles,L,Large Vendor,PDuns,0,1,1,8,10,59,-4694801.598
2016,Defense,Navy,Missile and Space Systems,B,Big Five,PDuns,0,1,1,1,1,6,3002577.88
2016,Defense,Navy,Missile and Space Systems,B,Big Five,PID,0,1,1,5,5,952,3373984110
2016,Defense,Navy,Missile and Space Systems,N,Sometimes Small Vendor,PDuns,0,0,0,2,2,4,569
2016,Defense,Navy,Other Products,M,Medium Vendor,PID,0,1,1,12,12,34,15832140.43
2016,Defense,Navy,Other Products,N,Sometimes Small Vendor,PDuns,0,1,1,1016,1188,7945,209186214
2016,Defense,Navy,Other R&D and Knowledge Based,B,Big Five,PDuns,0,1,1,3,3,4,1256695.813
2016,Defense,Navy,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,0,1,53,53,93,421836.5604
2016,Defense,Navy,Other R&D and Knowledge Based,N,Sometimes Small Vendor,Duns,0,1,1,2,2,64,670063.5917
2016,Defense,Navy,Other R&D and Knowledge Based,S,Always Small Vendor,PID,NULL,1,1,2,2,0,0
2016,Defense,Navy,Other Services,M,Medium Vendor,PDuns,0,0,0,6,6,24,25015.3501
2016,Defense,Navy,Other Services,M,Medium Vendor,PDuns,0,1,1,184,200,1038,265340814.6
2016,Defense,Navy,Other Services,N,Sometimes Small Vendor,PDuns,0,0,1,17,17,44,142614.3299
2016,Defense,Navy,Other Services,S,Always Small Vendor,PDuns,NULL,0,0,3,3,0,0
2016,Defense,Navy,Other Services,S,Always Small Vendor,PID,0,0,1,1,1,1,0
2016,Defense,Navy,Ships & Submarines,L,Large Vendor,PDuns,0,1,1,17,32,315,18404363.41
2016,Defense,Navy,Ships & Submarines,M,Medium Vendor,PID,0,1,1,26,26,742,336021166
2016,Defense,Navy,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,0,0,5,5,14,-23273.0597
2016,Defense,Navy,Weapons and Ammunition,N,Sometimes Small Vendor,PID,0,1,1,36,36,358,185532462.6
2016,Defense,Navy,Weapons and Ammunition,S,Always Small Vendor,PDuns,0,0,0,8,8,10,5379.4901
2016,Defense,Other DoD,Aircraft and Drones,M,Medium Vendor,PDuns,0,0,0,2,7,12,-71653.7491
2016,Defense,Other DoD,Aircraft and Drones,M,Medium Vendor,PDuns,1,0,1,1,1,2,0
2016,Defense,Other DoD,Aircraft and Drones,M,Medium Vendor,PID,0,1,1,11,11,110,-30528374.49
2016,Defense,Other DoD,Aircraft and Drones,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,0
2016,Defense,Other DoD,Electronics and Communications,L,Large Vendor,PDuns,1,1,1,1,1,3,6674800
2016,Defense,Other DoD,Electronics and Communications,S,Always Small Vendor,PDuns,NULL,1,1,5,5,3,0
2016,Defense,Other DoD,Facilities and Construction,N,Sometimes Small Vendor,PDuns,1,1,1,3,3,33,7784232.868
2016,Defense,Other DoD,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,0,1,1,0,0
2016,Defense,Other DoD,Land Vehicles,M,Medium Vendor,PDuns,0,1,1,6,6,20,6077.7895
2016,Defense,Other DoD,Missile and Space Systems,B,Big Five,PID,0,1,1,5,5,237,-19739700.91
2016,Defense,Other DoD,Missile and Space Systems,M,Medium Vendor,PDuns,0,1,1,17,18,35,281725.556
2016,Defense,Other DoD,Missile and Space Systems,N,Sometimes Small Vendor,PID,0,1,1,20,20,65,-1010331.608
2016,Defense,Other DoD,Other Products,B,Big Five,PID,0,1,1,4,4,21,-56762.3252
2016,Defense,Other DoD,Other Products,M,Medium Vendor,PDuns,1,0,1,1,1,1,0
2016,Defense,Other DoD,Other Products,M,Medium Vendor,PID,0,1,1,4,4,15,154271.1499
2016,Defense,Other DoD,Other Products,S,Always Small Vendor,PDuns,NULL,0,0,1,1,0,0
2016,Defense,Other DoD,Other Products,S,Always Small Vendor,PDuns,1,1,1,1,1,1,0
2016,Defense,Other DoD,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,1,1,3,3,0,0
2016,Defense,Other DoD,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,0,0,4,4,0,0
2016,Defense,Other DoD,Other Services,L,Large Vendor,PDuns,0,1,1,6,7,15,4144773.581
2016,Defense,Other DoD,Other Services,N,Sometimes Small Vendor,PDuns,1,1,1,7,7,12,3015929.155
2016,Defense,Other DoD,Other Services,N,Sometimes Small Vendor,PID,1,1,1,1,1,1,-309629.8125
2016,Defense,Other DoD,Other Services,S,Always Small Vendor,PDuns,NULL,1,1,5,5,0,0
2016,Defense,Other DoD,Ships & Submarines,L,Large Vendor,PDuns,0,1,1,7,9,16,24525.6095
2016,Defense,Other DoD,Ships & Submarines,M,Medium Vendor,PDuns,0,1,1,22,25,167,149456.2602
2016,Defense,Other DoD,Weapons and Ammunition,B,Big Five,PID,0,1,1,5,5,95,-4307502.201
2016,Defense,Other DoD,Weapons and Ammunition,L,Large Vendor,PDuns,0,1,1,2,3,3,-41987.9102
2013,Defense,Army,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,0,1,2,2,0,0
2013,Defense,Army,Other Services,M,Medium Vendor,PDuns,1,0,1,91,91,190,533847.07
2013,Defense,Army,Other Services,N,Sometimes Small Vendor,PDuns,NULL,1,1,3,3,0,0
2013,Defense,Army,Other Services,N,Sometimes Small Vendor,PDuns,0,0,0,3,3,2,2664.63
2013,Defense,Army,Ships & Submarines,N,Sometimes Small Vendor,PID,0,1,1,7,7,49,11252418.13
2013,Defense,Army,Weapons and Ammunition,S,Always Small Vendor,PID,0,1,1,1,1,6,1804907.62
2013,Defense,DLA,Aircraft and Drones,B,Big Five,PID,0,1,1,5,5,5661,462671705.3
2013,Defense,DLA,Aircraft and Drones,J,Large: Big 5 JV,PID,0,1,1,1,1,870,84015031.14
2013,Defense,DLA,Aircraft and Drones,L,Large Vendor,PDuns,0,1,1,14,49,534,25207718.13
2013,Defense,DLA,Aircraft and Drones,M,Medium Vendor,PDuns,0,0,1,8,8,17,79317.72
2013,Defense,DLA,Aircraft and Drones,M,Medium Vendor,PID,0,0,1,1,1,1,0
2013,Defense,DLA,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,0,1,27,27,108,385004.3
2013,Defense,DLA,Aircraft and Drones,N,Sometimes Small Vendor,PID,1,1,1,1,1,9,3076644.6
2013,Defense,DLA,Aircraft and Drones,S,Always Small Vendor,PDuns,1,0,1,1,1,1,-1791.05
2013,Defense,DLA,Electronics and Communications,B,Big Five,PID,0,1,1,5,5,1128,239300135
2013,Defense,DLA,Electronics and Communications,M,Medium Vendor,PID,0,1,1,14,14,172,22265370.92
2013,Defense,DLA,Electronics and Communications,N,Sometimes Small Vendor,PDuns,1,1,1,6,6,15,259385.16
2013,Defense,DLA,Facilities and Construction,B,Big Five,PID,0,1,1,5,5,313,6561959.14
2013,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,1,1,1,67,67,1868,127750026.6
2013,Defense,DLA,Facilities and Construction,M,Medium Vendor,PID,0,1,1,15,15,244,255924675.4
2013,Defense,DLA,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,1,1,972,1047,15510,497336854.2
2013,Defense,DLA,Land Vehicles,L,Large Vendor,PDuns,0,1,1,4,8,26,838511.86
2013,Defense,DLA,Land Vehicles,M,Medium Vendor,PDuns,0,1,1,37,39,271,32435814.62
2013,Defense,DLA,Other Products,L,Large Vendor,PID,1,1,1,12,12,47,4636586760
2013,Defense,DLA,Other Products,M,Medium Vendor,Duns,NULL,0,0,1,1,NULL,0
2013,Defense,DLA,Other Products,M,Medium Vendor,PDuns,NULL,0,0,4,4,0,0
2013,Defense,DLA,Other Products,M,Medium Vendor,PDuns,1,0,1,10,10,32,210552.89
2013,Defense,DLA,Other Products,N,Sometimes Small Vendor,PDuns,0,1,1,1329,1539,52759,1897243604
2013,Defense,DLA,Other Products,S,Always Small Vendor,PDuns,0,0,0,67,67,126,-18493728.93
2013,Defense,DLA,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,0,1,5,5,6,22912.77
2013,Defense,DLA,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,1,1,1,2,2,11,35390.16
2013,Defense,DLA,Other Services,N,Sometimes Small Vendor,PDuns,1,1,1,1,1,1,5681
2013,Defense,DLA,Ships & Submarines,M,Medium Vendor,PDuns,1,0,1,1,1,3,7313
2013,Defense,DLA,Ships & Submarines,N,Sometimes Small Vendor,PID,0,1,1,81,81,4562,719991028
2013,Defense,DLA,Ships & Submarines,S,Always Small Vendor,PDuns,0,1,1,1128,1133,4695,91315274.42
2013,Defense,DLA,Weapons and Ammunition,B,Big Five,PDuns,0,1,1,1,1,1,5004.52
2013,Defense,DLA,Weapons and Ammunition,B,Big Five,PID,0,1,1,5,5,421,38703155.79
2013,Defense,DLA,Weapons and Ammunition,M,Medium Vendor,PDuns,0,0,0,1,1,1,14772
2013,Defense,MDA,Electronics and Communications,B,Big Five,PID,0,1,1,1,1,1,3000
2013,Defense,MDA,Electronics and Communications,L,Large Vendor,PDuns,0,1,1,1,1,3,13805
2013,Defense,MDA,Electronics and Communications,N,Sometimes Small Vendor,PDuns,0,1,1,7,7,19,732925.08
2013,Defense,MDA,Facilities and Construction,L,Large Vendor,PID,0,1,1,2,2,2,102040.84
2013,Defense,MDA,Facilities and Construction,N,Sometimes Small Vendor,PID,0,1,1,5,5,30,19683021.66
2013,Defense,MDA,Facilities and Construction,S,Always Small Vendor,PID,0,1,1,1,1,1,9000
2013,Defense,MDA,Land Vehicles,N,Sometimes Small Vendor,PID,0,1,1,1,1,11,80286.66
2013,Defense,MDA,Missile and Space Systems,S,Always Small Vendor,PID,0,1,1,4,4,10,2595321
2013,Defense,MDA,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,1,1,3,3,4,718212.37
2013,Defense,MDA,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,1,1,14,14,224,84322866.32
2013,Defense,MDA,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,1,1,14,14,217,54243838.17
2013,Defense,MilitaryHealth,Electronics and Communications,S,Always Small Vendor,PDuns,0,1,1,43,43,57,16310644.23
2013,Defense,MilitaryHealth,Other Products,L,Large Vendor,PID,0,1,1,3,3,5,1719842.16
2013,Defense,MilitaryHealth,Other Services,N,Sometimes Small Vendor,PDuns,0,1,1,8,8,9,454000.52
2013,Defense,Navy,Aircraft and Drones,M,Medium Vendor,PDuns,NULL,1,1,2,2,0,0
2013,Defense,Navy,Aircraft and Drones,M,Medium Vendor,PDuns,1,1,1,16,15,72,48220185.64
2013,Defense,Navy,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,1,1,565,659,3485,487320391.8
2013,Defense,Navy,Electronics and Communications,M,Medium Vendor,PDuns,NULL,0,0,1,1,0,0
2013,Defense,Navy,Electronics and Communications,M,Medium Vendor,PDuns,NULL,1,1,1,1,0,0
2013,Defense,Navy,Electronics and Communications,M,Medium Vendor,PDuns,0,0,0,15,18,46,3982380.34
2013,Defense,Navy,Electronics and Communications,M,Medium Vendor,PID,1,1,1,1,1,1,62952
2013,Defense,Navy,Electronics and Communications,S,Always Small Vendor,PDuns,0,0,1,466,468,670,3644747.95
2013,Defense,Navy,Electronics and Communications,S,Always Small Vendor,PID,0,1,1,26,26,333,35837553.75
2013,Defense,Navy,Facilities and Construction,M,Medium Vendor,PDuns,0,0,0,34,36,63,-259229.15
2013,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,Duns,0,1,1,3,2,721,11937651.93
2013,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,1,94,94,164,507778.44
2013,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,4,4691.96
2013,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PID,1,1,1,1,1,2,68760.5
2013,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,1,1,64,64,0,0
2013,Defense,Navy,Land Vehicles,M,Medium Vendor,PDuns,0,1,1,25,27,99,22056045.09
2013,Defense,Navy,Land Vehicles,N,Sometimes Small Vendor,PID,0,1,1,28,28,124,25393347.02
2013,Defense,Navy,Land Vehicles,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,0
2013,Defense,Navy,Land Vehicles,S,Always Small Vendor,PDuns,0,0,1,64,64,88,427357.16
2013,Defense,Navy,Missile and Space Systems,M,Medium Vendor,PDuns,1,0,1,2,2,3,3749.31
2013,Defense,Navy,Missile and Space Systems,N,Sometimes Small Vendor,PDuns,0,1,1,131,134,341,75237671.26
2013,Defense,Navy,Missile and Space Systems,N,Sometimes Small Vendor,PID,0,1,1,43,43,221,47474813.31
2013,Defense,Navy,Other Products,L,Large Vendor,PDuns,1,1,1,2,2,4,24615.27
2013,Defense,Navy,Other Products,M,Medium Vendor,PDuns,1,0,1,33,32,66,249736.93
2013,Defense,Navy,Other R&D and Knowledge Based,J,Large: Big 5 JV,PID,0,1,1,1,1,2,596757
2013,Defense,Navy,Other R&D and Knowledge Based,L,Large Vendor,PID,0,1,1,86,86,9398,3275965310
2013,Defense,Navy,Other R&D and Knowledge Based,M,Medium Vendor,PID,0,0,1,1,1,2,2320
2013,Defense,Navy,Other R&D and Knowledge Based,N,Sometimes Small Vendor,Duns,0,1,1,2,1,235,1535792.65
2013,Defense,Navy,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,1,1,2589,2604,9093,1531994605
2013,Defense,Navy,Other Services,M,Medium Vendor,PDuns,NULL,0,1,1,1,0,0
2013,Defense,Navy,Other Services,M,Medium Vendor,PDuns,0,1,1,213,217,947,258265462
2013,Defense,Navy,Other Services,S,Always Small Vendor,PDuns,0,0,0,70,70,138,92341.63
2013,Defense,Navy,Ships & Submarines,B,Big Five,PDuns,0,1,1,1,1,1,1481.9
2013,Defense,Navy,Ships & Submarines,B,Big Five,PID,0,1,1,5,5,4791,7087205040
2013,Defense,Navy,Ships & Submarines,L,Large Vendor,PDuns,1,1,1,1,1,3,351180.47
2013,Defense,Navy,Ships & Submarines,M,Medium Vendor,PID,0,1,1,22,22,356,944131675.7
2013,Defense,Navy,Ships & Submarines,S,Always Small Vendor,PDuns,0,1,1,1020,1026,9311,471086354.8
2013,Defense,Navy,Weapons and Ammunition,B,Big Five,PID,0,1,1,5,5,403,828470611.4
2013,Defense,Navy,Weapons and Ammunition,M,Medium Vendor,PID,0,1,1,3,3,34,12727020
2013,Defense,Other DoD,Aircraft and Drones,L,Large Vendor,PDuns,0,1,1,6,14,28,-308003.56
2013,Defense,Other DoD,Aircraft and Drones,N,Sometimes Small Vendor,PID,0,1,1,43,43,241,-55021506.63
2013,Defense,Other DoD,Electronics and Communications,M,Medium Vendor,Duns,1,1,1,1,1,1,4227.61
2013,Defense,Other DoD,Electronics and Communications,M,Medium Vendor,PDuns,0,0,0,7,8,13,4677311.13
2013,Defense,Other DoD,Electronics and Communications,M,Medium Vendor,PDuns,0,1,1,133,141,1240,100119900.3
2013,Defense,Other DoD,Electronics and Communications,M,Medium Vendor,PDuns,1,0,1,2,2,2,4855.89
2013,Defense,Other DoD,Electronics and Communications,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0
2013,Defense,Other DoD,Facilities and Construction,N,Sometimes Small Vendor,PDuns,1,1,1,2,2,23,3566982.42
2013,Defense,Other DoD,Land Vehicles,M,Medium Vendor,PDuns,0,1,1,7,7,9,193165.25
2013,Defense,Other DoD,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,0,1,3,3,6,45583.72
2013,Defense,Other DoD,Missile and Space Systems,J,Large: Big 5 JV,PID,0,1,1,1,1,2,-4588249.28
2013,Defense,Other DoD,Missile and Space Systems,M,Medium Vendor,PDuns,1,1,1,1,1,1,-13556.4
2013,Defense,Other DoD,Missile and Space Systems,S,Always Small Vendor,PID,0,1,1,2,2,4,-4793.11
2013,Defense,Other DoD,Other Products,M,Medium Vendor,PDuns,0,0,1,3,3,3,18069.84
2013,Defense,Other DoD,Other R&D and Knowledge Based,L,Large Vendor,PID,0,1,1,65,65,2983,1019682303
2013,Defense,Other DoD,Other Services,J,Large: Big 5 JV,PID,0,1,1,1,1,1,-4917.21
2013,Defense,Other DoD,Other Services,M,Medium Vendor,PDuns,NULL,1,1,14,14,1,1259718.28
2013,Defense,Other DoD,Other Services,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,0
2013,Defense,Other DoD,Ships & Submarines,L,Large Vendor,PDuns,0,1,1,3,5,257,-901800.24
2013,Defense,Other DoD,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,1,1,81,82,358,9328326.54
2014,Defense,Air Force,Aircraft and Drones,N,Sometimes Small Vendor,Duns,0,1,1,1,1,2,77760
2014,Defense,Air Force,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,0,1,6,6,37,15457.98
2014,Defense,Air Force,Aircraft and Drones,S,Always Small Vendor,PDuns,0,0,0,33,33,74,38365.69
2014,Defense,Air Force,Electronics and Communications,M,Medium Vendor,PDuns,0,0,0,1,1,1,-1179.36
2014,Defense,Air Force,Electronics and Communications,M,Medium Vendor,PID,1,1,1,1,1,2,10498871.26
2014,Defense,Air Force,Electronics and Communications,S,Always Small Vendor,PDuns,0,0,0,25,25,28,-43760.28
2014,Defense,Air Force,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,1,1,1623,1810,12228,897774608.4
2014,Defense,Air Force,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,0,1,7,7,11,66360.23
2014,Defense,Air Force,Missile and Space Systems,B,Big Five,PID,0,1,1,5,5,1260,4913995796
2014,Defense,Air Force,Missile and Space Systems,M,Medium Vendor,PID,0,1,1,13,13,149,785293379.9
2014,Defense,Air Force,Missile and Space Systems,S,Always Small Vendor,PID,0,1,1,4,4,23,3675210.74
2014,Defense,Air Force,Other Products,M,Medium Vendor,PDuns,1,0,0,2,2,5,10005.05
2014,Defense,Air Force,Other Products,N,Sometimes Small Vendor,PDuns,0,1,1,629,690,3707,96467787.07
2014,Defense,Air Force,Other Products,S,Always Small Vendor,PDuns,1,0,1,1,1,1,0
2014,Defense,Air Force,Other R&D and Knowledge Based,B,Big Five,PID,0,1,1,5,5,1244,627007140.1
2014,Defense,Air Force,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,0,0,7,7,9,47749.5
2014,Defense,Air Force,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,1,1,211,218,681,143417566.2
2014,Defense,Air Force,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,1,1,11,11,0,0
2014,Defense,Air Force,Other R&D and Knowledge Based,S,Always Small Vendor,PID,0,1,1,10,10,143,14539688.31
2014,Defense,Air Force,Other Services,M,Medium Vendor,PID,1,1,1,1,1,4,1162592.99
2014,Defense,Air Force,Other Services,S,Always Small Vendor,PDuns,NULL,0,1,1,1,0,0
2014,Defense,Air Force,Other Services,S,Always Small Vendor,PDuns,0,0,0,21,21,24,53648.7
2014,Defense,Air Force,Other Services,S,Always Small Vendor,PDuns,1,0,1,4,4,4,-36218.57
2014,Defense,Air Force,Weapons and Ammunition,M,Medium Vendor,PDuns,1,0,1,2,2,2,15220.43
2014,Defense,Air Force,Weapons and Ammunition,M,Medium Vendor,PID,0,1,1,8,8,50,12095479.34
2014,Defense,Air Force,Weapons and Ammunition,N,Sometimes Small Vendor,PDuns,0,0,1,2,2,1,4200
2014,Defense,Air Force,Weapons and Ammunition,S,Always Small Vendor,PDuns,0,0,1,8,8,9,56965.9
2014,Defense,Army,Aircraft and Drones,L,Large Vendor,PID,1,1,1,1,1,13,-1325000
2014,Defense,Army,Aircraft and Drones,M,Medium Vendor,PDuns,0,0,0,3,3,4,-2250
2014,Defense,Army,Aircraft and Drones,M,Medium Vendor,PID,0,1,1,10,10,31,11418070.46
2014,Defense,Army,Aircraft and Drones,N,Sometimes Small Vendor,PID,1,1,1,1,1,11,1272592
2014,Defense,Army,Electronics and Communications,M,Medium Vendor,PDuns,NULL,0,1,1,1,1,4539.52
2014,Defense,Army,Electronics and Communications,M,Medium Vendor,PDuns,1,0,1,29,29,51,390889.95
2014,Defense,Army,Electronics and Communications,N,Sometimes Small Vendor,Duns,0,1,1,2,2,450,6459254.69
2014,Defense,Army,Facilities and Construction,M,Medium Vendor,PDuns,0,0,1,204,207,324,38112055.66
2014,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,1,84,87,158,559028.19
