fiscal_year,PlatformPortfolio,EntitySizeText,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2006.0,Land Vehicles,Small,1,1,1,41,41,274,19024234.0
2006.0,Land Vehicles,Small,NULL,0,0,2,2,0,0.0
2006.0,Land Vehicles,Small,NULL,1,1,8,8,0,0.0
2006.0,Land Vehicles,Large,0,0,1,1,2,7,420250.0
2006.0,Land Vehicles,Large,0,1,1,93,99,8766,12224107662.0
2006.0,Land Vehicles,Large,1,1,1,2,2,5,69826.0
2006.0,Land Vehicles,Medium,0,0,0,34,34,42,88302.0
2006.0,Land Vehicles,Medium,0,0,1,59,59,101,680118.0
2006.0,Land Vehicles,Medium,0,1,1,124,138,971,259912093.0
2006.0,Land Vehicles,Medium,1,0,0,73,73,340,426821.0
2006.0,Land Vehicles,Medium,1,0,1,96,97,288,2355427.0
2006.0,Land Vehicles,Medium,1,1,1,303,309,1700,499074159.0
2006.0,Land Vehicles,Medium,NULL,0,0,4,4,0,0.0
2006.0,Land Vehicles,Medium,NULL,1,1,6,6,0,0.0
2006.0,Land Vehicles,NULL,NULL,NULL,NULL,2,2,10,56026211.0
2006.0,Missile Defense,Small,0,0,0,3,3,3,8241.0
2006.0,Missile Defense,Small,0,0,1,13,13,16,99721.0
2006.0,Missile Defense,Small,0,1,1,453,456,2015,905088002.0
2006.0,Missile Defense,Large,0,1,1,39,39,2211,7201344876.0
2006.0,Missile Defense,Medium,0,0,0,2,2,6,10866.0
2006.0,Missile Defense,Medium,0,1,1,17,18,65,46740276.0
2006.0,Missile Defense,Medium,1,1,1,6,6,25,11744923.0
2006.0,NULL,Small,0,0,0,3,3,2,8646.0
2006.0,NULL,Small,0,0,1,14,14,21,89066.0
2006.0,NULL,Small,0,1,1,185,186,294,25190418.0
2006.0,NULL,Small,1,1,1,3,3,2,709286.0
2006.0,NULL,Small,NULL,0,0,1,1,0,0.0
2006.0,NULL,Small,NULL,1,1,1,1,3,728495.0
2006.0,NULL,Large,0,1,1,34,34,139,87508164.0
2006.0,NULL,Large,1,1,1,1,1,40,17314809.0
2006.0,NULL,Medium,0,1,1,21,21,23,1909944.0
2006.0,NULL,Medium,1,0,0,1,1,1,727.0
2006.0,NULL,Medium,1,1,1,18,18,29,934648.0
2006.0,NULL,Medium,NULL,0,0,3,3,3,3429.0
2006.0,NULL,Medium,NULL,0,1,1,1,1,-993.0
2006.0,Ordnance and Missiles,Small,0,0,0,123,123,152,295495.0
2006.0,Ordnance and Missiles,Small,0,0,1,560,561,1019,9988508.0
2006.0,Ordnance and Missiles,Small,0,1,1,2485,2574,11490,3788822629.0
2006.0,Ordnance and Missiles,Small,1,0,1,1,1,1,3567.0
2006.0,Ordnance and Missiles,Small,1,1,1,18,18,36,11689936.0
2006.0,Ordnance and Missiles,Small,NULL,0,0,1,1,0,0.0
2006.0,Ordnance and Missiles,Small,NULL,1,1,2,2,1,765907.0
2006.0,Ordnance and Missiles,Large,0,0,1,1,1,1,3215.0
2006.0,Ordnance and Missiles,Large,0,1,1,86,89,5063,14317236032.0
2006.0,Ordnance and Missiles,Medium,0,0,0,8,8,10,28060.0
2006.0,Ordnance and Missiles,Medium,0,0,1,21,21,28,319766.0
2006.0,Ordnance and Missiles,Medium,0,1,1,87,99,491,308506705.0
2006.0,Ordnance and Missiles,Medium,1,0,0,16,16,26,-33265.0
2006.0,Ordnance and Missiles,Medium,1,0,1,25,25,45,-289596.0
2006.0,Ordnance and Missiles,Medium,1,1,1,70,72,183,261502275.0
2006.0,Ordnance and Missiles,NULL,NULL,NULL,NULL,5,5,37,87949391.0
2006.0,Other Products,Small,0,0,0,1351,1353,2544,6365152.0
2006.0,Other Products,Small,0,0,1,3991,4013,31165,244113092.0
2006.0,Other Products,Small,0,1,1,7202,8136,218522,18859884537.0
2006.0,Other Products,Small,1,0,0,14,14,20,35409.0
2006.0,Other Products,Small,1,0,1,20,20,31,288287.0
2006.0,Other Products,Small,1,1,1,68,69,248,13782709.0
2006.0,Other Products,Small,NULL,0,0,27,27,0,0.0
2006.0,Other Products,Small,NULL,0,1,4,4,1,19593.0
2006.0,Other Products,Small,NULL,1,1,45,45,0,0.0
2006.0,Other Products,Large,0,0,1,2,3,14,403615.0
2006.0,Other Products,Large,0,1,1,151,233,166978,14570203993.0
2006.0,Other Products,Large,1,0,0,1,1,2,-2559591.0
2006.0,Other Products,Large,1,1,1,11,11,116,3543585306.0
2006.0,Other Products,Medium,0,0,0,86,86,140,170910.0
2006.0,Other Products,Medium,0,0,1,189,189,1325,18227046.0
2006.0,Other Products,Medium,0,1,1,350,388,12676,1933545993.0
2006.0,Other Products,Medium,1,0,0,173,173,455,-26879498.0
2006.0,Other Products,Medium,1,0,1,269,270,1225,10647282.0
2006.0,Other Products,Medium,1,1,1,362,363,3003,3222317036.0
2006.0,Other Products,Medium,NULL,0,0,9,9,0,0.0
2006.0,Other Products,Medium,NULL,1,1,20,20,0,0.0
2006.0,Other Products,NULL,NULL,NULL,NULL,4,4,82,21066865.0
2006.0,Other R&D and Knowledge Based,Small,0,0,0,836,836,1625,2771066.0
2006.0,Other R&D and Knowledge Based,Small,0,0,1,2269,2271,4333,41571770.0
2006.0,Other R&D and Knowledge Based,Small,0,1,1,7949,8361,57346,13999913388.0
2006.0,Other R&D and Knowledge Based,Small,1,0,0,11,11,13,30782.0
2006.0,Other R&D and Knowledge Based,Small,1,0,1,20,20,50,274561.0
2006.0,Other R&D and Knowledge Based,Small,1,1,1,57,57,127,23062754.0
2006.0,Other R&D and Knowledge Based,Small,NULL,0,0,9,9,0,0.0
2006.0,Other R&D and Knowledge Based,Small,NULL,0,1,2,2,1,11021.0
2006.0,Other R&D and Knowledge Based,Small,NULL,1,1,35,35,0,0.0
2006.0,Other R&D and Knowledge Based,Large,0,0,0,1,1,2,143679.0
2006.0,Other R&D and Knowledge Based,Large,0,0,1,2,4,31,525929.0
2006.0,Other R&D and Knowledge Based,Large,0,1,1,174,237,31691,18636963802.0
2006.0,Other R&D and Knowledge Based,Large,NULL,0,0,1,1,0,0.0
2006.0,Other R&D and Knowledge Based,Medium,0,0,0,190,194,294,1011877.0
2006.0,Other R&D and Knowledge Based,Medium,0,0,1,395,397,666,5843321.0
2006.0,Other R&D and Knowledge Based,Medium,0,1,1,973,1052,7786,2638946194.0
2006.0,Other R&D and Knowledge Based,Medium,1,0,0,144,144,294,444342.0
2006.0,Other R&D and Knowledge Based,Medium,1,0,1,284,284,550,4819182.0
2006.0,Other R&D and Knowledge Based,Medium,1,1,1,404,405,1378,193265680.0
2006.0,Other R&D and Knowledge Based,Medium,NULL,0,0,14,14,2,3894.0
2006.0,Other R&D and Knowledge Based,Medium,NULL,0,1,3,3,2,25185.0
2006.0,Other R&D and Knowledge Based,Medium,NULL,1,1,16,16,0,0.0
2006.0,Other R&D and Knowledge Based,NULL,NULL,NULL,NULL,5,5,15,6124286.0
2006.0,Other R&D and Knowledge Based,Unlabeled Vendor,1,0,1,1,1,1,-5153.0
2006.0,Other Services,Small,0,0,0,884,884,1863,3157492.0
2006.0,Other Services,Small,0,0,1,1973,1990,4456,30427635.0
2006.0,Other Services,Small,0,1,1,4259,4625,29626,4178970630.0
2006.0,Other Services,Small,1,0,0,6,6,29,20618.0
2006.0,Other Services,Small,1,0,1,21,21,46,617841.0
2006.0,Other Services,Small,1,1,1,62,63,1019,26921475.0
2006.0,Other Services,Small,NULL,0,0,29,29,0,0.0
2006.0,Other Services,Small,NULL,0,1,7,7,0,0.0
2006.0,Other Services,Small,NULL,1,1,90,90,0,0.0
2006.0,Other Services,Large,0,0,1,2,2,3,27386.0
2006.0,Other Services,Large,0,1,1,124,186,9526,20472371384.0
2006.0,Other Services,Large,1,1,1,2,2,9,319549.0
2006.0,Other Services,Medium,0,0,0,172,173,324,780236.0
2006.0,Other Services,Medium,0,0,1,306,307,650,4142823.0
2006.0,Other Services,Medium,0,1,1,457,486,2779,4106617268.0
2006.0,Other Services,Medium,1,0,0,200,201,477,672814.0
2006.0,Other Services,Medium,1,0,1,348,348,1155,7948804.0
2006.0,Other Services,Medium,1,1,1,616,620,3669,900727602.0
2006.0,Other Services,Medium,NULL,0,0,10,10,0,0.0
2006.0,Other Services,Medium,NULL,1,1,29,29,0,0.0
2006.0,Other Services,Unlabeled Vendor,1,0,0,1,1,1,-4082.0
2006.0,Other Services,Unlabeled Vendor,1,0,1,1,1,1,-3429.0
2006.0,Other Services,Unlabeled Vendor,1,1,1,10,3,16,-19156.0
2006.0,Ships & Submarines,Small,0,0,0,500,501,877,1821733.0
2006.0,Ships & Submarines,Small,0,0,1,1309,1320,3699,25628494.0
2006.0,Ships & Submarines,Small,0,1,1,3282,3630,34533,2786441586.0
2006.0,Ships & Submarines,Small,1,0,1,2,2,2,29317.0
2006.0,Ships & Submarines,Small,1,1,1,11,11,145,2497941.0
2006.0,Ships & Submarines,Small,NULL,0,0,4,4,0,0.0
2006.0,Ships & Submarines,Small,NULL,1,1,3,3,0,0.0
2006.0,Ships & Submarines,Large,0,0,1,1,2,15,1000808.0
2006.0,Ships & Submarines,Large,0,1,1,104,125,13108,17228654035.0
2006.0,Ships & Submarines,Large,1,1,1,2,2,456,105974129.0
2006.0,Ships & Submarines,Medium,0,0,0,34,34,47,80029.0
2006.0,Ships & Submarines,Medium,0,0,1,50,50,187,1397030.0
2006.0,Ships & Submarines,Medium,0,1,1,103,123,2043,291389731.0
2006.0,Ships & Submarines,Medium,1,0,0,32,32,49,89220.0
2006.0,Ships & Submarines,Medium,1,0,1,89,90,392,2711053.0
2006.0,Ships & Submarines,Medium,1,1,1,165,166,2839,140441948.0
2006.0,Ships & Submarines,Medium,NULL,0,0,1,1,0,0.0
2006.0,Ships & Submarines,Medium,NULL,1,1,2,2,0,0.0
2006.0,Ships & Submarines,NULL,NULL,NULL,NULL,6,6,10,451877.0
2006.0,Space Systems,Small,0,0,0,3,3,3,2277.0
2006.0,Space Systems,Small,0,0,1,11,11,11,161495.0
2006.0,Space Systems,Small,0,1,1,388,392,1445,577171390.0
2006.0,Space Systems,Large,0,1,1,37,37,1909,7603917897.0
2006.0,Space Systems,Medium,0,0,0,1,1,1,0.0
2006.0,Space Systems,Medium,0,1,1,23,25,115,885963305.0
2006.0,Space Systems,Medium,1,0,1,1,1,12,42231.0
2006.0,Space Systems,Medium,1,1,1,3,3,4,169766.0
2007.0,Aircraft,Small,0,0,0,300,300,590,578348.0
2007.0,Aircraft,Small,0,0,1,704,705,2034,12582462.0
2007.0,Aircraft,Small,0,1,1,4701,5081,60201,6481648817.0
2007.0,Aircraft,Small,1,0,0,2,2,3,4328.0
2007.0,Aircraft,Small,1,0,1,7,7,25,77820.0
2007.0,Aircraft,Small,1,1,1,29,29,216,10752295.0
2007.0,Aircraft,Small,NULL,0,0,3,3,0,0.0
2007.0,Aircraft,Small,NULL,0,1,1,1,0,0.0
2007.0,Aircraft,Small,NULL,1,1,11,11,0,0.0
2007.0,Aircraft,Large,0,1,1,127,176,52489,64979501852.0
2007.0,Aircraft,Medium,0,0,0,20,20,25,128363.0
2007.0,Aircraft,Medium,0,0,1,33,33,56,620660.0
2007.0,Aircraft,Medium,0,1,1,136,171,1888,424902e3
2007.0,Aircraft,Medium,1,0,0,14,14,15,23302.0
2007.0,Aircraft,Medium,1,0,1,22,22,47,343170.0
2007.0,Aircraft,Medium,1,1,1,113,117,1822,369262306.0
2007.0,Aircraft,Medium,NULL,0,0,5,5,0,0.0
2007.0,Aircraft,Medium,NULL,1,1,1,1,0,0.0
2007.0,Aircraft,NULL,NULL,NULL,NULL,4,4,109,31091490.0
2007.0,"Electronics, Comms, & Sensors",Small,0,0,0,840,840,1281,1912902.0
2007.0,"Electronics, Comms, & Sensors",Small,0,0,1,2971,2981,5810,38422375.0
2007.0,"Electronics, Comms, & Sensors",Small,0,1,1,12202,13217,154496,19296632963.0
2007.0,"Electronics, Comms, & Sensors",Small,1,0,0,39,39,86,99668.0
2007.0,"Electronics, Comms, & Sensors",Small,1,0,1,50,50,113,611250.0
2007.0,"Electronics, Comms, & Sensors",Small,1,1,1,208,212,1119,39254767.0
2007.0,"Electronics, Comms, & Sensors",Small,NULL,0,0,6,6,0,0.0
2007.0,"Electronics, Comms, & Sensors",Small,NULL,0,1,1,1,0,0.0
2007.0,"Electronics, Comms, & Sensors",Small,NULL,1,1,31,31,0,0.0
2007.0,"Electronics, Comms, & Sensors",Large,0,0,0,1,1,8,81385.0
2007.0,"Electronics, Comms, & Sensors",Large,0,1,1,203,352,132963,41279503886.0
2007.0,"Electronics, Comms, & Sensors",Large,1,1,1,4,5,91,8349219.0
2007.0,"Electronics, Comms, & Sensors",Medium,0,0,0,98,99,124,4905302.0
2007.0,"Electronics, Comms, & Sensors",Medium,0,0,1,234,243,389,2619629.0
2007.0,"Electronics, Comms, & Sensors",Medium,0,1,1,612,694,3208,857280772.0
2007.0,"Electronics, Comms, & Sensors",Medium,1,0,0,79,79,222,145415.0
2007.0,"Electronics, Comms, & Sensors",Medium,1,0,1,184,185,319,2121969.0
2007.0,"Electronics, Comms, & Sensors",Medium,1,1,1,505,515,2697,337267425.0
2007.0,"Electronics, Comms, & Sensors",Medium,NULL,0,0,4,4,0,0.0
2007.0,"Electronics, Comms, & Sensors",Medium,NULL,0,1,1,1,0,0.0
2007.0,"Electronics, Comms, & Sensors",Medium,NULL,1,1,9,9,0,0.0
2007.0,"Electronics, Comms, & Sensors",NULL,NULL,NULL,NULL,5,5,19,3100274.0
2007.0,"Electronics, Comms, & Sensors",Unlabeled Vendor,1,1,1,1,1,1,64602.0
2007.0,Facilities and Construction,Small,0,0,0,1725,1725,2522,4910020.0
2007.0,Facilities and Construction,Small,0,0,1,7183,7209,12833,76954241.0
2007.0,Facilities and Construction,Small,0,1,1,20585,22323,248040,29182433598.0
2007.0,Facilities and Construction,Small,1,0,0,84,84,198,251004.0
2007.0,Facilities and Construction,Small,1,0,1,143,143,367,1792506.0
2007.0,Facilities and Construction,Small,1,1,1,530,545,6023,569306548.0
2007.0,Facilities and Construction,Small,NULL,0,0,154,154,0,0.0
2007.0,Facilities and Construction,Small,NULL,0,1,11,11,0,0.0
2007.0,Facilities and Construction,Small,NULL,1,1,291,291,0,0.0
2007.0,Facilities and Construction,Large,0,0,0,2,3,8,534119.0
2007.0,Facilities and Construction,Large,0,0,1,2,5,31,40853994.0
2007.0,Facilities and Construction,Large,0,1,1,240,446,54346,10366979687.0
2007.0,Facilities and Construction,Large,1,1,1,14,18,1067,919653564.0
2007.0,Facilities and Construction,Medium,0,0,0,212,212,273,367841.0
2007.0,Facilities and Construction,Medium,0,0,1,563,573,987,57360295.0
2007.0,Facilities and Construction,Medium,0,1,1,1997,2191,19615,10829787272.0
2007.0,Facilities and Construction,Medium,1,0,0,313,313,599,619364.0
2007.0,Facilities and Construction,Medium,1,0,1,525,525,1238,5043628.0
2007.0,Facilities and Construction,Medium,1,1,1,2081,2110,19865,2859455732.0
2007.0,Facilities and Construction,Medium,NULL,0,0,46,46,0,0.0
2007.0,Facilities and Construction,Medium,NULL,0,1,5,5,0,0.0
2007.0,Facilities and Construction,Medium,NULL,1,1,95,95,2,474551.0
2007.0,Facilities and Construction,NULL,NULL,NULL,NULL,5,5,28,1875222.0
2007.0,Facilities and Construction,Unlabeled Vendor,1,0,0,3,2,3,15.0
2007.0,Facilities and Construction,Unlabeled Vendor,1,1,1,1,1,1,56940.0
2007.0,Land Vehicles,Small,0,0,0,221,221,343,457469.0
2007.0,Land Vehicles,Small,0,0,1,941,943,1499,10584164.0
2007.0,Land Vehicles,Small,0,1,1,3795,4127,42114,11938530779.0
2007.0,Land Vehicles,Small,1,0,0,7,7,126,93728.0
2007.0,Land Vehicles,Small,1,0,1,20,20,60,231038.0
2007.0,Land Vehicles,Small,1,1,1,114,117,911,26316875.0
2007.0,Land Vehicles,Small,NULL,0,0,7,7,0,0.0
2007.0,Land Vehicles,Small,NULL,0,1,1,1,0,0.0
2007.0,Land Vehicles,Small,NULL,1,1,15,15,0,0.0
2007.0,Land Vehicles,Large,0,1,1,99,120,12679,21066207522.0
2007.0,Land Vehicles,Large,1,1,1,4,4,8,8598180.0
2007.0,Land Vehicles,Medium,0,0,0,25,25,28,68264.0
2007.0,Land Vehicles,Medium,0,0,1,73,73,112,573232.0
2007.0,Land Vehicles,Medium,0,1,1,156,171,889,163292986.0
2007.0,Land Vehicles,Medium,1,0,0,35,35,73,197097.0
2007.0,Land Vehicles,Medium,1,0,1,56,56,128,699969.0
2007.0,Land Vehicles,Medium,1,1,1,299,304,1870,350708083.0
2007.0,Land Vehicles,Medium,NULL,0,0,9,9,0,0.0
2007.0,Land Vehicles,Medium,NULL,0,1,1,1,0,0.0
2007.0,Land Vehicles,Medium,NULL,1,1,12,12,1,21598.0
2007.0,Land Vehicles,NULL,NULL,NULL,NULL,4,4,32,3003541.0
2007.0,Missile Defense,Small,0,0,0,2,2,2,-50180.0
2007.0,Missile Defense,Small,0,0,1,4,4,9,68296.0
2007.0,Missile Defense,Small,0,1,1,565,570,3061,1083501206.0
2007.0,Missile Defense,Small,1,1,1,1,1,1,7140.0
2007.0,Missile Defense,Large,0,1,1,48,48,3120,8620147293.0
2007.0,Missile Defense,Medium,0,0,0,1,1,1,2682.0
2007.0,Missile Defense,Medium,0,0,1,4,4,5,19993.0
2007.0,Missile Defense,Medium,0,1,1,30,31,152,98261886.0
2007.0,Missile Defense,Medium,1,1,1,6,6,17,10311918.0
2007.0,NULL,Small,0,0,0,3,3,3,0.0
2007.0,NULL,Small,0,0,1,1,1,1,0.0
2007.0,NULL,Small,0,1,1,14,14,17,878441.0
2007.0,NULL,Small,NULL,0,0,1,1,0,0.0
2007.0,NULL,Large,0,1,1,11,11,21,20050651.0
2007.0,NULL,Large,1,1,1,1,1,1,103196.0
2007.0,NULL,Medium,0,1,1,3,3,6,561066.0
2007.0,NULL,Medium,1,1,1,1,1,1,0.0
2007.0,Ordnance and Missiles,Small,0,0,0,66,66,99,220079.0
2007.0,Ordnance and Missiles,Small,0,0,1,273,273,458,2697874.0
2007.0,Ordnance and Missiles,Small,0,1,1,2552,2643,13559,4385580483.0
2007.0,Ordnance and Missiles,Small,1,0,0,1,1,2,4123.0
2007.0,Ordnance and Missiles,Small,1,0,1,7,7,10,68819.0
2007.0,Ordnance and Missiles,Small,1,1,1,16,16,41,5850954.0
2007.0,Ordnance and Missiles,Small,NULL,0,0,4,4,0,0.0
2007.0,Ordnance and Missiles,Small,NULL,1,1,7,7,0,0.0
2007.0,Ordnance and Missiles,Large,0,0,0,1,1,2,293950.0
2007.0,Ordnance and Missiles,Large,0,0,1,1,1,2,20911.0
2007.0,Ordnance and Missiles,Large,0,1,1,94,115,7116,16278382851.0
2007.0,Ordnance and Missiles,Large,1,1,1,1,1,1,52085.0
2007.0,Ordnance and Missiles,Medium,0,0,0,4,4,11,103374.0
2007.0,Ordnance and Missiles,Medium,0,0,1,17,17,23,146791.0
2007.0,Ordnance and Missiles,Medium,0,1,1,98,112,647,1213396992.0
2007.0,Ordnance and Missiles,Medium,1,0,0,6,6,11,27934.0
2007.0,Ordnance and Missiles,Medium,1,0,1,11,11,21,121174.0
2007.0,Ordnance and Missiles,Medium,1,1,1,74,74,245,260025527.0
2007.0,Ordnance and Missiles,Medium,NULL,0,0,2,2,0,0.0
2007.0,Ordnance and Missiles,Medium,NULL,1,1,1,1,0,0.0
2007.0,Ordnance and Missiles,NULL,NULL,NULL,NULL,4,4,16,1412496.0
2007.0,Other Products,Small,0,0,0,887,887,1532,2308395.0
2007.0,Other Products,Small,0,0,1,2718,2734,6190,36510427.0
2007.0,Other Products,Small,0,1,1,8931,9967,231672,18062790719.0
2007.0,Other Products,Small,1,0,0,30,30,68,96396.0
2007.0,Other Products,Small,1,0,1,42,42,97,501069.0
2007.0,Other Products,Small,1,1,1,171,173,3309,174912843.0
2007.0,Other Products,Small,NULL,0,0,15,15,0,0.0
2007.0,Other Products,Small,NULL,0,1,4,4,0,0.0
2007.0,Other Products,Small,NULL,1,1,287,287,0,0.0
2007.0,Other Products,Large,0,0,1,2,3,6,111075.0
2007.0,Other Products,Large,0,1,1,161,259,166431,13829172323.0
2007.0,Other Products,Large,1,1,1,11,11,4245,4702945448.0
2007.0,Other Products,Large,NULL,1,1,1,1,0,0.0
2007.0,Other Products,Medium,0,0,0,76,76,98,259554.0
2007.0,Other Products,Medium,0,0,1,183,187,381,3354615.0
2007.0,Other Products,Medium,0,1,1,412,455,3343,1997059005.0
2007.0,Other Products,Medium,1,0,0,81,81,188,185651.0
2007.0,Other Products,Medium,1,0,1,153,153,491,2128419.0
2007.0,Other Products,Medium,1,1,1,461,465,6836,2033003724.0
2007.0,Other Products,Medium,NULL,0,0,4,4,0,0.0
2007.0,Other Products,Medium,NULL,0,1,1,1,0,0.0
2007.0,Other Products,Medium,NULL,1,1,56,56,2,13354.0
2007.0,Other Products,NULL,NULL,NULL,NULL,3,3,70,11148548.0
2007.0,Other Products,Unlabeled Vendor,1,0,1,1,1,2,-1359.0
2007.0,Other R&D and Knowledge Based,Small,0,0,0,572,572,989,1450513.0
2007.0,Other R&D and Knowledge Based,Small,0,0,1,1827,1830,3318,17081497.0
2007.0,Other R&D and Knowledge Based,Small,0,1,1,9198,9622,74346,15279964622.0
2007.0,Other R&D and Knowledge Based,Small,1,0,0,30,30,59,78861.0
2007.0,Other R&D and Knowledge Based,Small,1,0,1,65,65,196,843298.0
2007.0,Other R&D and Knowledge Based,Small,1,1,1,125,127,360,10938939.0
2007.0,Other R&D and Knowledge Based,Small,NULL,0,0,37,37,0,0.0
2007.0,Other R&D and Knowledge Based,Small,NULL,1,1,110,110,3,18785.0
2007.0,Other R&D and Knowledge Based,Large,0,0,0,1,2,12,758773.0
2007.0,Other R&D and Knowledge Based,Large,0,0,1,1,5,37,460738.0
2007.0,Other R&D and Knowledge Based,Large,0,1,1,196,283,37526,18179804443.0
2007.0,Other R&D and Knowledge Based,Large,1,1,1,3,3,6,-21977.0
2007.0,Other R&D and Knowledge Based,Medium,0,0,0,123,123,172,545471.0
2007.0,Other R&D and Knowledge Based,Medium,0,0,1,308,312,549,4263323.0
2007.0,Other R&D and Knowledge Based,Medium,0,1,1,1124,1199,7950,2669804020.0
2007.0,Other R&D and Knowledge Based,Medium,1,0,0,99,99,164,188571.0
2007.0,Other R&D and Knowledge Based,Medium,1,0,1,204,204,356,1397157.0
2007.0,Other R&D and Knowledge Based,Medium,1,1,1,461,468,1194,249121716.0
2007.0,Other R&D and Knowledge Based,Medium,NULL,0,0,26,26,0,0.0
2007.0,Other R&D and Knowledge Based,Medium,NULL,0,1,1,1,0,0.0
2007.0,Other R&D and Knowledge Based,Medium,NULL,1,1,35,35,0,0.0
2007.0,Other R&D and Knowledge Based,NULL,NULL,NULL,NULL,3,3,13,9174667.0
2007.0,Other R&D and Knowledge Based,Unlabeled Vendor,1,0,0,1,1,1,1468.0
2007.0,Other Services,Small,0,0,0,579,580,1077,2463671.0
2007.0,Other Services,Small,0,0,1,1452,1465,3031,14872652.0
2007.0,Other Services,Small,0,1,1,5054,5480,36746,4747490330.0
2007.0,Other Services,Small,1,0,0,24,24,46,126807.0
2007.0,Other Services,Small,1,0,1,55,55,161,617087.0
2007.0,Other Services,Small,1,1,1,186,196,1582,63922506.0
2007.0,Other Services,Small,NULL,0,0,69,69,0,0.0
2007.0,Other Services,Small,NULL,0,1,14,14,0,0.0
2007.0,Other Services,Small,NULL,1,1,197,198,0,0.0
2007.0,Other Services,Large,0,0,0,1,2,7,281533.0
2007.0,Other Services,Large,0,0,1,1,1,2,17883.0
2007.0,Other Services,Large,0,1,1,121,187,10889,19268028742.0
2007.0,Other Services,Large,1,1,1,4,5,82,75132037.0
2007.0,Other Services,Medium,0,0,0,97,97,209,274941.0
2007.0,Other Services,Medium,0,0,1,271,273,473,2723032.0
2007.0,Other Services,Medium,0,1,1,622,668,3512,4114443357.0
2007.0,Other Services,Medium,1,0,0,117,117,200,239693.0
2007.0,Other Services,Medium,1,0,1,258,258,620,1682245.0
2007.0,Other Services,Medium,1,1,1,669,672,5132,896217947.0
2007.0,Other Services,Medium,NULL,0,0,36,36,0,0.0
2007.0,Other Services,Medium,NULL,0,1,3,3,0,0.0
2007.0,Other Services,Medium,NULL,1,1,75,75,0,0.0
2007.0,Other Services,Unlabeled Vendor,1,1,1,7,2,32,2616640.0
2007.0,Ships & Submarines,Small,0,0,0,311,311,531,466788.0
2007.0,Ships & Submarines,Small,0,0,1,842,850,1857,8516602.0
2007.0,Ships & Submarines,Small,0,1,1,3692,4024,38078,2945857974.0
2007.0,Ships & Submarines,Small,1,0,0,5,5,16,22236.0
2007.0,Ships & Submarines,Small,1,0,1,6,6,28,147362.0
2007.0,Ships & Submarines,Small,1,1,1,70,70,2728,39889281.0
2007.0,Ships & Submarines,Small,NULL,0,0,2,2,0,0.0
2007.0,Ships & Submarines,Small,NULL,1,1,8,8,0,0.0
2007.0,Ships & Submarines,Large,0,1,1,121,165,16240,17034608297.0
2007.0,Ships & Submarines,Large,1,1,1,2,3,618,88853434.0
2007.0,Ships & Submarines,Medium,0,0,0,30,30,55,11481.0
2007.0,Ships & Submarines,Medium,0,0,1,46,46,80,526393.0
2007.0,Ships & Submarines,Medium,0,1,1,129,154,1462,331394444.0
2007.0,Ships & Submarines,Medium,1,0,0,29,29,59,62891.0
2007.0,Ships & Submarines,Medium,1,0,1,57,58,281,705068.0
2007.0,Ships & Submarines,Medium,1,1,1,144,147,1929,108568367.0
2007.0,Ships & Submarines,Medium,NULL,0,0,13,13,0,0.0
2007.0,Ships & Submarines,Medium,NULL,1,1,2,2,0,0.0
2007.0,Ships & Submarines,NULL,NULL,NULL,NULL,3,3,11,436182.0
2007.0,Ships & Submarines,Unlabeled Vendor,1,1,1,1,1,2,1685365.0
2007.0,Space Systems,Small,0,0,0,1,1,1,334.0
2007.0,Space Systems,Small,0,0,1,4,4,5,43908.0
2007.0,Space Systems,Small,0,1,1,500,508,2127,757845881.0
2007.0,Space Systems,Small,1,1,1,5,5,7,121371.0
2007.0,Space Systems,Small,NULL,0,0,1,1,0,0.0
2007.0,Space Systems,Large,0,1,1,44,45,2344,7695602475.0
2007.0,Space Systems,Medium,0,0,0,1,1,1,0.0
2007.0,Space Systems,Medium,0,0,1,1,1,1,17883.0
2007.0,Space Systems,Medium,0,1,1,26,26,149,831826575.0
2007.0,Space Systems,Medium,1,0,1,1,1,1,8577.0
2007.0,Space Systems,Medium,1,1,1,5,5,24,108262.0
2008.0,Aircraft,Small,0,0,0,250,251,541,1264640.0
2008.0,Aircraft,Small,0,0,1,715,716,1892,43695679.0
2008.0,Aircraft,Small,0,1,1,5248,5697,78072,7759929855.0
2008.0,Aircraft,Small,1,0,0,5,5,5,-40409.0
2008.0,Aircraft,Small,1,0,1,5,5,5,55515.0
2008.0,Aircraft,Small,1,1,1,24,24,212,36047673.0
2008.0,Aircraft,Small,NULL,0,0,1,1,0,0.0
2008.0,Aircraft,Small,NULL,1,1,17,17,0,0.0
2008.0,Aircraft,Large,0,1,1,120,151,62363,69658462670.0
2008.0,Aircraft,Large,1,0,0,1,1,1,331145.0
