Customer,CSIScontractID,PrimeAwardPIID,PrimeAwardIDVPIID,PrimeAwardFederalAwardID,MinOfPrimeAwardDateSigned,MaxOfPrimeAwardDateSigned,SubawardAmount,PrimeFiscalYear
Defense,28491074,HC102814F0480,NNG07DA18B,,9/11/2014,9/11/2014,3009225.75,2014
Defense,9980022,4020,FA441808D0002,,1/30/2012,6/22/2012,294473.6172,2012
Defense,28552173,15,W912HN12D0026,,7/23/2014,7/23/2014,406726,2014
Defense,28038845,HK39,SPM2DV11D0600,,2/10/2014,2/10/2014,30929.1192,2014
Defense,26301309,10,W56HZV13D0008,,1/13/2011,1/13/2011,392363.4063,2011
Defense,25665392,UHB6,FA877104D0003,,6/10/2013,6/10/2013,50000,2013
Defense,9121679,68,DAAA0902G0016,,10/8/2012,10/26/2012,90820,2013
Defense,25664849,10,FA867712D0089,,2/6/2014,2/11/2014,207842,2014
Defense,18800642,40,N0017804D4024,,4/7/2010,5/10/2010,28000000,2010
Defense,25865641,GT01,N0018913D0023,,7/31/2013,7/31/2013,177011.0625,2013
Defense,24502163,38,W15P7T06DE401,,3/9/2011,3/9/2011,450000,2011
Defense,4849223,SPM7L311M4121,,,3/3/2011,3/3/2011,25900,2011
Defense,3219986,N0025311P0770,,,9/28/2011,9/28/2011,40230,2011
Defense,26044443,AW02,SPM2DV11D1008,,10/24/2012,10/24/2012,49718.4219,2013
Defense,24731810,272,W9127810D0043,,5/6/2011,5/6/2011,47335,2011
Defense,17835670,W15QKN12F0015,GS35F0783M,,4/4/2012,4/4/2012,27200,2012
Defense,22775281,THA1,SPRMM110G0905,,11/15/2011,3/29/2012,3266.3601,2012
Defense,25313305,SPE4A413V7306,,,4/2/2013,4/2/2013,52504.6992,2013
Defense,18655801,1,N0001411G0066,,8/25/2011,8/25/2011,1000000,2011
Defense,19070874,34,N5523607D0001,,3/16/2012,3/16/2012,66025,2012
Defense,24732083,581,W9127810D0043,,10/18/2012,3/18/2013,133387,2013
Defense,3541841,N6600111P7551,,,7/11/2011,7/11/2011,117000,2011
Defense,15468032,W912PL12F0002,GS10F0076J,,3/15/2012,3/22/2012,98142.5,2012
Defense,25401514,SPM7L413M0095,,,11/18/2012,11/18/2012,61546.25,2013
Defense,24502430,27,W15P7T06DE404,,9/28/2012,9/28/2012,1920717.531,2012
Defense,18800732,NS41,N0017804D4024,,10/1/2006,11/20/2006,54000000,2007
Defense,25664763,2,FA865013D5600,,11/6/2013,11/6/2013,18718,2014
Defense,7976340,W56HZV11CL505,,,3/21/2012,3/21/2012,37571,2012
Defense,28489771,29,N6523612D4132,,2/20/2014,2/20/2014,192398,2014
Defense,25392669,SPM7L213M4612,,,4/24/2013,4/24/2013,59709.8008,2013
Defense,21458283,A233,SPM2DV11D1008,,7/9/2012,7/9/2012,43571.1992,2012
Defense,22287460,FRM9,SPM50002D0122,,9/6/2011,9/6/2011,68910,2011
Defense,22348610,BMW2,SPM50004DBP10,,9/19/2011,9/19/2011,497659.4688,2011
Defense,5210383,SPM8E812M7068,,,9/17/2012,9/17/2012,26202.8008,2012
Defense,25805306,372,HC104705D4002,,12/26/2012,3/1/2013,780665,2013
Defense,24732143,ZW11,W9127810D0043,,12/20/2012,12/20/2012,74733,2013
Defense,19141213,JM09,N6247011D8013,,12/19/2014,12/19/2014,54014,2015
Defense,28222282,KZ22,W15P7T12DM603,,5/23/2014,7/10/2014,637981.7226,2014
Defense,27823226,1,N6893614D0024,,12/4/2014,12/22/2014,3466319,2015
Defense,27405824,SPE7M014VH548,,,9/18/2014,9/18/2014,29249.8691,2014
Defense,26048397,AK13,SPM2DV11D2004,,10/8/2012,10/8/2012,51429.6111,2013
Defense,1213599,FA251712C6011,,,4/23/2013,4/23/2013,4130,2013
Defense,2961773,N0001912C2011,,,10/9/2012,9/24/2013,12815706.12,2013
Defense,19204699,76,N6247807D4008,,3/14/2011,3/14/2011,92350,2011
Defense,28099750,FN09,SPM2DV11D9200,,5/5/2014,5/5/2014,68462.6598,2014
Defense,27520778,W912PQ14M0259,,,9/26/2014,9/26/2014,81100,2014
Defense,24702309,1,W9124D11D0036,,5/26/2011,5/26/2011,541503,2011
Defense,24595561,14,W81XWH08D0028,,1/15/2011,1/15/2011,785032.8125,2011
Defense,1421622,FA865011C6244,,,9/25/2011,9/25/2011,183065,2011
Defense,21460252,AE99,SPM2DV11D2007,,9/15/2012,9/15/2012,42966.9688,2012
Defense,26302222,161,W58RGZ12D0089,,10/29/2013,12/18/2013,621675.0625,2014
Defense,28535951,FC02,SPRPA111G001Y,,7/22/2014,7/22/2014,163800,2014
Defense,25875700,89,N4008509D5344,,6/27/2013,7/30/2013,2035786,2013
Defense,27867908,142,N6600112D0036,,7/2/2014,7/2/2014,53160,2014
Defense,22678149,1403,SPM7LX10D9007,,5/5/2010,5/5/2010,427733.25,2010
Defense,26396742,339,N6523607D6880,,9/27/2007,9/27/2007,1000000,2007
Defense,19180203,3,N6247309D1657,,10/1/2012,1/17/2013,30510316.75,2013
Defense,24732017,499,W9127810D0043,,1/20/2014,4/8/2014,119025,2014
Defense,20433351,700,SP070000D3180,,8/1/2011,9/12/2011,120072,2011
Defense,3634475,N6945012C4090,,,3/14/2012,3/14/2012,13000,2012
Defense,25224835,N0003013C0034,,,8/15/2013,8/15/2013,30995.5996,2013
Defense,10097272,5,FA865011D3134,,11/21/2011,11/21/2011,337099,2012
Defense,24826787,813,W912HZ09D0003,,6/2/2011,6/2/2011,297739.4063,2011
Defense,19372115,13,N6600111D0002,,4/13/2012,8/2/2012,167408.2988,2012
Defense,18632134,13,M6785408D8028,,8/14/2009,8/14/2009,1460662,2009
Defense,28458604,FA877314F0005,GS00Q12NSD0009,,5/9/2014,7/28/2014,134512.3418,2014
Defense,10395125,FA703710F8072,GS00Q09BGD0040,,5/14/2012,5/14/2012,155913.0156,2012
Defense,22287533,FTK6,SPM50002D0122,,10/12/2011,10/12/2011,42800,2012
Defense,27456152,SPE7M914V9101,,,8/1/2014,8/1/2014,49676.9688,2014
Defense,28263647,50,W31P4Q12D0025,,1/2/2014,1/2/2014,355351,2014
Defense,26319222,44,W912DW11D1002,,1/14/2013,1/14/2013,68609.1406,2013
Defense,2957393,N0001411C0379,,,11/2/2011,5/22/2012,108099,2012
Defense,18879660,5,N0024411D0030,,2/29/2012,2/29/2012,61552.3516,2012
Defense,27563300,W912EF14C0002,,,12/17/2013,1/8/2014,1626979,2014
Defense,26379646,UHJ1,FA877104D0003,,10/7/2013,10/7/2013,141612,2014
Defense,25881545,28,N6247310D5403,,2/26/2013,3/25/2013,75000,2013
Defense,19183521,2,N6247311D0018,,5/30/2011,5/30/2011,0,2011
Defense,28409039,SPE4A414V1201,,,10/21/2013,10/21/2013,40920.1914,2014
Defense,25804942,87,HC102812D0024,,2/26/2014,3/12/2014,138311.6211,2014
Defense,10105564,V7S2,FA877104D0003,,12/5/2011,12/5/2011,37200,2012
Defense,24583600,8,W74V8H04D0034,,1/13/2014,1/17/2014,218235,2014
Defense,24882436,2,W912PL10D0001,,10/24/2012,1/3/2013,587512,2013
Defense,19140450,WE01,N6247009D9042,,10/25/2011,8/14/2012,299218,2012
Defense,25654947,10,FA252113D0005,,9/5/2013,9/10/2013,39835,2013
Defense,28251677,148,W911RX12D0003,,2/7/2014,2/18/2014,309800,2014
Defense,27633072,5T04,FA873214D0005,,8/22/2014,8/22/2014,38284.3984,2014
Defense,25223564,M6785413P1031,,,2/14/2013,2/14/2013,54571.5898,2013
Defense,28258418,1,W912DR14D0020,,11/6/2014,11/6/2014,84700,2015
Defense,26296617,56,W15P7T06DE401,,10/11/2011,11/10/2011,3555000,2012
Defense,26063437,B368,SPM2DV11D8202,,10/16/2012,10/16/2012,34254.8008,2013
Defense,25363260,SPE7M513V0122,,,5/23/2013,5/23/2013,136130.4063,2013
Defense,18801853,FD09,N0017804D4119,,10/30/2013,3/11/2014,112417732.3,2014
Defense,26318316,4,W912DQ13D1004,,9/6/2013,9/6/2013,141292,2013
Defense,24702453,145,W9124D11D0036,,7/31/2012,7/31/2012,145569,2012
Defense,3428440,N6134012P0041,,,4/17/2012,4/17/2012,27126,2012
Defense,26432154,699,W9127810D0043,,2/17/2014,2/17/2014,1165531,2014
Defense,18663738,61,N0001911G0001,,12/15/2011,5/10/2012,4185592.514,2012
Defense,25801744,103,H9400304D0002,,9/2/2014,9/2/2014,884457,2014
Defense,27339223,SPE4A514V3321,,,8/18/2014,8/18/2014,31955,2014
Defense,63009910,5090,FA480906DC004,,3/22/2011,3/22/2011,30000,2011
Defense,2362323,HR001111C0074,,,8/22/2011,8/22/2011,100000,2011
Defense,26389576,205,HC102812D0024,,10/20/2014,10/27/2014,381731.4688,2015
Defense,27819427,8,HC102812D0021,,10/16/2014,11/19/2014,98676.8594,2015
Defense,24702382,74,W9124D11D0036,,10/25/2011,10/25/2011,241959,2012
Defense,10005505,5012,FA486111DA300,,10/18/2012,10/18/2012,127000,2013
Defense,19011836,2044,N4008008D0305,,6/7/2012,6/7/2012,186667,2012
Defense,28040629,B583,SPM2DV11D0704,,9/30/2013,9/30/2013,39195,2013
Defense,26380148,192,FA890308D8781,,10/1/2013,10/1/2013,112000,2014
Defense,28057694,J011,SPM2DV11D8202,,5/7/2014,5/7/2014,34791.7805,2014
Defense,26375847,2392,DABJ0103D0009,,10/22/2013,10/22/2013,25567,2014
Defense,27878683,DV09,SPM2DV11D1008,,12/12/2013,12/12/2013,32813.2617,2014
Defense,4828859,SPM7L212C0010,,,12/2/2011,12/2/2011,2049344,2012
Defense,22348524,BMD4,SPM50004DBP10,,5/27/2011,5/27/2011,48165,2011
Defense,27591665,FA881014F0004,GS23F0105K,,5/26/2014,5/26/2014,127681,2014
Defense,27837672,16,N0018913DZ001,,1/9/2014,1/9/2014,318353.2188,2014
Defense,21462868,B174,SPM2DV11D8202,,8/30/2012,8/30/2012,30711.0996,2012
Defense,19217651,9,N6264509D5025,,2/11/2011,2/11/2011,295571.8125,2011
Defense,1426438,FA875010C0247,,,3/29/2012,3/29/2012,125569,2012
Defense,19179099,926,N6247308D8619,,7/28/2011,7/28/2011,48103,2011
Defense,25805328,394,HC104705D4002,,9/17/2013,9/19/2013,155629,2013
Defense,18405135,15,HQ003408D0171,,5/15/2012,5/15/2012,129923,2012
Defense,24721563,5,W9126G09D0093,,7/11/2011,8/25/2011,522179,2011
Defense,2965065,N0002411C4408,,,2/28/2013,9/30/2013,61211035.2,2013
Defense,25224633,N0002413C5410,,,10/9/2013,8/11/2014,5415127,2014
Defense,10097269,2,FA865011D3134,,10/1/2012,12/28/2012,188417,2013
Defense,27720515,138,N4008014D0352,,10/3/2014,10/3/2014,393057.6875,2015
Defense,24731993,474,W9127810D0043,,5/15/2013,5/15/2013,12221,2013
Defense,10395666,W9124712F0041,GS00Q12NSD0002,,12/14/2012,8/13/2013,9086845.547,2013
Defense,26424271,238,SPM8EC12D0008,,10/28/2013,3/21/2014,197709,2014
Defense,18199539,33,HC102808D2015,,10/3/2014,10/3/2014,226485.125,2015
Defense,24720219,CL03,W9126G08D0055,,11/19/2013,12/12/2013,133390959,2014
Defense,4405189,SPM4A510C0295,,,7/7/2011,7/7/2011,27644.4004,2011
Defense,24798168,1,W912DY09D0018,,10/7/2011,7/18/2012,7782254.25,2012
Defense,28401826,N6134014C6103,,,3/13/2014,3/13/2014,100000,2014
Defense,19207315,57,N6258309D0129,,11/5/2013,11/5/2013,300482.9063,2014
Defense,24731815,279,W9127810D0043,,4/28/2011,4/29/2011,660069.4531,2011
Defense,22418354,JYL3,SPM50005DBP06,,3/2/2011,3/2/2011,20225,2011
Defense,27186662,HDTRA114C0014,,,1/29/2014,1/29/2014,186390,2014
Defense,10103185,5Y30,FA877104D0003,,8/8/2012,8/8/2012,613668,2012
Defense,27579985,5097,FA480910DC003,,7/3/2014,7/22/2014,248325,2014
Defense,20450821,233,SP070099D0301,,10/14/2014,12/12/2014,25743043.26,2015
Defense,24731914,390,W9127810D0043,,10/13/2011,12/7/2011,447635.4063,2012
Defense,22781423,Y8QM,SPRPA111G001Y,,8/2/2010,8/2/2010,1519375.227,2010
Defense,27655413,25,HC104714D0001,,10/27/2014,10/27/2014,25461,2015
Defense,2965298,N0002412C5102,,,2/19/2013,3/11/2013,868141.3809,2013
Defense,26305650,1,W9113M13D0003,,10/4/2013,8/4/2014,364347.3305,2014
Defense,25432898,SPM7M813M0630,,,11/9/2012,11/9/2012,64800,2013
Defense,22418113,JQT9,SPM50005DBP06,,1/27/2011,1/27/2011,75577.1094,2011
Defense,19179297,17,N6247308D8642,,1/26/2011,9/28/2011,2322641.555,2011
Defense,26307085,199,W911NF11D0001,,7/3/2013,7/3/2013,349117,2013
Defense,14178997,W912KC11F0049,GS07F0199U,,4/7/2011,4/7/2011,25734.25,2011
Defense,4571114,SPM4A712M7722,,,7/18/2012,7/18/2012,29150.7793,2012
Defense,27579977,48,FA480114D0007,,9/26/2014,9/26/2014,198586.8125,2014
Defense,18663741,64,N0001911G0001,,7/6/2012,7/26/2012,108253.8125,2012
Defense,24733257,23,W9127811D0008,,10/20/2011,10/20/2011,78399,2012
Defense,26410217,C768,SPM2DV11D2004,,9/12/2013,9/12/2013,84269.1312,2013
Defense,2961728,N0001912C0043,,,10/10/2013,7/28/2014,2203184,2014
Defense,25654939,2,FA252113D0005,,8/21/2013,9/4/2013,36850,2013
Defense,21462538,A235,SPM2DV11D8202,,7/24/2012,7/24/2012,53828.1605,2012
Defense,9437746,45,DCA20002D5001,,12/30/2011,9/28/2012,5039523.667,2012
Defense,20433391,740,SP070000D3180,,6/1/2012,6/1/2012,145500,2012
Defense,26432152,697,W9127810D0043,,11/18/2013,2/11/2014,6804409,2014
Defense,10092971,17,FA862011G4020,,5/30/2012,8/15/2012,154113.7734,2012
Defense,1384279,FA821112C0001,,,4/9/2012,8/15/2012,6784910,2012
Defense,7988693,W58RGZ10C0174,,,10/26/2010,3/21/2011,112320,2011
Defense,9216495,2337,DABJ0103D0009,,10/17/2012,10/17/2012,27127,2013
Defense,4850272,SPM7L311M7288,,,6/29/2011,6/29/2011,35415,2011
Defense,18172757,2,H9222211D0021,,7/20/2012,7/20/2012,115314.3125,2012
Defense,25801067,14,H9222212D0005,,10/4/2013,5/28/2014,177570.2774,2014
Defense,26048416,AK56,SPM2DV11D2004,,10/5/2012,10/5/2012,43552.7884,2013
Defense,25357438,SPE7M213M0222,,,7/19/2013,7/19/2013,136191.6563,2013
Defense,19140609,FZN0,N6247010D2024,,12/5/2011,12/5/2011,27388,2012
Defense,25390139,SPM7L113V0217,,,10/24/2012,10/24/2012,31000,2013
Defense,24826821,847,W912HZ09D0003,,5/10/2011,5/10/2011,44533,2011
Defense,9970903,4C01,FA300208D0012,,7/5/2012,7/5/2012,1269489,2012
Defense,18686160,482,N0002407D6200,,8/9/2012,8/9/2012,167818,2012
Defense,25044200,16,W91WAW08D0013,,10/5/2011,10/5/2011,51918.1992,2012
Defense,26042128,A392,SPM2DV11D0700,,12/5/2012,12/5/2012,35221.8196,2013
Defense,2961526,N0001910C0018,,,8/30/2010,8/30/2010,59635444,2010
Defense,24731181,1,W9127810D0003,,10/1/2010,10/1/2010,421508,2011
Defense,25417988,SPM7M213M3677,,,5/24/2013,5/24/2013,136191.6563,2013
Defense,28267932,192,W911RX12D0003,,8/4/2014,8/4/2014,51174,2014
Defense,25372075,SPM1C113C0003,,,4/16/2014,4/16/2014,20476258,2014
Defense,22286765,EWQ2,SPM50002D0122,,9/14/2010,9/14/2010,98351.0391,2010
Defense,27659322,5T05,FA873214D0005,,9/29/2014,9/29/2014,59744.6992,2014
Defense,21463293,AG32,SPM2DV11D9001,,8/22/2012,8/22/2012,43493.2109,2012
Defense,2362455,HR001112C0083,,,10/19/2012,8/22/2013,251815,2013
Defense,28179488,59,SPM7LX13D9004,,8/20/2014,8/20/2014,55439,2014
Defense,19207370,8,N6258309D0131,,10/20/2010,9/27/2011,81290,2011
Defense,27549340,W56HZV14C0002,,,12/11/2013,9/25/2014,81737384.92,2014
Defense,19140598,6,N6247010D2024,,9/29/2011,9/29/2011,93409,2011
Defense,26369615,W911YN13C0003,,,11/7/2013,12/23/2013,478450.8125,2014
Defense,5141283,SPM7M912M5863,,,8/9/2012,8/9/2012,145068,2012
Defense,24675923,3,W9123608D0006,,2/25/2013,2/25/2013,74800,2013
Defense,28258985,2,W912ER14D0001,,4/18/2014,4/18/2014,85070.7266,2014
Defense,22417393,HQZ9,SPM50005DBP06,,7/21/2010,7/21/2010,57644,2010
Defense,25865645,GT05,N0018913D0023,,8/12/2013,8/12/2013,43539.9297,2013
Defense,24702428,120,W9124D11D0036,,9/28/2012,9/28/2012,1511190,2012
Defense,3453068,N6247310C0412,,,12/15/2010,1/25/2011,280888,2011
Defense,24627243,5,W911QY11D0080,,9/15/2012,9/15/2012,4624600,2012
Defense,28061357,DR23,SPM2DV11D9200,,10/8/2013,10/8/2013,90205.5391,2014
Defense,10097256,1,FA865011D1004,,10/15/2012,9/11/2013,3083536.332,2013
Defense,24748872,18,W912BU11D0022,,10/12/2012,6/18/2013,395860.9844,2013
Defense,28553168,1,W912QR13D0048,,10/6/2014,10/6/2014,26800,2015
Defense,18764078,3026,N0014006D0003,,5/31/2011,5/31/2011,53198.2793,2011
Defense,18662212,4107,N0001908G0010,,10/6/2011,5/11/2012,4580841.5,2012
Defense,24627138,8,W911QY11D0012,,1/17/2013,1/17/2013,123091,2013
Defense,27718235,1,N0038314D007F,,9/17/2014,9/17/2014,137844,2014
Defense,26326448,58,W912P809D0014,,1/20/2014,1/20/2014,329599.0078,2014
Defense,28046061,B249,SPM2DV11D5002,,6/3/2014,6/3/2014,37040.3596,2014
Defense,18199788,18,HC102808D2025,,8/2/2011,8/2/2011,1817500,2011
Defense,26063351,E403,SPM2DV11D8003,,8/23/2013,8/29/2013,62425.6191,2013
Defense,27832147,1,N0002414D4402,,10/13/2014,10/20/2014,423660,2015
Defense,21461081,A349,SPM2DV11D5002,,9/5/2012,9/5/2012,32989.5598,2012
Defense,1426463,FA875011C0029,,,5/2/2011,5/2/2011,204416,2011
Defense,2958096,N0001412C0367,,,8/20/2012,8/20/2012,162088,2012
Defense,27810201,N6133114F6152,GS35F0785J,,9/23/2014,9/23/2014,267324.3125,2014
Defense,25663349,3,FA852812D0014,,10/3/2013,10/3/2013,142023.0469,2014
Defense,28035455,ER98,SPM2DV11D1008,,3/31/2014,3/31/2014,47872.7695,2014
Defense,27839881,5,N0017313D2022,,7/28/2014,7/28/2014,510147.9375,2014
Defense,27746711,W912JV14F2005,GS35F0511T,,3/11/2014,3/11/2014,37643.2188,2014
Defense,25224508,N0001913C0017,,,10/28/2013,9/24/2014,3359925.297,2014
Defense,4849697,SPM7L311M5590,,,4/27/2011,4/27/2011,43628,2011
Defense,10109681,TF91,FA877104D0007,,10/5/2011,10/28/2011,1383444.844,2012
Defense,7976137,W56HZV11C0194,,,9/26/2011,9/26/2011,85231.6016,2011
Defense,28392216,HR001114C0066,,,8/12/2014,8/12/2014,51116,2014
Defense,26068067,AT24,SPM2DV11D9200,,10/11/2012,10/11/2012,32753.3696,2013
Defense,26397155,14,N6523612D4132,,9/27/2013,9/27/2013,63285,2013
Defense,27573531,W911NF14C0089,,,10/1/2014,11/13/2014,3160716,2015
Defense,26064512,B481,SPM2DV11D8203,,5/17/2013,5/17/2013,808528.6995,2013
Defense,5176779,SPM7MC12V7330,,,6/18/2012,6/18/2012,28772.5,2012
Defense,24627239,1,W911QY11D0080,,9/20/2011,9/20/2011,31142,2011
Defense,26429512,228,W911NF11D0001,,10/18/2013,10/18/2013,200000,2014
Defense,28456248,8,FA480114D0007,,7/14/2014,7/14/2014,28634.9902,2014
Defense,20584630,5,SP470311A0017,,9/5/2011,9/7/2011,78960,2011
Defense,26379635,UHE7,FA877104D0003,,9/23/2013,9/23/2013,236117,2013
Defense,16603773,FA880211F1037,GS23F0105K,,1/11/2011,1/11/2011,73199,2011
Defense,25888480,13,N6554009D0026,,10/23/2013,3/14/2014,1135563.781,2014
Defense,4995873,SPM7M211M4342,,,6/28/2011,6/28/2011,36652,2011
Defense,26364993,SPM7MC13M8020,,,9/27/2013,9/27/2013,27900,2013
Defense,26395771,9,N6247309D1658,,11/13/2013,7/9/2014,10994325,2014
Defense,22417618,HZP2,SPM50005DBP06,,9/28/2010,9/28/2010,139857.1719,2010
Defense,24502170,45,W15P7T06DE401,,4/12/2012,6/12/2012,42504248,2012
Defense,25168726,HDTRA113C0009,,,2/25/2013,4/18/2013,1015775.359,2013
Defense,27837579,17,N0018912D0032,,10/12/2012,10/12/2012,2200000,2013
Defense,18801419,4Y06,N0017804D4089,,5/17/2012,5/17/2012,219226.0469,2012
Defense,27602171,38,FA481409D0015,,9/26/2014,9/26/2014,140359,2014
Defense,2961776,N0001912C2020,,,10/29/2013,1/21/2014,503065,2014
Defense,26045383,CA44,SPM2DV11D1008,,6/12/2013,6/12/2013,46880.0802,2013
Defense,22348791,BRR3,SPM50004DBP10,,10/26/2011,10/26/2011,37052.8516,2012
Defense,20450807,218,SP070099D0301,,12/20/2012,2/18/2013,841876.8125,2013
Defense,24729977,8,W9127808D0074,,9/3/2013,9/26/2013,1839235,2013
Defense,17729515,W91LV211F0170,GS35F0362J,,12/1/2011,12/1/2011,55055,2012
Defense,26048419,AK67,SPM2DV11D2004,,10/5/2012,10/5/2012,41122.0095,2013
Defense,22348609,BMW1,SPM50004DBP10,,9/22/2011,9/22/2011,76487,2011
Defense,8239843,W9126G12C0033,,,11/15/2012,8/27/2013,2774519.457,2013
Defense,28208949,5,W912DQ13D3014,,10/20/2014,10/20/2014,48969.0391,2015
Defense,25664249,1305,FA862011G4025,,4/11/2014,9/10/2014,147174.5,2014
Defense,8023005,W81XWH12C0055,,,10/30/2013,10/30/2013,200000,2014
Defense,18405737,2,HQ003411A0006,,5/4/2012,5/4/2012,2200000,2012
Defense,24731541,49,W9127810D0042,,12/29/2011,12/30/2011,85511,2012
Defense,25864535,334,N0018910DZ009,,10/1/2013,10/1/2013,244519.793,2014
Defense,17729506,W911SA10F0102,GS35F0362J,,2/18/2011,2/18/2011,334919.625,2011
Defense,20433411,760,SP070000D3180,,7/1/2014,7/1/2014,496694.4688,2014
Defense,22286741,EWB3,SPM50002D0122,,9/3/2010,9/3/2010,104470,2010
Defense,19182989,2,N6247310D5410,,10/12/2012,9/20/2013,161772991.1,2013
Defense,24799648,5,W912DY10D0051,,10/1/2014,10/3/2014,107300,2015
Defense,26344757,FA862013C4058,,,10/1/2013,10/1/2013,3755989.25,2014
Defense,25433827,SPM7M813M3098,,,3/14/2013,3/14/2013,25536,2013
Defense,3385738,N4008511C3031,,,10/28/2011,11/30/2011,251164.5,2012
Defense,27871289,180,N0001911G0001,,10/7/2014,11/13/2014,93422.3984,2015
Defense,21457292,AH60,SPM2DV11D0600,,9/7/2012,9/7/2012,48380.9602,2012
Defense,26302105,38,W58RGZ12D0089,,11/21/2012,8/2/2013,12300016.88,2013
Defense,26315009,652,W9127810D0043,,2/14/2014,2/14/2014,8855,2014
Defense,25660342,29,FA810110D0007,,1/27/2013,1/27/2013,679000,2013
Defense,24795423,99,W912DY04D0022,,10/15/2010,10/15/2010,261690,2011
Defense,10000067,66,FA480110D0001,,4/7/2011,4/7/2011,119722,2011
Defense,25465396,SPRPA113PZ017,,,6/19/2013,6/19/2013,233844.004,2013
Defense,27732388,1103,H9225409D0001,,9/16/2014,9/16/2014,538596.5625,2014
Defense,25801135,21,H9222212D0020,,6/3/2013,6/26/2013,1789741,2013
Defense,8266198,W912BU11C0034,,,11/30/2012,4/30/2013,14894112.84,2013
Defense,25664227,96,FA862011G4020,,10/1/2013,3/10/2014,10277001.8,2014
Defense,26397119,50,N6523612D4120,,10/4/2013,10/23/2013,3288253,2014
Defense,18701313,5002,N0003911D0032,,7/19/2011,7/27/2011,279934.0821,2011
Defense,7976268,W56HZV11C0377,,,10/3/2011,11/9/2011,58990,2012
Defense,24778232,3,W912DQ11D4006,,4/17/2012,8/28/2012,490026,2012
Defense,25168781,HDTRA113C0085,,,11/18/2013,11/18/2013,200000,2014
Defense,18772335,8EF8,N0014098G2469,,8/14/2012,8/14/2012,114825,2012
Defense,26320645,32,W912HN09D0044,,3/4/2014,3/4/2014,161280,2014
Defense,19044342,12,N4008511D3030,,5/9/2012,5/9/2012,36933,2012
Defense,25581719,W912QR13C0014,,,11/18/2014,1/12/2015,674757.9864,2015
Defense,10000059,58,FA480110D0001,,3/17/2011,3/17/2011,72907.7422,2011
Defense,3213103,N0024411P2094,,,10/5/2011,10/5/2011,807172.8125,2012
Defense,25666586,21,FA890309D8586,,11/4/2013,11/4/2013,844000,2014
Defense,24732311,187,W9127810D0044,,11/14/2012,11/14/2012,804175,2013
Defense,19070868,28,N5523607D0001,,11/15/2011,11/15/2011,56360,2012
Defense,28285164,9,W9124712D0009,,10/21/2014,10/21/2014,248574,2015
Defense,25881800,JP02,N6247311D2205,,9/30/2014,9/30/2014,34320,2014
Defense,26395763,39,N6247309D1617,,11/8/2013,4/24/2014,25627724,2014
Defense,26042985,A406,SPM2DV11D0708,,12/18/2012,12/18/2012,56401.2392,2013
Defense,18172424,18,H9222210D0018,,9/1/2011,9/1/2011,138624.1563,2011
Defense,22287270,FME8,SPM50002D0122,,5/19/2011,5/19/2011,31999.9902,2011
Defense,28284826,36,W911SA11D0003,,8/6/2014,8/6/2014,109350,2014
Defense,20433358,707,SP070000D3180,,2/3/2015,2/3/2015,24476,2015
Defense,27461154,SPE7MC14V0030,,,10/9/2013,10/9/2013,34804,2014
Defense,18854101,3,N0018912DZ051,,10/18/2012,10/18/2012,340202.0938,2013
Defense,25665097,1,FA875013D0134,,4/19/2013,8/26/2013,6054322,2013
Defense,25663299,24,FA852711D0011,,10/17/2013,5/12/2014,411325.75,2014
Defense,2965244,N0002412C4145,,,8/22/2014,8/22/2014,28000,2014
Defense,1426641,FA875011C0267,,,10/9/2012,10/26/2012,307167.9531,2013
Defense,62595252,SPE7M015V2490,,,11/24/2014,11/24/2014,36548.2188,2015
Defense,24668680,2,W911SR10D0001,,3/11/2011,4/12/2011,2320991.188,2011
Defense,24702418,110,W9124D11D0036,,2/8/2012,2/8/2012,75000,2012
Defense,18629283,26,M6785407A0516,,10/12/2010,10/12/2010,299000,2011
Defense,28418642,SPE7L414C0038,,,3/7/2014,3/7/2014,909985,2014
Defense,24700809,199,W9124D08D0046,,8/30/2011,8/30/2011,109100,2011
Defense,19139993,WE27,N6247008D1006,,8/13/2012,8/13/2012,1640980,2012
Defense,16603780,FA880212F1045,GS23F0105K,,4/16/2012,4/16/2012,528458.6875,2012
Defense,28061371,E110,SPM2DV11D9200,,11/18/2013,11/18/2013,42206.1106,2014
Defense,26315167,17,W9127811D0019,,4/28/2014,8/12/2014,69764,2014
Defense,7976112,W56HZV11C0164,,,3/17/2011,3/17/2011,870422.5,2011
