CSIScontractID,PrimeAwardIDVPIID,PrimeAwardPIID,PrimeAwardFederalAwardID,PrimeFiscalYear,MinOfPrimeAwardDateSigned,MaxOfPrimeAwardDateSigned,SubawardAmount
19585961,NNH09CF35Z,NNH12CE68D,,2012,2012-04-16,2012-04-16,121262.6406
25868313,N0038309G001D,7330,,2013,2013-04-10,2013-04-10,85156.4531
62563246,,SPE7L215V4346,,2015,2015-08-12,2015-08-12,53240.5000
24631582,W911RX12D0003,0030,,2012,2012-07-31,2012-08-03,192500.0000
60401739,H9222214D0015,0018,,2015,2015-06-18,2015-06-18,661061.5625
15470229,GS10F0091K,FA890312F0070,,2012,2012-08-27,2012-08-27,58650.0000
26433707,W912DY13D0018,CK18,,2014,2013-10-14,2014-08-14,5554087.7656
27598961,FA462012DB003,0009,,2015,2014-10-21,2014-10-30,547777.0000
19456788,N6945008D1277,0013,,2013,2013-02-01,2013-02-01,31865.0000
25653201,EPS50804,0064,,2014,2013-10-04,2014-01-09,237952.0000
24733239,W9127811D0008,0003,,2011,2011-01-31,2011-01-31,129957.7695
18284923,HHSA290200710055I,HHSA29032005T,,2011,2011-04-01,2011-04-01,70346.0000
9969854,FA300206D0003,4C04,,2011,2011-09-27,2011-09-27,76837260.0000
3671296,,NNG12PT44P,,2013,2013-07-17,2013-07-17,38746.0000
5138363,,SPM7M911V9228,,2011,2011-09-16,2011-09-16,35120.0000
27782120,M6785413D4701,0007,,2014,2014-09-18,2014-09-19,1586577.6477
18172448,H9222210D0018,0042,,2012,2012-09-03,2012-09-03,305236.8126
24731983,W9127810D0043,0463,,2012,2011-12-01,2012-05-10,943758.8125
18801234,N0017804D4077,EHP9,,2011,2011-09-23,2011-09-23,5502141.2500
27425790,AID176I1100005,AID176TO1400001,,2014,2014-08-01,2014-08-01,526324.4004
8064174,,W911NF11C0266,,2013,2013-01-01,2013-01-01,600000.0000
2275006,,HHSN261201100008C,,2011,2011-03-01,2011-08-31,1000023.0000
18169714,H9222206D0007,0105,,2011,2011-08-04,2011-09-01,1302256.0000
26255182,VA101F13D0003,VA101F13J0115,,2013,2013-05-22,2013-05-22,367856.5000
60438816,FA850113D0001,0049,,2015,2015-07-07,2015-07-07,48500.0000
22822653,TCC09HQD0013,120006,,2014,2013-10-24,2013-12-11,1489355.3281
26049594,SPM2DV11D2005,AB08,,2013,2013-03-14,2013-03-14,71310.2813
63011321,SPM2DV11D1046,CD04,,2015,2015-09-21,2015-09-21,53068.4414
25339702,,SPE4A613VM921,,2013,2013-09-11,2013-09-11,19956.7500
25403662,,SPM7L413V1576,,2013,2012-12-27,2012-12-27,33042.5391
1343380,,FA671211C0005,,2011,2011-04-01,2011-04-01,273580.2501
28087614,SPM2DV11D2004,E843,,2014,2014-09-05,2014-09-05,58920.0016
17835167,GS35F0783M,GSJ11AD0054,,2011,2011-09-07,2011-09-07,24017.3105
22417792,SPM50005DBP06,JDT4,,2010,2010-09-29,2010-09-29,47625.0000
25206569,,INF13PC00233,,2014,2013-12-09,2013-12-16,1118351.7813
18629289,M6785407A0516,0032,,2011,2011-05-25,2011-05-25,154907.2109
62029194,HHSN292201000010I,HHSN29200680,,2015,2015-07-14,2015-07-14,382893.0000
19183518,N6247311D0017,0011,,2013,2012-10-12,2012-11-28,389021.2500
62390653,,SAQMSP15M0104,,2015,2015-03-31,2015-03-31,28738.0000
406393,,AID669C1200004,,2014,2014-09-01,2014-09-01,27160.0000
10397526,GS00T03AHD0002,GST0711BG0039,,2011,2011-04-26,2011-05-10,129430.6094
24731860,W9127810D0043,0329,,2012,2012-02-27,2012-02-27,43974.0000
22286722,SPM50002D0122,EVK6,,2010,2010-09-16,2010-09-16,293838.1563
2961576,,N0001910C0085,,2011,2011-09-30,2011-09-30,1566918.0332
18851358,N0018910DZ009,0102,,2011,2010-10-01,2010-10-01,133554.4063
25805304,HC104705D4002,0370,,2013,2013-04-30,2013-07-30,1247157.0000
28204834,VA11811D1008,VA11810080049,,2014,2014-08-11,2014-08-13,754946.0000
19532515,NNG07DA18B,N0001512F0140,,2012,2012-08-31,2012-08-31,95376.0000
26333308,W91QUZ07D0001,D802,,2013,2013-08-09,2013-08-09,56200.0000
18849442,N0018909DZ064,0032,,2014,2013-11-20,2013-11-20,87166.2031
28206490,W9128F09D0015,0016,,2014,2014-04-08,2014-04-08,238870.0781
26430046,W911SA11D0006,0029,,2013,2013-09-17,2013-09-17,219600.0000
60433603,N6247311D0021,0042,,2015,2015-06-17,2015-06-17,482856.0000
62238263,,N0010415PEL14,,2015,2015-06-24,2015-06-24,51743.4414
62640140,,SPE7M515V1606,,2015,2015-01-22,2015-01-22,29218.0000
27396799,,SPE7MC14V2441,,2014,2014-02-24,2014-02-24,33956.0000
25659177,FA700011D0007,0023,,2013,2013-04-23,2013-04-23,34819.1016
19073291,N5523611D0011,0022,,2012,2011-12-20,2011-12-20,26692.0000
24983735,W91QUZ07D0005,0004,,2013,2012-10-01,2013-09-26,311704750.0000
24579811,W58RGZ09D0130,0174,,2013,2012-11-27,2013-05-09,106710.3984
17835015,GS35F0783M,DOC44PAPT1102229,,2011,2011-09-22,2011-09-22,32319.0000
21458507,SPM2DV11D1008,AD17,,2012,2012-08-22,2012-08-22,38203.0899
27286180,,N6274214C1315,,2014,2014-07-31,2014-09-18,399411.0000
25185227,,HR001113C0059,,2013,2013-04-22,2013-04-22,122180.0000
25836435,HSHQDC11A00042,HSSS0113J0101,,2013,2013-04-19,2013-04-19,223310.0156
2362459,,HR001112C0088,,2012,2012-07-11,2012-08-27,1200883.0000
27671629,GS10P14LTD0013,GSP1014XC5018,,2015,2014-11-03,2014-12-09,110990.0000
1421697,,FA865011C7190,,2014,2014-09-09,2014-09-15,4108727.0000
63009847,W15P7T12DE007,KX02,,2016,2016-03-10,2016-03-10,4431000.0000
25155115,,FA865013C7321,,2013,2013-03-01,2013-07-17,476099.5743
1043891,,DTFACN11C00279,,2012,2011-10-27,2012-08-20,25433463.0000
26398150,N6945013D5337,0004,,2014,2013-11-04,2013-12-19,716622.3496
25363443,,SPE7M513V0527,,2013,2013-06-26,2013-06-26,132451.2031
25185250,,HR001113C0093,,2014,2013-10-24,2014-01-06,314270.0000
26395772,N6247309D1658,0010,,2013,2013-09-30,2013-09-30,61342399.6019
24700518,W9124D08D0045,0511,,2011,2011-09-22,2011-09-22,174500.0000
26048099,SPM2DV11D2002,DK39,,2013,2013-07-25,2013-07-25,32680.0000
2362238,,HR001110C0155,,2011,2010-11-04,2011-04-04,6684989.0000
411608,,AIDOAAC1100161,,2012,2012-03-06,2012-09-05,741662.0000
8219953,,W9124N10C0112,,2011,2010-12-31,2011-02-28,850124.9922
7813208,,VA636SD1017,,2012,2012-06-01,2012-06-01,6023.6201
60335563,FA823215D0001,0001,,2015,2015-02-05,2015-02-05,200151.1992
24720991,W9126G09D0034,0012,,2012,2012-01-04,2012-06-20,20544291.2032
10104339,FA877104D0003,RL39,,2012,2011-10-10,2012-09-05,150836.0000
21372593,SPM20005D6552,BA12,,2012,2012-04-16,2012-04-16,42892.5195
18791564,N0016706D0001,0012,,2010,2010-03-31,2010-03-31,84400.0000
25835978,HSHQDC09D00001,HSHQDC13J00180,,2013,2013-05-30,2013-05-30,27222.5508
4853185,,SPM7L312M3635,,2012,2012-04-05,2012-04-05,88412.0000
18089804,GS35F5192G,DJFA1G101075,,2011,2011-03-17,2011-03-17,28290.0000
27462451,,SPE7MC14V2733,,2014,2014-03-11,2014-03-11,46620.0000
26064510,SPM2DV11D8203,B478,,2013,2013-05-17,2013-05-17,39751.1406
24702317,W9124D11D0036,0009,,2011,2011-06-13,2011-06-13,63500.0000
26410117,SPM2DV11D2002,E353,,2013,2013-09-17,2013-09-17,26910.4409
8122838,,W911SA11P0260,,2011,2011-09-30,2011-09-30,470979.2500
61954310,SPM2DV11D1008,GT62,,2015,2014-11-12,2014-11-12,27690.9899
2275003,,HHSN261201100006C,,2012,2011-11-04,2011-11-04,983358.0234
61303723,,AIDOAAI1500008,,2015,2015-02-18,2015-02-18,1893798.0000
27346659,,SPE4A614MD248,,2014,2014-04-25,2014-04-25,29660.0000
61824318,,FA851915C0002,,2015,2015-09-09,2015-09-09,1751129.0148
26379263,FA862011G4020,0113,,2014,2013-10-31,2014-04-23,55439315.0000
62917090,,W911KF15V0067,,2015,2015-03-30,2015-03-30,587143.0000
9977838,FA441610D0003,0037,,2012,2011-10-05,2012-09-12,298314.6309
60421646,W912ER12D0002,0030,,2015,2015-01-30,2015-01-30,4540456.5686
62129355,SPM2DV11D2002,J021,,2015,2014-10-08,2014-10-08,36090.8998
26433487,W912DY10D0023,CM02,,2013,2013-09-29,2013-09-29,194290.0000
27302880,,SPE8E714V0644,,2014,2014-02-14,2014-02-14,66150.0000
26070006,SPM2DV11D9210,AK08,,2013,2013-08-22,2013-08-22,31062.8008
27747411,NNL13AA08B,NNL14AB22T,,2014,2014-06-11,2014-06-11,144698.0000
27280582,,SPE4A614VN543,,2015,2014-10-01,2014-10-01,53760.0000
18380034,HHSN272201200003I,HHSN27200001,,2012,2012-08-17,2012-08-20,29719.0000
27526332,263030515,HHSI241201400127W,,2014,2014-09-19,2014-09-19,106189.6172
3428099,,N6134011C0017,,2014,2014-09-09,2014-09-16,2483204.8125
19385315,N6660412D1068,0021,,2013,2012-10-09,2012-10-09,160182.8125
63008440,,SPE4A716V0164,,2016,2015-10-30,2015-10-30,55380.0000
61692234,DOCWC133R15BA0019,DOCC0002,,2015,2015-07-01,2015-07-01,562825.1875
25881174,N6247012D7004,JP01,,2013,2013-07-30,2013-07-30,3158364.8714
62558028,,SPE7L115M1561,,2015,2015-04-17,2015-04-17,67261.5000
60362966,HQ014714D0004,0005,,2015,2015-04-17,2015-04-17,74251.2109
18172769,H9222211D0021,0014,,2013,2013-08-15,2013-09-18,7305576.7969
28497170,SP470107A0001,0450,,2010,2010-09-30,2010-09-30,352240.0000
63010772,FA441815D0008,0017,,2016,2016-04-20,2016-04-20,72418.0782
1565350,,GS10P11XFC0024,,2012,2011-10-21,2011-12-02,94924.3789
24732050,W9127810D0043,0534,,2013,2012-12-31,2013-03-13,1555030.0898
5172539,,SPM7MC12M5452,,2012,2012-06-21,2012-06-21,70229.0000
4853894,,SPM7L312M5266,,2012,2012-06-18,2012-06-18,40461.0000
25875689,N4008509D5344,0077,,2013,2013-02-28,2013-02-28,88905.0000
25224121,,N0001413C0156,,2013,2013-05-01,2013-05-01,273280.0000
24777982,W912DQ10D3009,0002,,2011,2011-07-15,2011-09-28,4935998.0000
27854622,N6247314D2215,0004,,2014,2014-07-24,2014-07-24,54090.0000
10104743,FA877104D0003,RSMW,,2012,2011-12-13,2012-01-04,107600.9297
27843352,HHSN263201200024I,HHSP233201400223W,,2014,2014-09-30,2014-09-30,1134595.0000
61995643,NNG07DA23B,HHSF223201510018W,,2015,2015-02-03,2015-02-03,75899.4531
61265617,AG3151C150029,AG3151D150175,,2015,2015-09-25,2015-09-25,75250.0000
24748869,W912BU11D0022,0015,,2013,2012-11-05,2013-09-03,1146376.8280
19353880,N6554009D0030,0016,,2011,2011-07-29,2011-07-29,129923.0000
19002984,N4002507D7005,0015,,2012,2012-03-19,2012-03-19,189515.0000
26411679,SPM2DV11D7020,AY51,,2013,2013-09-23,2013-09-23,27161.5996
19058074,N4425510D5017,0004,,2012,2012-05-24,2012-07-26,550691.0000
22417423,SPM50005DBP06,HSE6,,2010,2010-08-16,2010-08-16,79299.7734
25699537,GS06P12GZD0009,GSP0613GZ5034,,2014,2013-10-15,2013-10-15,651657.0000
2551140,,HSHQDC12C00109,,2014,2014-04-20,2014-06-04,55000.0000
2362369,,HR001111C0139,,2014,2013-10-16,2014-09-11,10810332.8074
25894522,NNC13BA05B,NNC13TA57T,,2013,2013-05-13,2013-05-13,30299.4995
3772866,,SAQMMA12M2017,,2012,2012-09-27,2012-09-27,127485.0000
19544857,NNG07DA23B,VA561A10027,,2011,2011-06-16,2011-06-16,35817.8008
26433698,W912DY13D0018,CK09,,2015,2014-10-30,2014-10-30,47500.0000
27034010,,FA870914C0001,,2014,2014-06-02,2014-09-03,25338654.0920
26048393,SPM2DV11D2004,AJ59,,2013,2012-10-05,2012-10-05,53202.6619
61300700,,AID167C1500001,,2015,2015-03-13,2015-03-13,1014180.0000
9065642,AID294I001000205,AID294I011000205,,2010,2010-09-30,2010-09-30,21204995.5000
28535521,SPRDL114D0004,0001,,2012,2011-11-29,2011-11-29,93454.3984
27877251,N6600114D0054,0008,,2014,2014-09-11,2014-09-11,75900.0000
18090739,GS35F5192G,HSCETE11F00142,,2011,2011-09-16,2011-09-16,43392.0000
26319226,W912DW11D1002,0048,,2013,2013-08-08,2013-08-08,41714.4219
27921346,NNL13AA08B,NNL14AA70T,,2014,2014-03-24,2014-09-26,289875.0000
1139385,,EPC11036,,2011,2011-09-14,2011-09-14,1556517.4782
26255157,VA101F12D0009,VA101F13J0127,,2013,2013-06-06,2013-06-06,116307.3516
28030386,TIRNO11D00041,TIRNO11D000410017,,2012,2011-11-01,2011-11-01,1009825.0000
25608826,DEAM3609GO29037,SAQMMA13F1607,,2015,2014-10-03,2014-10-16,75246.0000
9969856,FA300206D0003,4C10,,2012,2012-08-27,2012-09-28,113022331.9571
16602881,GS23F0092J,HUDCOPC23607OPCT0001,,2011,2011-08-27,2011-08-27,637920.3984
18800857,N0017804D4030,L601,,2013,2013-06-01,2013-08-01,10708128.0000
24626373,W911QY09D0029,0006,,2011,2010-12-08,2011-06-16,4199864.0000
28105317,SPM2DV11D8003,J905,,2014,2014-06-10,2014-06-10,41136.9099
27297831,,SPE7MC14V4319,,2014,2014-06-18,2014-06-18,28494.0000
18709525,N0010402AZE79,MU64,,2011,2011-01-25,2011-01-25,406485.0313
27705135,N0001912G0006,0092,,2015,2015-01-28,2015-01-28,92452.0000
27723589,N4008511D0300,0007,,2014,2014-01-23,2014-01-23,39541.0000
27588667,FA860111D0009,0400,,2014,2014-09-19,2014-09-19,56404.0000
24702479,W9124D11D0036,0171,,2012,2012-09-27,2012-09-27,148963.0000
24673236,W911XK09D0012,0003,,2011,2011-06-14,2011-06-14,302000.0000
19578740,NNG07DA49B,V595A19715,,2011,2011-09-08,2011-09-08,257318.0000
27206822,,HSHQDC14C00031,,2014,2014-04-23,2014-04-23,45000.0000
60399709,W91ZLK13D0030,0016,,2015,2015-01-14,2015-01-14,686601.0000
63009091,,HSHQDC16C00024,,2016,2016-03-10,2016-03-10,200000.0000
60357365,FA875012D0005,0004,,2015,2015-09-30,2015-09-30,323525.5626
25665267,FA877104D0003,4Z25,,2013,2013-08-06,2013-08-06,31674.0000
25664290,FA862011G4026,1319,,2014,2013-11-05,2014-05-08,975536.0000
28247088,W58RGZ12D0089,0310,,2014,2014-05-07,2014-07-02,532007.4063
3769877,,SAQMMA11M1348,,2011,2011-07-26,2011-07-26,0.0000
3542083,,N6600112C0137,,2014,2013-11-14,2014-02-18,126802.0000
63008484,,W15QKN16C0018,,2016,2016-01-29,2016-01-29,110000.0000
60466403,N6258311D0515,0089,,2015,2015-06-15,2015-06-15,75000.0000
27796407,HHSD2002013M53968B,HHSD2002014F60745,,2014,2014-08-26,2014-08-26,1033448.0000
61727898,SPM2DV11D8203,E283,,2015,2015-01-29,2015-01-29,61796.7615
18663753,N0001911G0001,0081,,2013,2012-11-29,2013-02-28,481748.0000
17835671,GS35F0783M,W25G1V12F0094,,2012,2011-12-09,2011-12-09,122031.4375
27885323,N0025311D0003,0065,,2015,2014-11-13,2014-11-13,63242.0000
1421662,,FA865011C7138,,2011,2011-06-09,2011-06-09,275000.0000
2362343,,HR001111C0100,,2013,2012-10-30,2013-05-09,141620.0000
28550952,W9124D11D0036,0290,,2014,2014-02-04,2014-02-04,48750.0000
27560547,,VA52814C0033,,2014,2014-04-09,2014-04-09,275000.0000
1431356,,FA881411C0002,,2013,2013-02-13,2013-02-13,80200.0000
25896198,NNG07DA18B,N0001513F0079,,2013,2013-06-10,2013-06-10,182297.0000
18455715,HSFEHQ09D0156,HSFE6012J0001,,2013,2013-04-01,2013-04-01,25988.0000
25193049,,HSCG4013P40367,,2014,2013-10-18,2013-10-18,42171.0000
28157146,SPM4A111G0005,00N2,,2015,2015-01-28,2015-01-28,92286.0000
8780607,263010071,HHSP233201000123W,,2011,2010-10-28,2010-10-28,219600.0000
26045756,SPM2DV11D1008,CZ13,,2013,2013-08-22,2013-08-22,44995.3792
10093963,FA862810D1000,0004,,2013,2013-03-01,2013-03-01,112479.5313
4871893,,SPM7L412V3818,,2009,2008-12-05,2008-12-05,26981.8496
62102823,,INF15PC00128,,2015,2015-07-09,2015-07-09,156150.0000
62165503,N6247015D8006,KB01,,2015,2015-07-24,2015-07-24,232669.9531
27297219,,SAQMMA14C0027,,2014,2014-01-30,2014-01-30,6176023.0000
28237108,W912DW11D1002,0060,,2014,2014-08-14,2014-08-14,115801.0000
22775235,SPRMM110G0905,1001,,2011,2011-06-08,2011-06-15,31966.6001
10001475,FA480910DC004,5001,,2011,2010-10-01,2010-10-01,174292.7969
63011188,N6247016D9000,JU03,,2016,2016-02-19,2016-02-19,53402.0000
2965310,,N0002412C5450,,2013,2012-10-09,2013-03-25,20747525.7305
62489337,,SPE4A715C0365,,2015,2015-06-30,2015-06-30,27699.0000
8302209,,W912CN11C0030,,2012,2011-10-07,2011-10-07,4215954.0000
18292396,HHSD200200720016I,HHSD2002007200160021,,2012,2012-02-22,2012-08-17,1294312.0000
18511210,IND11PC20051,IND11PD20100,,2011,2011-03-05,2011-05-17,1810960.7188
25240963,,N0018913PZ380,,2013,2013-05-20,2013-05-20,22000.0000
28486648,N0018913DZ037,0003,,2015,2014-10-06,2014-10-06,551806.3126
18800725,N0017804D4024,NS34,,2008,2008-04-01,2008-05-01,28500000.0000
19353932,N6554009D0040,0004,,2011,2010-11-08,2011-07-15,234087.0000
62309080,,NNM15AA29P,,2015,2015-08-12,2015-08-12,64653.3398
24463810,VA797P0191,VA5491V0189,,2011,2010-12-21,2010-12-21,50453.2589
25650459,DTFH6812D00013,DTFH6812D00013T13015,,2013,2013-09-27,2013-09-27,53658.4219
8051841,,W911KB12C0011,,2012,2012-06-25,2012-08-27,19835431.0000
62161794,SPM2DV11D8202,K631,,2015,2015-01-20,2015-01-20,31448.6604
22419328,SPM50005DBP06,LPB7,,2012,2011-12-06,2011-12-06,213331.0781
27867751,N6523612D4805,0035,,2014,2014-09-17,2014-09-26,899169.3400
63009163,,SPRMM116CWA92,,2016,2016-06-14,2016-06-14,126966.0000
62010661,HHSN261201500039I,HHSN26100002,,2015,2015-09-24,2015-09-24,1898974.0000
27850795,N4008014D0352,0112,,2015,2014-10-08,2014-10-08,74620.0000
28518075,SPM2DV11D8202,F168,,2014,2013-11-13,2013-11-13,39341.3896
18172440,H9222210D0018,0034,,2011,2011-03-07,2011-03-29,1030137.7969
27383682,,SPE7MC14M6826,,2014,2014-05-23,2014-05-23,25988.0000
2371270,,HSBP1011C00086,,2011,2011-09-30,2011-09-30,575273.7622
5134428,,SPM7M911M5169,,2011,2011-08-23,2011-08-23,26823.0000
1289289,,FA480012P0110,,2012,2012-09-26,2012-09-26,32155.5000
62097132,INA15PC00026,INA15PD00579,,2015,2015-07-28,2015-07-28,1298854.0000
60349645,W912BU15D0003,0002,,2015,2015-09-16,2015-09-16,156246.0000
24700500,W9124D08D0045,0493,,2012,2011-12-05,2011-12-05,97250.0000
9994387,FA462012DB003,0005,,2013,2012-10-23,2012-10-23,949960320.0000
28441251,,W15QKN14C0032,,2014,2014-01-31,2014-01-31,495312.5000
28098510,SPM2DV11D9103,CT02,,2014,2014-04-02,2014-04-02,77836.2813
4852610,,SPM7L312M2345,,2012,2011-12-16,2011-12-16,55377.0000
27751128,H9225409D0001,1081,,2014,2014-08-20,2014-08-20,116045.0000
22418585,SPM50005DBP06,KJH7,,2011,2011-04-22,2011-04-22,44910.7813
25881082,N6247011D8012,WE73,,2013,2013-01-31,2013-01-31,27468.6191
26389314,H9224113D0008,0001,,2014,2013-11-06,2013-12-02,569417.0000
63009524,HC102812D0023,0021,,2016,2016-03-03,2016-03-03,557911.0000
3688782,,NNL11AA24C,,2012,2011-10-24,2012-06-13,770158.0000
25881062,N6247011D8012,JU17,,2013,2013-03-11,2013-03-11,125593.5815
25218463,,INR13PX30347,,2014,2013-11-18,2013-11-18,349584.0000
25266204,,NNA13AC55C,,2014,2013-11-07,2013-11-07,769550.0000
24609763,W911KB06D0006,0044,,2011,2011-04-08,2011-04-08,1094374.0000
18175212,H9225409D0001,0585,,2013,2012-10-02,2013-03-19,1426308.0000
18297155,HHSF223201110005B,HHSF22311007,,2011,2011-06-07,2011-06-07,293869.2500
5164376,,SPM7MC11M5421,,2011,2011-06-27,2011-06-27,58461.0000
2362338,,HR001111C0095,,2012,2012-02-17,2012-04-19,2349682.0000
60353142,SP470114D7015,0003,,2015,2015-02-18,2015-02-18,301575.3750
26065135,SPM2DV11D9001,BF83,,2013,2012-12-12,2012-12-12,48889.2197
19535348,NNG07DA20B,AG3142D110106,,2011,2011-05-23,2011-05-23,333503.3438
26391598,N0003911D0033,5164,,2013,2013-09-16,2013-09-16,193942.5468
898990,,DJFJFBI10009,,2012,2011-11-14,2012-02-13,1435466.0000
10105866,FA877104D0003,ZVE3,,2012,2012-08-07,2012-08-07,72823.0000
27152546,,FA805214C0017,,2014,2014-08-22,2014-08-25,3725020.3752
25233619,,N0017313C2023,,2013,2013-08-19,2013-09-06,245000.0000
27764306,HHSM500201100013I,HHSM500T0008,,2014,2014-08-28,2014-08-28,4478972.7500
9970505,FA300207D0021,0014,,2012,2011-12-01,2012-09-25,519854.2031
27977067,SPM2DV11D1001,GF99,,2014,2014-09-20,2014-09-20,290492.0551
61927719,GS05T13BMD0001,GSQ0515BM0175,,2015,2015-09-24,2015-09-24,712944.0000
27732267,H9222211D0008,0028,,2012,2012-02-06,2012-02-06,74137.0391
25813056,HHSF223201310017B,HHSF22313002,,2013,2013-09-30,2013-09-30,668299.0000
404314,,AID623C1100007,,2011,2011-05-23,2011-05-23,19910.0000
25797167,GS35F4315D,GST0913BH0030,,2013,2013-05-21,2013-05-21,434458.9063
18687336,N0002411G2121,4T13,,2012,2011-10-04,2011-11-09,119238.5000
9776695,DTNH2211D00237,0004,,2011,2011-09-16,2011-09-16,504528.0000
3405259,,N4425511C9011,,2013,2012-10-19,2013-09-27,1756550.0000
3453548,,N6247311C2804,,2013,2013-04-30,2013-04-30,37464.0000
25145786,,FA304713C0005,,2013,2012-10-01,2012-10-01,1288983.6250
60401717,FA865015D4056,0018,,2015,2015-09-09,2015-09-09,308795.5000
27337509,,SPE4A514M9199,,2014,2014-09-24,2014-09-24,44126.2500
10105841,FA877104D0003,ZVB5,,2011,2011-07-14,2011-07-14,99730.0000
60554512,N0040611D1175,0160,,2015,2015-03-20,2015-03-20,25211.1992
24799650,W912DY10D0051,0007,,2013,2012-10-10,2013-09-30,927685.2832
61928193,GS35F0265X,GSQ4015SJ0116,,2015,2015-08-26,2015-08-26,142304.7969
25694205,GS06F0675Z,FA489013F0004,,2013,2013-08-01,2013-08-01,429500.5000
2314188,,HHSN275201000016C,,2014,2013-10-14,2013-10-14,30000.0000
28207877,W912BV09D2007,0024,,2014,2014-09-26,2014-09-26,52979.0000
27802794,N4425512D7009,0179,,2015,2014-12-18,2014-12-18,72000.0000
2362452,,HR001112C0080,,2013,2012-10-04,2012-10-04,230000.0000
1266590,,FA448412C0030,,2013,2012-11-13,2012-11-15,929971.7500
25664291,FA862011G4026,1326,,2014,2014-01-22,2014-01-22,428879.0000
22781240,SPRPA111G001Y,Y8DD,,2012,2012-03-21,2012-03-21,356130.0000
16593292,GS23F0008K,FA881412F0001,,2014,2014-01-14,2014-03-26,2210151.3946
25146278,,FA440713C0002,,2014,2013-11-01,2013-11-01,363288.0000
8234727,,W9126012C0001,,2014,2013-12-19,2014-08-25,1298244.1152
24808676,W912ER09D0003,0034,,2012,2011-10-19,2011-10-19,27378.5195
18327394,HHSM500200700015I,HHSM500T0010,,2013,2012-10-01,2012-10-15,2750280.0000
18632547,M6785409D7005,0005,,2010,2010-03-11,2010-09-17,1505543.6236
27250816,,N0002414C5417,,2015,2015-01-27,2015-01-27,201390.0000
24502163,W15P7T06DE401,0038,,2014,2014-02-21,2014-04-14,2250000.0000
26312876,W9124D08D0045,0618,,2013,2013-05-17,2013-05-17,115132.0000
26429505,W911NF11D0001,0221,,2014,2014-04-14,2014-04-14,210837.0000
28256880,W9126G14D0017,0007,,2014,2014-05-27,2014-05-27,119679.2188
28087725,SPM2DV11D2008,DV75,,2014,2014-01-14,2014-01-14,31560.0000
28515072,SPM2DV11D1008,EK84,,2014,2014-03-10,2014-03-10,42768.5499
1430349,,FA877112C0801,,2012,2012-01-02,2012-01-02,802120.0000
21458535,SPM2DV11D1008,AF34,,2012,2012-08-28,2012-08-28,63811.7399
27650245,GS35F5192G,HSIGAQ14F00009,,2014,2014-04-07,2014-04-07,50533.0000
20584064,SP470110A0001,0005,,2009,2009-04-02,2009-04-02,59408.0000
19207220,N6258309D0067,0015,,2012,2011-10-05,2012-02-27,365391.0000
19206819,N6258308D0092,0011,,2013,2012-10-10,2012-10-10,683440.0000
25330312,,SPE4A613ML408,,2013,2013-07-03,2013-07-03,22312.7695
60615514,N4425514D9000,0222,,2015,2015-09-30,2015-09-30,675592.3750
25145178,,FA300213C0006,,2014,2013-10-09,2014-05-15,561115.4375
9800608,EPS60701,0121,,2012,2012-04-16,2012-04-16,77707.6094
3689361,,NNL12AA08C,,2012,2012-04-13,2012-04-13,31955.9395
20440856,SP070003D1380,0438,,2009,2009-01-06,2009-01-06,468839.0000
18201678,HC104705D4002,0265,,2012,2012-03-29,2012-03-29,25000.0000
7702512,,VA256C1358,,2012,2011-11-10,2011-11-10,40802.0000
21461437,SPM2DV11D7001,AH30,,2012,2012-08-31,2012-08-31,46989.1097
27090594,,DOLETA15C0002,,2015,2014-12-03,2014-12-03,120000.0000
63010913,N6247315D0201,0003,,2016,2015-12-04,2015-12-04,804773.8124
60413830,N6554009D0026,0025,,2015,2014-12-03,2015-01-07,169384.8986
19140445,N6247009D9042,F270,,2011,2011-05-13,2011-05-13,252640.2500
2166185,,HDTRA112C0046,,2013,2012-11-27,2013-06-24,981639.0000
25805161,HC102812D0027,0003,,2013,2013-02-19,2013-02-19,143674.2500
27797708,N0017313D2020,0002,,2014,2014-08-28,2014-08-28,167050.0000
63009920,SPM2DV11D2004,HB52,,2016,2015-10-29,2015-10-29,55147.8008
