"Fiscal Year","Contracting Agency ID","Product or Service Code","Dollars Obligated"
"2019","12C2","7310","$61,305.36"
"2019","12C2","7320","$98,066.44"
"2019","12C2","7330","$52,236.60"
"2019","12C2","7360","$134,938.86"
"2019","12C2","7430","$14,810.00"
"2019","12C2","7435","$77,952.15"
"2019","12C2","7450","$3,800.00"
"2019","12C2","7490","$272,646.34"
"2019","12C2","7510","$56,169.34"
"2019","12C2","7520","$169,964.69"
"2019","12C2","7610","$261,751.64"
"2019","12C2","7630","$28,007.00"
"2019","12C2","7640","$0.00"
"2019","12C2","7644","$62,381.85"
"2019","12C2","7690","$37,898.21"
"2019","12C2","7810","$63,746.93"
"2019","12C2","7830","$205,252.98"
"2019","12C2","8010","$3,351,932.19"
"2019","12C2","8030","$32,274.29"
"2019","12C2","8105","$14,310.00"
"2019","12C2","8110","$47,920.00"
"2019","12C2","8115","$195,487.09"
"2019","12C2","8120","($4,000.00)"
"2019","12C2","8135","$36,573.37"
"2019","12C2","8145","$694,329.84"
"2019","12C2","8150","$23,518.91"
"2019","12C2","8305","$370,860.55"
"2019","12C2","8315","($111.99)"
"2019","12C2","8340","$21,918.42"
"2019","12C2","8405","$36,463.66"
"2019","12C2","8415","$86,713.99"
"2019","12C2","8430","$10,075.25"
"2019","12C2","8440","($119.81)"
"2019","12C2","8455","$61,612.50"
"2019","12C2","8460","$77,619.86"
"2019","12C2","8465","$41,031.28"
"2019","12C2","8475","$59,825.58"
"2019","12C2","8530","$42,206.10"
"2019","12C2","8540","$11,830.92"
"2019","12C2","8710","$414,755.59"
"2019","12C2","8720","$22,367,564.30"
"2019","12C2","8730","$1,021,845.26"
"2019","12C2","8810","$11,135.00"
"2019","12C2","8820","$182,392.00"
"2019","12C2","8905","$157,016.04"
"2019","12C2","8910","$0.00"
"2019","12C2","8940","$36,964.98"
"2019","12C2","8945","$7,513,814.79"
"2019","12C2","8960","$379,407.92"
"2019","12C2","8970","($1,561.73)"
"2019","12C2","9110","$42,802.97"
"2019","12C2","9130","$450,370.61"
"2019","12C2","9135","($5.94)"
"2019","12C2","9140","$642,656.43"
"2019","12C2","9150","$17,848.06"
"2019","12C2","9310","($9,996.90)"
"2019","12C2","9330","$128,140.53"
"2019","12C2","9350","$189,252.50"
"2019","12C2","9390","$42,687.50"
"2019","12C2","9440","$901,158.00"
"2019","12C2","9505","$78,163.00"
"2019","12C2","9510","$64,994.85"
"2019","12C2","9520","$31,882.99"
"2019","12C2","9530","$19,987.72"
"2019","12C2","9540","($285.50)"
"2019","12C2","9610","$97,727.50"
"2019","12C2","9620","$98,400.99"
"2019","12C2","9640","$69,801.80"
"2019","12C2","9905","$615,692.15"
"2019","12C2","9915","$101.41"
"2019","12C2","9925","$12,538.50"
"2019","12C2","9930","$9,490.38"
"2019","12C2","9999","($3,264.30)"
"2019","12C2","AA91","$1,133,989.68"
"2019","12C2","AA92","$144,593.60"
"2019","12C2","AA95","$0.00"
"2019","12C2","AB16","$3,204.00"
"2019","12C2","AB21","$139,983.17"
"2019","12C2","AB24","$78,483.03"
"2019","12C2","AB26","($523,279.93)"
"2019","12C2","AB43","$0.00"
"2019","12C2","AB91","$154,563.04"
"2019","12C2","AD21","$11,946.93"
"2019","12C2","AD22","($908.86)"
"2019","12C2","AD25","$20,912.00"
"2019","12C2","AD26","($258,807.45)"
"2019","12C2","AD51","($2,778.39)"
"2019","12C2","AD61","$346,909.72"
"2019","12C2","AF11","$1,942.00"
"2019","12C2","AF12","$53,350.00"
"2019","12C2","AG84","$146,465.00"
"2019","12C2","AH91","$12,000.00"
"2019","12C2","AH92","$6,777.07"
"2019","12C2","AH93","$24,832.50"
"2019","12C2","AH94","$0.00"
"2019","12C2","AH95","$13,000.00"
"2019","12C2","AJ16","$5,250.00"
"2019","12C2","AJ22","$0.00"
"2019","12C2","AJ31","($3,381.19)"
"2019","12C2","AJ32","$0.00"
"2019","12C2","AJ35","$15,000.00"
"2019","12C2","AJ36","$11,000.00"
"2019","12C2","AJ46","$107,025.70"
"2019","12C2","AJ51","$35,500.00"
"2019","12C2","AJ52","$11,856.00"
"2019","12C2","AJ53","$22,026.00"
"2019","12C2","AJ71","$81,985.00"
"2019","12C2","AJ72","$0.00"
"2019","12C2","AJ91","$3,476.96"
"2019","12C2","AJ96","$32,040.00"
"2019","12C2","AL16","$5,997.91"
"2019","12C2","AN46","$5,225.00"
"2019","12C2","AN56","$10,000.00"
"2019","12C2","AN76","$18,400.00"
"2019","12C2","AP21","$625,000.00"
"2019","12C2","AP26","$0.00"
"2019","12C2","AP46","$0.00"
"2019","12C2","AP91","($200.00)"
"2019","12C2","AP96","($5,508.33)"
"2019","12C2","AR21","$0.00"
"2019","12C2","AS22","$4,150.00"
"2019","12C2","AT44","$0.00"
"2019","12C2","AZ11","$59,122.00"
"2019","12C2","B502","$65,273.24"
"2019","12C2","B503","$6,461,859.48"
"2019","12C2","B504","$73,558.47"
"2019","12C2","B506","$146,931.00"
"2019","12C2","B507","$31,604.61"
"2019","12C2","B509","$123,102.62"
"2019","12C2","B510","$3,280,635.82"
"2019","12C2","B513","$39,695.00"
"2019","12C2","B516","$286,758.90"
"2019","12C2","B517","($13,099.00)"
"2019","12C2","B519","$379,536.36"
"2019","12C2","B520","$60,000.00"
"2019","12C2","B521","($1,872.00)"
"2019","12C2","B522","$18,236.00"
"2019","12C2","B524","($6,700.00)"
"2019","12C2","B525","$1,761,204.12"
"2019","12C2","B527","$25,000.00"
"2019","12C2","B528","$225,000.00"
"2019","12C2","B529","$240,993.49"
"2019","12C2","B532","$160,656.24"
"2019","12C2","B533","$108,216.86"
"2019","12C2","B534","$203,409.70"
"2019","12C2","B539","$11,000.00"
"2019","12C2","B543","$1,081,655.00"
"2019","12C2","B547","$238,299.89"
"2019","12C2","B550","$79,343.03"
"2019","12C2","B599","$2,229,536.00"
"2019","12C2","C122","($9,665.17)"
"2019","12C2","C1AA","$1,890,448.18"
"2019","12C2","C1AZ","$515,095.59"
"2019","12C2","C1DB","($4,330.00)"
"2019","12C2","C1EZ","$56,011.00"
"2019","12C2","C1FB","$111,259.00"
"2019","12C2","C1JB","($10,908.31)"
"2019","12C2","C1JZ","$913,841.72"
"2019","12C2","C1KA","$189,212.00"
"2019","12C2","C1KE","$132,664.93"
"2019","12C2","C1LB","$3,086,690.91"
"2019","12C2","C1NB","$310,152.40"
"2019","12C2","C1ND","$2,500.00"
"2019","12C2","C1PA","$228,411.76"
"2019","12C2","C1PC","$635,438.10"
"2019","12C2","C211","$3,902,279.55"
"2019","12C2","C212","$1,111,117.77"
"2019","12C2","C213","$1,044,033.96"
"2019","12C2","C215","$501,920.78"
"2019","12C2","C216","$94,755.85"
"2019","12C2","C219","$12,000,985.35"
"2019","12C2","C220","$357,797.21"
"2019","12C2","C221","$73,643.00"
"2019","12C2","C223","$75,177.00"
"2019","12C2","D301","$15,522.99"
"2019","12C2","D302","$1,929,402.58"
"2019","12C2","D303","$74,420.23"
"2019","12C2","D304","$129,572.18"
"2019","12C2","D305","$41,502.52"
"2019","12C2","D306","$8,306,625.87"
"2019","12C2","D307","$19,534,953.78"
"2019","12C2","D308","$14,799,594.52"
"2019","12C2","D309","$10,999.00"
"2019","12C2","D311","($59.69)"
"2019","12C2","D312","$87,865.50"
"2019","12C2","D313","$263,747.93"
"2019","12C2","D314","$666,605.25"
"2019","12C2","D315","$2,752,597.37"
"2019","12C2","D316","$38,630.93"
"2019","12C2","D317","$746,662.65"
"2019","12C2","D318","$4,356,411.31"
"2019","12C2","D319","$1,293,616.93"
"2019","12C2","D320","$4,750,930.91"
"2019","12C2","D321","$7,826,373.95"
"2019","12C2","D322","$22,632.26"
"2019","12C2","D324","$2,319,992.76"
"2019","12C2","D325","$41,040.00"
"2019","12C2","D399","$31,882,810.73"
"2019","12C2","E1AZ","$3,100.00"
"2019","12C2","E1GC","$13,283.73"
"2019","12C2","E1GD","$17,000.00"
"2019","12C2","E1HZ","($314.08)"
"2019","12C2","E1LB","$26,755.00"
"2019","12C2","E1PB","$28,938.00"
"2019","12C2","E1PZ","$20,850.00"
"2019","12C2","F001","$1,275,303.15"
"2019","12C2","F002","$513,337.33"
"2019","12C2","F003","$635,646,448.40"
"2019","12C2","F004","$5,447,405.79"
"2019","12C2","F005","$9,117,530.88"
"2019","12C2","F006","$15,978,830.07"
"2019","12C2","F007","$21,795.80"
"2019","12C2","F008","$782,521.81"
"2019","12C2","F009","$754,100.28"
"2019","12C2","F010","$1,298,623.82"
"2019","12C2","F011","$371,064.37"
"2019","12C2","F012","$183,079.78"
"2019","12C2","F013","$31,000.00"
"2019","12C2","F014","$32,186,296.97"
"2019","12C2","F015","$47,435.48"
"2019","12C2","F016","$555,276.50"
"2019","12C2","F018","$47,477,063.29"
"2019","12C2","F019","$967,326.43"
"2019","12C2","F020","$664,204.43"
"2019","12C2","F021","$4,054,311.97"
"2019","12C2","F022","$379,073.00"
"2019","12C2","F099","$31,059,569.87"
"2019","12C2","F101","$78,365.54"
"2019","12C2","F103","$626,106.65"
"2019","12C2","F105","$521,727.78"
"2019","12C2","F107","$16,309.69"
"2019","12C2","F108","$905,265.33"
"2019","12C2","F110","$0.00"
"2019","12C2","F111","$4,500.00"
"2019","12C2","F113","$66,179.74"
"2019","12C2","F114","$20,588.00"
"2019","12C2","F115","$1,691,278.10"
"2019","12C2","F999","$5,436,838.38"
"2019","12C2","G001","$2,600.30"
"2019","12C2","G004","$19,927.64"
"2019","12C2","G009","$7,500.00"
"2019","12C2","G099","$55,568.64"
"2019","12C2","H112","$19,695.00"
"2019","12C2","H128","$6,556.36"
"2019","12C2","H141","$31,812.39"
"2019","12C2","H142","$6,000.00"
"2019","12C2","H145","$6,861.00"
"2019","12C2","H146","($7,917.00)"
"2019","12C2","H152","$4,026.00"
"2019","12C2","H158","$21,400.00"
"2019","12C2","H163","$3,744.00"
"2019","12C2","H166","$3,765.00"
"2019","12C2","H170","$88,910.07"
"2019","12C2","H173","$24,625.00"
"2019","12C2","H174","$10,000.00"
"2019","12C2","H181","$0.00"
"2019","12C2","H188","($62,045.00)"
"2019","12C2","H199","$25,153.78"
"2019","12C2","H212","$21,705.00"
"2019","12C2","H241","($2,607.00)"
"2019","12C2","H242","$56,555.50"
"2019","12C2","H245","$4,818.00"
"2019","12C2","H246","$1,610.00"
"2019","12C2","H252","$10,589.00"
"2019","12C2","H259","$5,600.00"
"2019","12C2","H263","$4,357.09"
"2019","12C2","H266","$35,663.37"
"2019","12C2","H268","$24,255.00"
"2019","12C2","H299","($600.00)"
"2019","12C2","H312","$39,788.50"
"2019","12C2","H315","($1,050.56)"
"2019","12C2","H338","$6,000.00"
"2019","12C2","H342","$8,033.00"
"2019","12C2","H346","$82,971.80"
"2019","12C2","H356","$53,219.56"
"2019","12C2","H363","$23,586.20"
"2019","12C2","H369","$5,125.00"
"2019","12C2","H379","$4,401.00"
"2019","12C2","H380","$56,971.50"
"2019","12C2","H399","$13,534.75"
"2019","12C2","H912","$7,244.00"
"2019","12C2","H942","$3,164.38"
"2019","12C2","H945","($155.00)"
"2019","12C2","H946","$56,472.96"
"2019","12C2","H952","$80,930.57"
"2019","12C2","H999","$59,659.98"
"2019","12C2","J012","$174,327.78"
"2019","12C2","J015","$6,423,431.11"
"2019","12C2","J016","$691,131.10"
"2019","12C2","J017","$221,450.00"
"2019","12C2","J019","$10,866.00"
"2019","12C2","J023","$630,557.71"
"2019","12C2","J024","$213,268.57"
"2019","12C2","J025","$290,216.04"
"2019","12C2","J026","$3,481.26"
"2019","12C2","J028","$1,701,181.97"
"2019","12C2","J029","$19,349.89"
"2019","12C2","J030","$36,020.26"
"2019","12C2","J031","$18,453.19"
"2019","12C2","J032","$193,400.00"
"2019","12C2","J034","$9,100.00"
"2019","12C2","J035","$74,409.56"
"2019","12C2","J036","$35,914.51"
"2019","12C2","J037","$20,376.65"
"2019","12C2","J038","$368,840.41"
"2019","12C2","J039","$7,200.00"
"2019","12C2","J041","$170,094.58"
"2019","12C2","J042","$259,632.87"
"2019","12C2","J043","$32,220.07"
"2019","12C2","J045","$678,506.09"
"2019","12C2","J046","$159,395.30"
"2019","12C2","J049","$120,846.79"
"2019","12C2","J051","$5,000.00"
"2019","12C2","J056","$16,620.00"
"2019","12C2","J058","$120,480.79"
"2019","12C2","J059","$221,530.67"
"2019","12C2","J061","$25,983.71"
"2019","12C2","J062","$54,176.10"
"2019","12C2","J063","$75,211.98"
"2019","12C2","J066","$176,584.36"
"2019","12C2","J067","$4,318.22"
"2019","12C2","J070","$15,063.00"
"2019","12C2","J072","$9,321.00"
"2019","12C2","J074","$436,258.67"
"2019","12C2","J075","$37,376.09"
"2019","12C2","J080","$111,220.00"
"2019","12C2","J083","$3,500.00"
"2019","12C2","J085","$75,642.49"
"2019","12C2","J088","$16,755.00"
"2019","12C2","J091","($660.00)"
"2019","12C2","J099","$648,590.38"
"2019","12C2","K023","$135,539.37"
"2019","12C2","K025","$113,979.52"
"2019","12C2","K045","$54,390.00"
"2019","12C2","K049","$25,740.12"
"2019","12C2","K059","$19,056.80"
"2019","12C2","K062","$28,895.00"
"2019","12C2","K071","$59,905.00"
"2019","12C2","L015","($449.38)"
"2019","12C2","L038","$13,295.49"
"2019","12C2","L045","$21,228.93"
"2019","12C2","L055","$0.00"
"2019","12C2","L056","$2,290.00"
"2019","12C2","L058","$218,036.17"
"2019","12C2","L059","$3,500.00"
"2019","12C2","L063","$20,845.79"
"2019","12C2","L070","($2.00)"
"2019","12C2","L076","$12,500.00"
"2019","12C2","L099","$7,245.00"
"2019","12C2","M1AA","$65,237.72"
"2019","12C2","M1AZ","$93,000.00"
"2019","12C2","M1BA","$0.00"
"2019","12C2","M1BD","$233,440.57"
"2019","12C2","M1BE","$6,771.00"
"2019","12C2","M1DB","$0.00"
"2019","12C2","M1GZ","$59,981.36"
"2019","12C2","M1HZ","$4,656.97"
"2019","12C2","M1JA","$110,000.00"
"2019","12C2","M1JZ","$108,764.04"
"2019","12C2","M1KB","$15,000.00"
"2019","12C2","M1LB","$303,039.50"
"2019","12C2","M1ND","$19,849.00"
"2019","12C2","M1NE","$614,610.00"
"2019","12C2","M1PA","$2,500.00"
"2019","12C2","M1PD","$227,292.00"
"2019","12C2","N016","$0.00"
"2019","12C2","N017","$0.00"
"2019","12C2","N019","$23,403.00"
"2019","12C2","N023","$438,990.64"
"2019","12C2","N025","$24,356.13"
"2019","12C2","N029","$4,692.85"
"2019","12C2","N041","$247,760.05"
"2019","12C2","N043","$7,650.00"
"2019","12C2","N044","$31,776.00"
"2019","12C2","N045","$933,137.44"
"2019","12C2","N046","$11,286.95"
"2019","12C2","N047","$33,142.40"
"2019","12C2","N049","$0.00"
"2019","12C2","N053","$294.00"
"2019","12C2","N054","$80,523.48"
"2019","12C2","N056","$208,769.47"
"2019","12C2","N058","$391,554.52"
"2019","12C2","N059","$194,475.54"
"2019","12C2","N060","$21,756.12"
"2019","12C2","N061","$168,420.41"
"2019","12C2","N062","$112,574.15"
"2019","12C2","N063","$28,198.11"
"2019","12C2","N070","$142,159.80"
"2019","12C2","N071","$105,177.96"
"2019","12C2","N085","$39,945.40"
"2019","12C2","N099","$118,748.94"
"2019","12C2","P100","($13,810.00)"
"2019","12C2","P400","$1,713,246.60"
"2019","12C2","P500","$1,592,710.50"
"2019","12C2","P999","$8,997.81"
"2019","12C2","Q201","$1,161,367.86"
"2019","12C2","Q301","$62,611.96"
"2019","12C2","Q401","($2,942.64)"
"2019","12C2","Q403","$52,067.49"
"2019","12C2","Q503","$1,171,803.41"
"2019","12C2","Q509","$76,800.00"
"2019","12C2","Q511","$4,500.00"
"2019","12C2","Q512","$33,843.66"
"2019","12C2","Q516","($64,887.22)"
"2019","12C2","Q517","$11,671.53"
"2019","12C2","Q518","$24,000.00"
"2019","12C2","Q519","$1,452,820.34"
"2019","12C2","Q522","$0.00"
"2019","12C2","Q526","($124,801.29)"
"2019","12C2","Q701","$95,225.00"
"2019","12C2","Q999","$193,856.25"
"2019","12C2","R401","$33,286.00"
"2019","12C2","R402","$43,892.00"
"2019","12C2","R404","$1,530,743.92"
"2019","12C2","R405","$149,435.00"
"2019","12C2","R406","$159,313.75"
"2019","12C2","R408","$15,661,821.76"
"2019","12C2","R409","$0.00"
"2019","12C2","R410","$1,415,570.05"
"2019","12C2","R411","$906,816.51"
"2019","12C2","R412","$93,520.00"
"2019","12C2","R413","$358,810.00"
"2019","12C2","R415","$6,235.15"
"2019","12C2","R416","$149,725.56"
"2019","12C2","R418","$273,066.70"
"2019","12C2","R420","$78,575.00"
"2019","12C2","R421","($800.00)"
"2019","12C2","R422","$546,368.77"
"2019","12C2","R424","$14,685.00"
"2019","12C2","R425","$556,813.23"
"2019","12C2","R426","$306,081.66"
"2019","12C2","R427","$37,935.00"
"2019","12C2","R429","$802,424.78"
"2019","12C2","R430","$91,557.50"
"2019","12C2","R431","$20,419,220.57"
"2019","12C2","R497","$157,077.76"
"2019","12C2","R498","$76,363.74"
"2019","12C2","R499","$28,061,085.87"
"2019","12C2","R602","$980.25"
"2019","12C2","R603","$21,945.75"
"2019","12C2","R604","$843,397.85"
"2019","12C2","R605","$32,683.00"
"2019","12C2","R606","$37,523.30"
"2019","12C2","R607","$70,212.50"
"2019","12C2","R608","$262,782.51"
"2019","12C2","R610","$6,000.00"
"2019","12C2","R612","$97,319.00"
"2019","12C2","R613","$2,545.08"
"2019","12C2","R614","$20,527.20"
"2019","12C2","R616","$41,875.00"
"2019","12C2","R699","$1,509,088.67"
"2019","12C2","R701","$145,775.46"
"2019","12C2","R702","$453,267.61"
"2019","12C2","R704","$284,215.98"
"2019","12C2","R706","$3,248.00"
"2019","12C2","R707","$2,278,607.46"
"2019","12C2","R708","$205,000.00"
"2019","12C2","R710","($87,460.16)"
"2019","12C2","R711","$60,908.00"
"2019","12C2","R799","$5,465,713.48"
"2019","12C2","S111","$0.00"
"2019","12C2","S112","$64,670.25"
"2019","12C2","S114","$52,564.57"
"2019","12C2","S119","$604,847.10"
"2019","12C2","S201","$10,922,059.75"
"2019","12C2","S202","$70,820.26"
"2019","12C2","S203","$1,637,254.02"
"2019","12C2","S204","$115,796.92"
"2019","12C2","S205","$1,928,067.08"
"2019","12C2","S206","$1,347,661.58"
"2019","12C2","S207","$82,104.72"
"2019","12C2","S208","$2,113,973.20"
"2019","12C2","S209","$158,299.81"
"2019","12C2","S211","$23,319.73"
"2019","12C2","S214","$59,605.51"
"2019","12C2","S215","$5,342.33"
"2019","12C2","S216","$180,061.81"
"2019","12C2","S217","$1,732.50"
"2019","12C2","S218","$425,758.07"
"2019","12C2","S222","$1,285,387.60"
"2019","12C2","S299","$495,679.93"
"2019","12C2","T001","$1,763,731.00"
"2019","12C2","T002","$447,423.50"
"2019","12C2","T003","$31,492.02"
"2019","12C2","T006","$174,604.87"
"2019","12C2","T008","$183,245.39"
"2019","12C2","T009","$1,033,504.62"
"2019","12C2","T010","$6,301.00"
"2019","12C2","T011","$0.00"
"2019","12C2","T012","$27,701.41"
"2019","12C2","T013","$236,766.16"
"2019","12C2","T099","$97,688.84"
"2019","12C2","U001","$280,643.20"
"2019","12C2","U002","$6,638.40"
"2019","12C2","U004","$188,810.00"
"2019","12C2","U005","$110,530.52"
"2019","12C2","U006","$1,441,354.45"
"2019","12C2","U008","$2,330,030.54"
"2019","12C2","U009","$1,427,033.79"
"2019","12C2","U010","$179,033.02"
"2019","12C2","U012","$199,455.49"
"2019","12C2","U099","$1,402,877.87"
"2019","12C2","V002","$90,437.77"
"2019","12C2","V111","$589,318.58"
"2019","12C2","V112","$209,186.82"
"2019","12C2","V115","$7,100.00"
"2019","12C2","V119","$1,162,509.75"
"2019","12C2","V121","$4,544,598.54"
"2019","12C2","V122","$3,227.38"
"2019","12C2","V124","($5,981.61)"
"2019","12C2","V127","$94,887.70"
"2019","12C2","V129","$16,900.00"
"2019","12C2","V211","$167,810.95"
"2019","12C2","V212","$10,008.81"
"2019","12C2","V213","$9,675.00"
"2019","12C2","V221","$6,443,193.69"
"2019","12C2","V222","$2,950.00"
"2019","12C2","V224","$26,132.00"
"2019","12C2","V227","$1,894,985.80"
"2019","12C2","V229","$16,927.19"
"2019","12C2","V231","$1,390,569.51"
"2019","12C2","V301","($2,631.43)"
"2019","12C2","V999","$323,241.46"
"2019","12C2","W012","$83,782.00"
"2019","12C2","W015","$14,421,594.43"
"2019","12C2","W016","$10,350.00"
"2019","12C2","W017","$5,152.50"
"2019","12C2","W023","$287,654.69"
"2019","12C2","W024","$142,754.73"
"2019","12C2","W025","$24,849.17"
"2019","12C2","W035","$7,972.50"
"2019","12C2","W036","($891.58)"
"2019","12C2","W037","$133,332.95"
"2019","12C2","W038","$1,099,247.51"
"2019","12C2","W039","$26,803.99"
"2019","12C2","W041","$105,289.87"
"2019","12C2","W042","$260,029.16"
"2019","12C2","W045","$58,640.10"
"2019","12C2","W046","$146,796.36"
"2019","12C2","W054","($2,847.27)"
"2019","12C2","W056","$140,116.23"
"2019","12C2","W058","$2,764.98"
"2019","12C2","W059","$6,400.00"
"2019","12C2","W061","$2,250.00"
"2019","12C2","W062","$4,200.00"
"2019","12C2","W063","$2,397.00"
"2019","12C2","W066","$5,264.34"
"2019","12C2","W067","$110,267.53"
"2019","12C2","W070","$148,414.89"
"2019","12C2","W074","$511,401.07"
"2019","12C2","W075","$112,893.73"
"2019","12C2","W078","$79,802.25"
"2019","12C2","W081","$5,519.76"
"2019","12C2","W083","$29,497.29"
"2019","12C2","W085","$209,289.96"
"2019","12C2","W091","$9,647.50"
"2019","12C2","W099","$557,197.31"
"2019","12C2","X1AA","$240,015.94"
"2019","12C2","X1AB","$208,690.54"
"2019","12C2","X1AZ","$379,229.29"
"2019","12C2","X1BD","$2,737.80"
"2019","12C2","X1BE","$3,439.00"
"2019","12C2","X1BG","$14,654.59"
"2019","12C2","X1CZ","$224,269.00"
"2019","12C2","X1EZ","$3,336.00"
"2019","12C2","X1FA","$39,700.13"
"2019","12C2","X1FB","$11,920.00"
"2019","12C2","X1FC","$48,078.00"
"2019","12C2","X1FZ","$196,072.60"
"2019","12C2","X1GD","$19,323.60"
